,acc
0,0.75936
1,0.75936
2,0.75936
3,0.837
4,0.83944
5,0.84068
6,0.8376
7,0.83832
8,0.84448
9,0.8462
10,0.84988
11,0.85
12,0.85136
13,0.85028
14,0.85272
15,0.85032
16,0.85072
17,0.8512
18,0.8508
19,0.85232
20,0.8516
21,0.85396
22,0.84956
23,0.85312
24,0.85352
25,0.85492
26,0.8516
27,0.85324
28,0.8544
29,0.85308
30,0.85252
31,0.8538
32,0.85384
33,0.853
34,0.85312
35,0.8534
36,0.85488
37,0.85404
38,0.8548
39,0.8552
40,0.8542
41,0.85472
42,0.8558
43,0.85568
44,0.85496
45,0.857
46,0.85608
47,0.85432
48,0.85648
49,0.85436
50,0.85672
51,0.85644
52,0.85656
53,0.85588
54,0.85612
55,0.85684
56,0.85632
57,0.8556
58,0.85636
59,0.85328
60,0.85672
61,0.854
62,0.85468
63,0.85212
64,0.85536
65,0.85344
66,0.85696
67,0.85768
68,0.85708
69,0.8534
70,0.85208
71,0.85508
72,0.85672
73,0.85736
74,0.85512
75,0.85572
76,0.85588
77,0.85816
78,0.8562
79,0.85668
80,0.857
81,0.85816
82,0.85752
83,0.85436
84,0.85376
85,0.8586
86,0.85552
87,0.85636
88,0.85884
89,0.85832
90,0.85856
91,0.85888
92,0.85828
93,0.85784
94,0.85696
95,0.85756
96,0.85648
97,0.8592
98,0.85428
99,0.8586
100,0.85688
101,0.86056
102,0.85856
103,0.85536
104,0.85684
105,0.85844
106,0.85856
107,0.85816
108,0.85984
109,0.86096
110,0.86048
111,0.85948
112,0.85848
113,0.86
114,0.85844
115,0.85928
116,0.85968
117,0.8582
118,0.85928
119,0.85684
120,0.85992
121,0.85912
122,0.86024
123,0.85972
124,0.86104
125,0.85856
126,0.8552
127,0.85872
128,0.85812
129,0.85988
130,0.86112
131,0.859
132,0.85876
133,0.859
134,0.85944
135,0.85856
136,0.85952
137,0.86112
138,0.8586
139,0.85568
140,0.86132
141,0.85804
142,0.85804
143,0.85984
144,0.8604
145,0.86
146,0.85856
147,0.85796
148,0.85816
149,0.86016
150,0.8604
151,0.859
152,0.8594
153,0.85908
154,0.8616
155,0.86108
156,0.85856
157,0.85988
158,0.86112
159,0.86056
160,0.86184
161,0.85984
162,0.85784
163,0.86116
164,0.85948
165,0.86244
166,0.86236
167,0.85852
168,0.85936
169,0.8614
170,0.85996
171,0.86072
172,0.85836
173,0.86004
174,0.85852
175,0.8606
176,0.85608
177,0.86092
178,0.85896
179,0.86044
180,0.86184
181,0.85548
182,0.85964
183,0.85944
184,0.86092
185,0.86188
186,0.86184
187,0.8608
188,0.86048
189,0.86004
190,0.86084
191,0.8604
192,0.85956
193,0.86024
194,0.8592
195,0.86184
196,0.86136
197,0.86024
198,0.85928
199,0.85764
200,0.86004
201,0.86124
202,0.86184
203,0.85856
204,0.8616
205,0.85664
206,0.85628
207,0.85608
208,0.85912
209,0.8604
210,0.85948
211,0.8594
212,0.8592
213,0.85988
214,0.86008
215,0.86192
216,0.86108
217,0.85948
218,0.86004
219,0.8612
220,0.86172
221,0.86016
222,0.8608
223,0.8622
224,0.86216
225,0.86036
226,0.86148
227,0.8616
228,0.862
229,0.86044
230,0.85756
231,0.85836
232,0.86264
233,0.86096
234,0.86072
235,0.85904
236,0.85944
237,0.86032
238,0.86112
239,0.86016
240,0.86032
241,0.85812
242,0.86148
243,0.86132
244,0.85956
245,0.85804
246,0.86012
247,0.85592
248,0.8608
249,0.86048
250,0.85984
251,0.86208
252,0.8564
253,0.85848
254,0.85984
255,0.85944
256,0.86216
257,0.86172
258,0.86152
259,0.85932
260,0.85804
261,0.86236
262,0.85912
263,0.86204
264,0.8614
265,0.85936
266,0.86268
267,0.8616
268,0.85976
269,0.86212
270,0.861
271,0.86088
272,0.86116
273,0.86108
274,0.86156
275,0.85944
276,0.8622
277,0.86172
278,0.86228
279,0.85984
280,0.8618
281,0.86096
282,0.86116
283,0.861
284,0.8594
285,0.86384
286,0.86052
287,0.86348
288,0.86156
289,0.86
290,0.863
291,0.86348
292,0.86356
293,0.86132
294,0.86028
295,0.86192
296,0.8618
297,0.86324
298,0.86264
299,0.86276
300,0.86332
301,0.8628
302,0.86272
303,0.8608
304,0.86244
305,0.8578
306,0.85964
307,0.86096
308,0.86212
309,0.86288
310,0.86312
311,0.86108
312,0.86356
313,0.86108
314,0.86448
315,0.86284
316,0.86296
317,0.864
318,0.86308
319,0.86296
320,0.8628
321,0.85872
322,0.86364
323,0.86348
324,0.86492
325,0.8624
326,0.86192
327,0.86152
328,0.8624
329,0.86176
330,0.85944
331,0.86128
332,0.86264
333,0.86264
334,0.86276
335,0.8628
336,0.86068
337,0.86256
338,0.86408
339,0.8638
340,0.86344
341,0.86336
342,0.86484
343,0.86044
344,0.8634
345,0.86244
346,0.86168
347,0.86328
348,0.86272
349,0.86232
350,0.86296
351,0.86236
352,0.86148
353,0.86396
354,0.86352
355,0.8644
356,0.86368
357,0.8652
358,0.8638
359,0.86452
360,0.8638
361,0.86484
362,0.8652
363,0.86532
364,0.86412
365,0.8664
366,0.86388
367,0.86496
368,0.86592
369,0.86444
370,0.8646
371,0.8644
372,0.8646
373,0.86444
374,0.86464
375,0.86452
376,0.86328
377,0.8648
378,0.86552
379,0.86328
380,0.8666
381,0.86312
382,0.8668
383,0.86356
384,0.86396
385,0.86496
386,0.86544
387,0.86368
388,0.86428
389,0.86308
390,0.86492
391,0.86556
392,0.86544
393,0.8648
394,0.86416
395,0.86548
396,0.86592
397,0.86512
398,0.86492
399,0.86304
400,0.86536
401,0.86428
402,0.86164
403,0.86164
404,0.8592
405,0.86412
406,0.86364
407,0.8652
408,0.8648
409,0.86536
410,0.86512
411,0.86428
412,0.86512
413,0.86276
414,0.86444
415,0.86544
416,0.864
417,0.86516
418,0.86304
419,0.86004
420,0.86292
421,0.8634
422,0.86516
423,0.864
424,0.8646
425,0.86468
426,0.86468
427,0.86344
428,0.86464
429,0.86548
430,0.86464
431,0.86188
432,0.8664
433,0.86636
434,0.8664
435,0.86344
436,0.86512
437,0.86576
438,0.86536
439,0.86456
440,0.8638
441,0.86288
442,0.86288
443,0.86296
444,0.86544
445,0.86452
446,0.86556
447,0.86616
448,0.86532
449,0.85884
450,0.864
451,0.86648
452,0.865
453,0.86584
454,0.86376
455,0.86576
456,0.86648
457,0.86552
458,0.86508
459,0.86468
460,0.865
461,0.86348
462,0.86568
463,0.8656
464,0.86688
465,0.86292
466,0.86352
467,0.86564
468,0.86692
469,0.86588
470,0.86548
471,0.86516
472,0.86404
473,0.86468
474,0.86332
475,0.8654
476,0.86236
477,0.86404
478,0.86392
479,0.864
480,0.86344
481,0.86244
482,0.86188
483,0.86364
484,0.8636
485,0.8634
486,0.86448
487,0.86544
488,0.86388
489,0.86388
490,0.86392
491,0.86256
492,0.86468
493,0.86164
494,0.86528
495,0.86496
496,0.86592
497,0.86548
498,0.86496
499,0.86604
