,acc
0,0.84352
1,0.85224
2,0.85236
3,0.85408
4,0.85536
5,0.85564
6,0.85376
7,0.85488
8,0.8576
9,0.85872
10,0.85712
11,0.86068
12,0.85872
13,0.85484
14,0.85872
15,0.86176
16,0.86284
17,0.86256
18,0.86332
19,0.86108
20,0.86568
21,0.8654
22,0.86536
23,0.86132
24,0.86348
25,0.86552
26,0.86636
27,0.86516
28,0.86936
29,0.8688
30,0.86796
31,0.86248
32,0.86752
33,0.8706
34,0.86928
35,0.8682
36,0.8696
37,0.87096
38,0.87112
39,0.86968
40,0.8722
41,0.87392
42,0.87364
43,0.87276
44,0.87332
45,0.87532
46,0.87256
47,0.8742
48,0.8756
49,0.87652
50,0.87864
51,0.87852
52,0.87764
53,0.8804
54,0.8786
55,0.8794
56,0.87784
57,0.87888
58,0.88192
59,0.88032
60,0.87852
61,0.87992
62,0.88232
63,0.8786
64,0.88208
65,0.88408
66,0.8868
67,0.88156
68,0.88416
69,0.88144
70,0.88212
71,0.88744
72,0.8864
73,0.8858
74,0.88428
75,0.88664
76,0.88764
77,0.88736
78,0.88656
79,0.88884
80,0.88312
81,0.883
82,0.88304
83,0.88948
84,0.88584
85,0.89044
86,0.88792
87,0.89196
88,0.89012
89,0.88476
90,0.88972
91,0.88668
92,0.89244
93,0.88984
94,0.8866
95,0.89036
96,0.89376
97,0.89028
98,0.8894
99,0.89408
100,0.88992
101,0.89344
102,0.89568
103,0.89184
104,0.89092
105,0.8922
106,0.89692
107,0.89324
108,0.89444
109,0.89356
110,0.8914
111,0.89268
112,0.89752
113,0.89652
114,0.89816
115,0.89108
116,0.8928
117,0.89776
118,0.89852
119,0.89428
120,0.89132
121,0.89496
122,0.89616
123,0.89372
124,0.89508
125,0.89896
126,0.89472
127,0.89676
128,0.89744
129,0.89428
130,0.89796
131,0.89896
132,0.89388
133,0.89836
134,0.89564
135,0.89164
136,0.89812
137,0.89736
138,0.89724
139,0.897
140,0.89976
141,0.89352
142,0.8988
143,0.89552
144,0.89972
145,0.89996
146,0.89944
147,0.8968
148,0.9046
149,0.8986
150,0.9
151,0.88492
152,0.90412
153,0.8968
154,0.9022
155,0.8972
156,0.90136
157,0.901
158,0.901
159,0.90196
160,0.89988
161,0.9014
162,0.9056
163,0.89876
164,0.90232
165,0.90628
166,0.90524
167,0.90088
168,0.90148
169,0.90428
170,0.903
171,0.9016
172,0.90016
173,0.8994
174,0.89484
175,0.90224
176,0.90396
177,0.90644
178,0.90232
179,0.9066
180,0.90396
181,0.90836
182,0.90512
183,0.90304
184,0.90368
185,0.9024
186,0.907
187,0.90584
188,0.90264
189,0.90296
190,0.90544
191,0.90576
192,0.90384
193,0.90364
194,0.90548
195,0.90544
196,0.90476
197,0.908
198,0.90884
199,0.90704
200,0.90636
201,0.90912
202,0.90908
203,0.90592
204,0.90956
205,0.9096
206,0.90608
207,0.90872
208,0.90664
209,0.90312
210,0.90688
211,0.90836
212,0.9014
213,0.90976
214,0.90456
215,0.90748
216,0.90704
217,0.90588
218,0.90684
219,0.90248
220,0.9082
221,0.90388
222,0.90756
223,0.90868
224,0.90728
225,0.91212
226,0.91136
227,0.91056
228,0.91072
229,0.91268
230,0.91268
231,0.90968
232,0.90572
233,0.90684
234,0.908
235,0.91176
236,0.9106
237,0.90744
