,acc
0,0.8212
1,0.83292
2,0.83804
3,0.84312
4,0.84552
5,0.8486
6,0.8498
7,0.8498
8,0.85056
9,0.85252
10,0.8518
11,0.85156
12,0.85228
13,0.85196
14,0.8522
15,0.85276
16,0.85312
17,0.85344
18,0.8542
19,0.85336
20,0.8542
21,0.85304
22,0.84964
23,0.85408
24,0.85432
25,0.85524
26,0.85584
27,0.85604
28,0.8554
29,0.855
30,0.85684
31,0.85536
32,0.85592
33,0.8562
34,0.85616
35,0.8562
36,0.85756
37,0.8566
38,0.85788
39,0.85756
40,0.85868
41,0.85748
42,0.85896
43,0.85784
44,0.85596
45,0.85728
46,0.85572
47,0.8586
48,0.85952
49,0.8594
50,0.85828
51,0.85996
52,0.86064
53,0.85904
54,0.8598
55,0.8604
56,0.86052
57,0.8592
58,0.861
59,0.8606
60,0.86028
61,0.86004
62,0.85988
63,0.85988
64,0.8618
65,0.86072
66,0.8614
67,0.86112
68,0.8612
69,0.86268
70,0.86088
71,0.862
72,0.86076
73,0.86248
74,0.86232
75,0.86248
76,0.86292
77,0.86312
78,0.86196
79,0.86208
80,0.86312
81,0.86144
82,0.86264
83,0.86356
84,0.8632
85,0.86356
86,0.864
87,0.86428
88,0.8642
89,0.86304
90,0.864
91,0.86208
92,0.86248
93,0.86204
94,0.86008
95,0.86616
96,0.86444
97,0.86532
98,0.86524
99,0.86492
100,0.86644
101,0.86552
102,0.8642
103,0.86244
104,0.86648
105,0.86596
106,0.86616
107,0.86472
108,0.86628
109,0.86204
110,0.86576
111,0.8624
112,0.8668
113,0.86636
114,0.86532
115,0.8674
116,0.86784
117,0.86632
118,0.86352
119,0.8686
120,0.86448
121,0.86536
122,0.86764
123,0.86696
124,0.86648
125,0.86524
126,0.8656
127,0.86704
128,0.86936
129,0.86512
130,0.86888
131,0.86684
132,0.86744
133,0.86812
134,0.86768
135,0.8696
136,0.86736
137,0.86896
138,0.8656
139,0.86684
140,0.86908
141,0.86864
142,0.8706
143,0.86784
144,0.86948
145,0.8688
146,0.86964
147,0.86668
148,0.86928
149,0.86912
150,0.87012
151,0.86796
152,0.87116
153,0.86712
154,0.86848
155,0.86632
156,0.8668
157,0.8708
158,0.87116
159,0.87092
160,0.86976
161,0.86812
162,0.8716
163,0.86904
164,0.86836
165,0.87144
166,0.8702
167,0.87164
168,0.86956
169,0.87056
170,0.87056
171,0.87008
172,0.87136
173,0.86916
174,0.86844
175,0.87128
176,0.87108
177,0.86872
178,0.86988
179,0.87208
180,0.87344
181,0.87284
182,0.87012
183,0.87336
184,0.87016
185,0.87276
186,0.87268
187,0.87308
188,0.86828
189,0.87036
190,0.87196
191,0.87016
192,0.87016
193,0.87324
194,0.86792
195,0.87292
196,0.86976
197,0.87264
198,0.86852
199,0.86804
200,0.87256
201,0.87124
202,0.87284
203,0.86964
204,0.87296
205,0.87284
206,0.86876
207,0.8738
208,0.87404
209,0.87432
210,0.87296
211,0.87396
212,0.87416
213,0.87356
214,0.87224
215,0.87284
216,0.87288
217,0.87352
218,0.87328
219,0.87344
220,0.87256
221,0.87388
222,0.87556
223,0.87492
224,0.8736
225,0.87308
226,0.87236
227,0.87384
228,0.87468
229,0.87524
230,0.87384
231,0.87648
232,0.87204
233,0.8742
234,0.87368
235,0.87404
236,0.87324
237,0.87476
238,0.87552
239,0.87644
240,0.87564
241,0.86812
242,0.87592
243,0.87564
244,0.87228
245,0.87384
246,0.87596
247,0.87668
248,0.87788
249,0.87272
250,0.87656
251,0.87544
252,0.87624
253,0.87588
254,0.87576
255,0.87232
256,0.87544
257,0.87216
258,0.87608
259,0.87736
260,0.87608
261,0.87512
262,0.87668
263,0.87588
264,0.87692
265,0.87364
266,0.87808
267,0.87968
268,0.8718
269,0.877
270,0.87788
271,0.8784
272,0.87816
273,0.87924
274,0.87776
275,0.87756
276,0.87928
277,0.87376
278,0.87508
279,0.87912
280,0.87828
281,0.8812
282,0.87856
283,0.8766
284,0.87572
285,0.87772
286,0.8772
287,0.87844
288,0.87792
289,0.87844
290,0.87924
291,0.87864
292,0.88116
293,0.87956
294,0.87876
295,0.87416
296,0.88008
297,0.8808
298,0.87804
299,0.87324
300,0.88188
301,0.8804
302,0.87688
303,0.88056
304,0.87844
305,0.88076
306,0.87864
307,0.87876
308,0.88004
309,0.87424
310,0.87844
311,0.87916
312,0.88052
313,0.87888
314,0.87712
315,0.87928
316,0.88044
317,0.8788
318,0.88196
319,0.8782
320,0.8804
321,0.8814
322,0.88076
323,0.87916
324,0.88276
325,0.882
326,0.8754
327,0.88024
328,0.88344
329,0.88048
330,0.8802
331,0.882
332,0.88132
333,0.87576
334,0.88252
335,0.88204
336,0.88452
337,0.8816
338,0.88288
339,0.8826
340,0.88084
341,0.88128
342,0.88008
343,0.87908
344,0.8806
345,0.8806
346,0.88296
347,0.88248
348,0.87952
349,0.88192
350,0.88292
351,0.88296
352,0.8826
353,0.88092
354,0.8816
355,0.87824
356,0.8804
357,0.87712
358,0.87868
359,0.8814
360,0.88288
361,0.87972
362,0.88292
363,0.87644
364,0.88288
365,0.8828
366,0.8758
367,0.87684
368,0.88112
369,0.88392
370,0.88304
371,0.88236
372,0.88336
373,0.8838
374,0.88236
375,0.88192
376,0.88128
377,0.8772
378,0.88136
379,0.8832
380,0.88552
381,0.88388
382,0.88432
383,0.88656
384,0.8698
385,0.87276
386,0.88508
387,0.88176
388,0.8762
389,0.8778
390,0.88248
391,0.88576
392,0.8836
393,0.88272
394,0.88308
395,0.88724
396,0.8872
397,0.88416
398,0.88532
399,0.88052
400,0.88692
401,0.88512
402,0.88184
403,0.88012
404,0.88328
405,0.8822
406,0.88548
407,0.88404
408,0.87984
409,0.88524
410,0.8832
411,0.88696
412,0.88644
413,0.88596
414,0.887
415,0.88668
416,0.88176
417,0.88312
418,0.88336
419,0.8852
420,0.88052
421,0.88292
422,0.88784
423,0.8886
424,0.86924
425,0.88652
426,0.88528
427,0.88736
428,0.88828
429,0.887
430,0.88604
431,0.88152
432,0.88716
433,0.88336
434,0.88724
435,0.88488
436,0.88824
437,0.88552
438,0.88624
439,0.8858
440,0.8804
441,0.88512
442,0.88832
443,0.88712
444,0.88948
445,0.88564
446,0.8892
447,0.88744
448,0.88692
449,0.88744
450,0.88136
451,0.8868
452,0.88568
453,0.88956
454,0.88628
455,0.88884
456,0.8804
457,0.88596
458,0.88556
459,0.88448
460,0.88832
461,0.88764
462,0.89092
463,0.88844
464,0.88872
465,0.88772
466,0.8874
467,0.88908
468,0.89184
469,0.88656
470,0.88744
471,0.8816
472,0.88508
473,0.87804
474,0.88904
475,0.89004
476,0.889
477,0.88884
478,0.8914
479,0.88936
480,0.88816
481,0.88868
482,0.89272
483,0.89356
484,0.8872
485,0.88836
486,0.88852
487,0.89144
488,0.88984
489,0.89116
490,0.89232
491,0.88572
492,0.8906
493,0.89072
494,0.89192
495,0.89084
496,0.88964
497,0.89072
498,0.88972
499,0.88952
