,acc
185,0.88568
186,0.8848
187,0.88464
188,0.88776
189,0.88596
190,0.8856
191,0.88448
192,0.88696
193,0.88776
194,0.88712
195,0.88672
196,0.87876
197,0.88068
198,0.88932
199,0.88648
200,0.88268
201,0.88532
202,0.88972
203,0.88688
204,0.88908
205,0.88668
206,0.88776
207,0.88688
208,0.8888
209,0.88464
210,0.8866
211,0.88748
212,0.88632
213,0.8894
214,0.88324
215,0.88848
216,0.88452
217,0.886
218,0.88768
219,0.88716
220,0.88836
221,0.89056
222,0.88716
223,0.89104
224,0.88452
225,0.88172
226,0.88744
227,0.88496
228,0.89176
229,0.89044
230,0.88612
231,0.88816
232,0.88932
233,0.88676
234,0.89132
235,0.8892
236,0.88948
237,0.89056
238,0.88728
239,0.8858
240,0.88728
241,0.88784
242,0.8838
243,0.88936
244,0.88736
245,0.88884
246,0.88864
247,0.88836
248,0.88808
249,0.88888
250,0.89104
251,0.88528
252,0.89104
253,0.89004
254,0.89048
255,0.88844
256,0.88888
257,0.893
258,0.88832
259,0.8906
260,0.89032
261,0.889
262,0.88756
263,0.89
264,0.89008
265,0.88968
266,0.88984
267,0.88932
268,0.8896
269,0.88772
270,0.89204
271,0.8852
272,0.88404
273,0.8882
274,0.89064
275,0.8858
276,0.8896
277,0.89168
278,0.89176
279,0.8882
280,0.89032
281,0.88952
282,0.88944
283,0.8888
284,0.88676
285,0.88896
286,0.88644
287,0.8874
288,0.89056
289,0.89076
290,0.89396
291,0.88536
292,0.88856
293,0.8902
294,0.89356
295,0.88664
296,0.89092
297,0.891
298,0.89036
299,0.8906
300,0.88492
301,0.8886
302,0.89228
303,0.8888
304,0.88928
305,0.8874
306,0.8902
307,0.89212
308,0.89028
309,0.89116
310,0.88924
311,0.89056
312,0.89148
313,0.8882
314,0.88724
315,0.89164
316,0.89076
317,0.89336
318,0.88952
319,0.89256
320,0.89032
321,0.89168
322,0.89292
323,0.88996
324,0.89328
325,0.89072
326,0.893
327,0.8904
328,0.89136
329,0.89276
330,0.89196
331,0.8914
332,0.89028
333,0.89096
334,0.88892
335,0.89256
336,0.88352
337,0.89304
338,0.89552
339,0.89188
340,0.89412
341,0.8894
342,0.89228
343,0.895
344,0.89052
345,0.88924
346,0.88968
347,0.89032
348,0.89288
349,0.893
350,0.89164
351,0.88856
352,0.89244
353,0.89248
354,0.8904
355,0.89124
356,0.89296
357,0.8892
358,0.89596
359,0.89176
360,0.89064
361,0.89624
362,0.89352
363,0.8952
364,0.89384
365,0.8938
366,0.8934
367,0.89136
368,0.89116
369,0.89228
370,0.89492
371,0.89584
372,0.89172
373,0.89
374,0.89244
375,0.89268
376,0.89308
377,0.89332
378,0.89176
379,0.8932
380,0.89428
381,0.88616
382,0.89476
383,0.89264
384,0.89312
385,0.89076
386,0.89028
387,0.89404
388,0.89448
389,0.8942
390,0.89252
391,0.89608
392,0.89052
393,0.8954
394,0.89012
395,0.89568
396,0.89444
397,0.88796
398,0.89084
399,0.8932
400,0.89328
401,0.89636
402,0.88872
403,0.88808
404,0.89404
405,0.88904
406,0.88988
407,0.89156
408,0.89456
409,0.89492
410,0.8956
411,0.88968
412,0.8964
413,0.89752
414,0.89428
415,0.89548
416,0.8948
417,0.89456
418,0.88996
419,0.89584
420,0.894
421,0.89516
422,0.893
423,0.89372
424,0.89672
425,0.89456
426,0.89148
427,0.89224
428,0.89336
429,0.89124
430,0.89564
431,0.89256
432,0.89504
433,0.8954
434,0.89468
435,0.89296
436,0.89344
437,0.89072
438,0.8948
439,0.89196
440,0.89568
441,0.89048
442,0.89828
443,0.89072
444,0.889
445,0.89652
446,0.89492
447,0.89348
448,0.89308
449,0.8914
450,0.89628
451,0.89172
452,0.89428
453,0.8934
454,0.89364
455,0.8926
456,0.89192
457,0.89452
458,0.89012
459,0.89572
460,0.89124
461,0.89588
462,0.89484
463,0.89588
464,0.89552
465,0.88944
466,0.8968
467,0.89724
468,0.89632
469,0.89076
470,0.89372
471,0.89548
472,0.89568
473,0.89436
474,0.89132
475,0.89504
476,0.89596
477,0.89444
478,0.89932
479,0.89252
480,0.89708
481,0.89036
482,0.89568
483,0.89868
484,0.89232
485,0.89628
486,0.89752
487,0.88924
488,0.89712
489,0.88932
490,0.89672
491,0.8874
492,0.89568
493,0.89156
494,0.89372
495,0.89248
496,0.89432
497,0.89656
498,0.89436
499,0.89392
