,acc
0,0.75936
1,0.75936
2,0.75936
3,0.75936
4,0.83608
5,0.83924
6,0.837
7,0.838
8,0.83884
9,0.84252
10,0.84364
11,0.8444
12,0.84356
13,0.845
14,0.84728
15,0.84364
16,0.84616
17,0.84712
18,0.84712
19,0.84536
20,0.83916
21,0.84368
22,0.84656
23,0.84524
24,0.84824
25,0.848
26,0.84452
27,0.84604
28,0.84516
29,0.84748
30,0.8482
31,0.8486
32,0.8486
33,0.8482
34,0.85008
35,0.84808
36,0.8468
37,0.84644
38,0.84512
39,0.84792
40,0.8468
41,0.84788
42,0.84672
43,0.84948
44,0.84288
45,0.85164
46,0.84736
47,0.8472
48,0.8454
49,0.84604
50,0.84504
51,0.84464
52,0.8464
53,0.84868
54,0.84976
55,0.84944
56,0.8488
57,0.8496
58,0.84744
59,0.84972
60,0.8494
61,0.85072
62,0.85096
63,0.84724
64,0.84736
65,0.84156
66,0.8482
67,0.84984
68,0.84848
69,0.85
70,0.85044
71,0.8424
72,0.84952
73,0.84644
74,0.8512
75,0.849
76,0.84688
77,0.84992
78,0.8494
79,0.85128
80,0.84924
81,0.85024
82,0.85072
83,0.85064
84,0.85244
85,0.84752
86,0.84948
87,0.8516
88,0.85184
89,0.85068
90,0.84468
91,0.84868
92,0.84888
93,0.84796
94,0.8514
95,0.85008
96,0.84816
97,0.84628
98,0.84492
99,0.84904
100,0.84508
101,0.84104
102,0.8434
103,0.84576
104,0.84736
105,0.84616
106,0.84808
107,0.84728
108,0.84876
109,0.85104
110,0.85024
111,0.85096
112,0.84904
113,0.84516
114,0.84488
115,0.84784
116,0.84876
117,0.84732
118,0.8492
119,0.84992
120,0.84908
121,0.848
122,0.8454
123,0.84908
124,0.851
125,0.85052
126,0.85048
127,0.8512
128,0.84892
129,0.85056
130,0.85148
131,0.85208
132,0.85324
133,0.85368
134,0.85292
135,0.85176
136,0.85224
137,0.8516
138,0.85192
139,0.85336
140,0.85012
141,0.85292
142,0.84608
143,0.84848
144,0.85128
145,0.85092
146,0.85024
147,0.85128
148,0.85044
149,0.85048
150,0.85036
151,0.84964
152,0.85136
153,0.84828
154,0.84844
155,0.84868
156,0.85216
157,0.85
158,0.85044
159,0.85028
160,0.85076
161,0.84892
162,0.84564
163,0.84972
164,0.84924
165,0.84972
166,0.84736
167,0.8492
168,0.85108
169,0.85136
170,0.85328
171,0.84624
172,0.85016
173,0.8504
174,0.8534
175,0.85048
176,0.85052
177,0.8488
178,0.85132
179,0.85
180,0.851
181,0.85136
182,0.85176
183,0.843
184,0.84864
185,0.85064
186,0.84976
187,0.85336
188,0.85336
189,0.85148
190,0.85048
191,0.85208
192,0.85032
193,0.85232
194,0.85168
195,0.85272
196,0.85304
197,0.85276
198,0.85224
199,0.8522
200,0.85308
201,0.85264
202,0.85112
203,0.85296
204,0.85184
205,0.85024
206,0.8504
207,0.85372
208,0.85424
209,0.85192
210,0.85368
211,0.85256
212,0.85132
213,0.8502
214,0.852
215,0.84712
216,0.85192
217,0.85164
218,0.85296
219,0.8532
220,0.852
221,0.85272
222,0.85224
223,0.8524
224,0.84752
225,0.85032
226,0.84944
227,0.84984
228,0.85276
229,0.853
230,0.85236
231,0.85188
232,0.85164
233,0.8506
234,0.84952
235,0.84944
236,0.83864
237,0.84968
238,0.852
239,0.85264
240,0.84848
241,0.852
242,0.85036
243,0.85032
244,0.85296
245,0.85164
246,0.84988
247,0.85316
248,0.85144
249,0.85244
250,0.8506
251,0.85228
252,0.8512
253,0.84968
254,0.85164
255,0.84724
256,0.84824
257,0.84644
258,0.84764
259,0.84504
260,0.85012
261,0.84856
262,0.84848
263,0.84772
264,0.84912
265,0.8476
266,0.8486
267,0.8498
268,0.84708
269,0.8472
270,0.84836
271,0.84996
272,0.85024
273,0.8482
274,0.84884
275,0.84724
276,0.85084
277,0.85036
278,0.84708
279,0.84808
280,0.84664
281,0.85032
282,0.84852
283,0.84884
284,0.84928
285,0.8528
286,0.8512
287,0.85252
288,0.84952
289,0.84848
290,0.85108
291,0.85096
292,0.85284
293,0.85144
294,0.84932
295,0.85128
296,0.85104
297,0.8446
298,0.84824
299,0.85028
300,0.85044
301,0.85156
302,0.85056
303,0.85124
304,0.85164
305,0.851
306,0.84864
307,0.8484
308,0.84752
309,0.8518
310,0.851
311,0.85004
312,0.85124
313,0.85204
314,0.85136
315,0.85224
316,0.8516
317,0.851
318,0.8488
319,0.84724
320,0.85172
321,0.85284
322,0.8486
323,0.85056
324,0.85008
325,0.84984
326,0.85068
327,0.84388
328,0.84984
329,0.85116
330,0.851
331,0.8494
332,0.85064
333,0.85192
334,0.85184
335,0.85296
336,0.85228
337,0.8498
338,0.8508
339,0.85196
340,0.84976
341,0.85168
342,0.85152
343,0.85192
344,0.85052
345,0.85104
346,0.84828
347,0.85096
348,0.85
349,0.84912
350,0.85072
351,0.85028
352,0.85048
353,0.84924
354,0.85048
355,0.848
356,0.8484
357,0.85124
358,0.8468
359,0.84652
360,0.84808
361,0.84848
362,0.84904
363,0.84788
364,0.84724
365,0.85192
366,0.85004
367,0.84552
368,0.84884
369,0.84436
370,0.84952
371,0.84808
372,0.8498
373,0.851
374,0.85176
375,0.85204
376,0.8486
377,0.8504
378,0.85164
379,0.85224
380,0.84816
381,0.85232
382,0.84936
383,0.85028
384,0.85168
385,0.85328
386,0.85124
387,0.84776
388,0.84828
389,0.84928
390,0.84744
391,0.84964
392,0.84868
393,0.84164
394,0.8474
395,0.84784
396,0.85104
397,0.84936
398,0.84876
399,0.84916
400,0.85072
401,0.85004
402,0.84932
403,0.84908
404,0.844
405,0.84072
406,0.84796
407,0.84844
408,0.84876
409,0.84568
410,0.85008
411,0.851
412,0.84812
413,0.84784
414,0.84952
415,0.85148
416,0.84968
417,0.85008
418,0.84736
419,0.8484
420,0.8498
421,0.85124
422,0.85132
423,0.85132
424,0.8518
425,0.8514
426,0.85192
427,0.85264
428,0.85308
429,0.85292
430,0.8528
431,0.85068
432,0.85372
433,0.85268
434,0.85152
435,0.8512
436,0.85288
437,0.85268
438,0.8498
439,0.85256
440,0.8514
441,0.85184
442,0.85064
443,0.85144
444,0.8512
445,0.85244
446,0.85244
447,0.85196
448,0.85216
449,0.85164
450,0.85224
451,0.85324
452,0.85272
453,0.85284
454,0.85228
455,0.8522
456,0.85016
457,0.84984
458,0.85012
459,0.85056
460,0.85012
461,0.85108
462,0.84824
463,0.84568
464,0.85096
465,0.85184
466,0.8508
467,0.8518
468,0.85088
469,0.85096
470,0.8504
471,0.85024
472,0.85348
473,0.85344
474,0.85288
475,0.85256
476,0.85316
477,0.85148
478,0.85088
479,0.85216
480,0.85216
481,0.8492
482,0.85064
483,0.85124
484,0.84908
485,0.85352
486,0.8526
487,0.85244
488,0.85208
489,0.85304
490,0.85352
491,0.85244
492,0.8534
493,0.8548
494,0.85356
495,0.85276
496,0.85272
497,0.85184
498,0.85164
499,0.8526
