,acc
0,0.75936
1,0.75936
2,0.75936
3,0.82452
4,0.83144
5,0.83584
6,0.8382
7,0.83932
8,0.84016
9,0.8412
10,0.84092
11,0.8422
12,0.8428
13,0.84264
14,0.8438
15,0.84328
16,0.84312
17,0.84568
18,0.84548
19,0.84456
20,0.84576
21,0.84604
22,0.84456
23,0.84496
24,0.84616
25,0.84704
26,0.84824
27,0.84736
28,0.84788
29,0.84832
30,0.84764
31,0.84824
32,0.8492
33,0.84932
34,0.84828
35,0.8494
36,0.85004
37,0.84956
38,0.85108
39,0.85264
40,0.85508
41,0.85472
42,0.85524
43,0.8564
44,0.8568
45,0.85608
46,0.85676
47,0.856
48,0.85812
49,0.85736
50,0.8576
51,0.85908
52,0.8586
53,0.85772
54,0.85916
55,0.85404
56,0.85644
57,0.85808
58,0.86
59,0.85692
60,0.85856
61,0.85988
62,0.8594
63,0.85992
64,0.86116
65,0.86064
66,0.8604
67,0.85968
68,0.8604
69,0.8608
70,0.8606
71,0.85692
72,0.862
73,0.86036
74,0.86056
75,0.85884
76,0.86072
77,0.86296
78,0.86124
79,0.85984
80,0.86252
81,0.86148
82,0.861
83,0.85988
84,0.86
85,0.86004
86,0.86056
87,0.86256
88,0.8592
89,0.8594
90,0.863
91,0.86176
92,0.86256
93,0.8588
94,0.86188
95,0.85992
96,0.86196
97,0.86
98,0.86284
99,0.8634
100,0.8604
101,0.863
102,0.86192
103,0.86016
104,0.86164
105,0.86288
106,0.86308
107,0.86364
108,0.86296
109,0.86328
110,0.86388
111,0.86304
112,0.8622
113,0.86292
114,0.8636
115,0.86164
116,0.86296
117,0.86348
118,0.8632
119,0.86176
120,0.86404
121,0.86504
122,0.86352
123,0.86256
124,0.86324
125,0.86312
126,0.86488
127,0.86396
128,0.86264
129,0.86268
130,0.86268
131,0.86392
132,0.86424
133,0.86496
134,0.8656
135,0.86572
136,0.8654
137,0.86568
138,0.86468
139,0.8642
140,0.8646
141,0.86316
142,0.8632
143,0.86172
144,0.8654
145,0.86416
146,0.86452
147,0.86456
148,0.86524
149,0.86544
150,0.86564
151,0.86612
152,0.86548
153,0.86352
154,0.86548
155,0.86384
156,0.86472
157,0.86608
158,0.86404
159,0.86336
160,0.86504
161,0.8646
162,0.86732
163,0.8622
164,0.8666
165,0.8652
166,0.8668
167,0.86608
168,0.86624
169,0.8656
170,0.86384
171,0.86396
172,0.86512
173,0.86752
174,0.86184
175,0.86444
176,0.86736
177,0.86652
178,0.86404
179,0.8666
180,0.86432
181,0.86616
182,0.86708
183,0.86636
184,0.86704
185,0.86716
186,0.86704
187,0.86624
188,0.86824
189,0.8674
190,0.86812
191,0.86056
192,0.86536
193,0.8644
194,0.86816
195,0.86704
196,0.86692
197,0.86652
198,0.86592
199,0.86624
200,0.86616
201,0.8656
202,0.86672
203,0.86264
204,0.86668
205,0.86716
206,0.86608
207,0.86532
208,0.86752
209,0.86892
210,0.86552
211,0.86604
212,0.86796
213,0.86688
214,0.86556
215,0.86572
216,0.86784
217,0.86592
218,0.86736
219,0.86784
220,0.86484
221,0.86384
222,0.86748
223,0.86564
224,0.86932
225,0.86536
226,0.86804
227,0.8676
228,0.86796
229,0.869
230,0.868
231,0.8676
232,0.86756
233,0.86936
234,0.8682
235,0.8682
236,0.8692
237,0.86664
238,0.868
239,0.86612
240,0.86924
241,0.86844
242,0.86752
243,0.86832
244,0.86804
245,0.8686
246,0.86656
247,0.86736
248,0.86912
249,0.86736
250,0.86936
251,0.86848
252,0.86936
253,0.86932
254,0.86968
255,0.86776
256,0.8682
257,0.86828
258,0.86752
259,0.86848
260,0.86916
261,0.86964
262,0.86556
263,0.86828
264,0.86988
265,0.86732
266,0.86816
267,0.86856
268,0.86932
269,0.86404
270,0.86924
271,0.86848
272,0.8688
273,0.87004
274,0.86892
275,0.86864
276,0.86996
277,0.86948
278,0.86512
279,0.8686
280,0.86704
281,0.86884
282,0.8678
283,0.8642
284,0.86488
285,0.8684
286,0.86596
287,0.86912
288,0.87016
289,0.86836
290,0.86904
291,0.8664
292,0.86492
293,0.86944
294,0.8694
295,0.87024
296,0.87028
297,0.86784
298,0.86996
299,0.86592
300,0.86744
301,0.87016
302,0.86852
303,0.86932
304,0.86992
305,0.86988
306,0.87016
307,0.86668
308,0.8698
309,0.86968
310,0.86976
311,0.86944
312,0.8696
313,0.86972
314,0.86572
315,0.8688
316,0.86972
317,0.8684
318,0.8662
319,0.86964
320,0.86936
321,0.87
322,0.86824
323,0.8704
324,0.86844
325,0.86832
326,0.86748
327,0.8692
328,0.86968
329,0.86888
330,0.86744
331,0.86964
332,0.87064
333,0.87044
334,0.86884
335,0.8684
336,0.86944
337,0.87036
338,0.87
339,0.87004
340,0.8688
341,0.86856
342,0.8686
343,0.86836
344,0.8686
345,0.8684
346,0.86904
347,0.87132
348,0.8678
349,0.86652
350,0.8696
351,0.8672
352,0.86828
353,0.86956
354,0.86844
355,0.86896
356,0.8682
357,0.8704
358,0.8676
359,0.87056
360,0.87032
361,0.86848
362,0.86872
363,0.86736
364,0.86692
365,0.86996
366,0.86992
367,0.86736
368,0.87004
369,0.87036
370,0.86912
371,0.86716
372,0.86844
373,0.86912
374,0.86952
375,0.87048
376,0.8694
377,0.87116
378,0.87108
379,0.8686
380,0.86984
381,0.87092
382,0.8712
383,0.86828
384,0.86896
385,0.86904
386,0.86136
387,0.87044
388,0.868
389,0.86928
390,0.86848
391,0.86956
392,0.87048
393,0.87008
394,0.86732
395,0.87096
396,0.87052
397,0.86568
398,0.87076
399,0.86456
400,0.86816
401,0.86788
402,0.86888
403,0.86628
404,0.8694
405,0.86976
406,0.86644
407,0.86908
408,0.87096
409,0.87016
410,0.8714
411,0.869
412,0.8668
413,0.87124
414,0.86956
415,0.86804
416,0.86896
417,0.87056
418,0.87096
419,0.8696
420,0.86756
421,0.86932
422,0.86904
423,0.86864
424,0.86908
425,0.86808
426,0.87016
427,0.87008
428,0.87072
429,0.869
430,0.869
431,0.87012
432,0.871
433,0.8692
434,0.86924
435,0.86864
436,0.86888
437,0.86884
438,0.87096
439,0.87204
440,0.86832
441,0.86928
442,0.86928
443,0.86896
444,0.86768
445,0.871
446,0.8662
447,0.86956
448,0.86656
449,0.8694
450,0.87084
451,0.87072
452,0.87172
453,0.87012
454,0.86812
455,0.87
456,0.87044
457,0.8682
458,0.87028
459,0.8686
460,0.86684
461,0.87092
462,0.86984
463,0.8706
464,0.8684
465,0.86928
466,0.8714
467,0.8704
468,0.8712
469,0.87068
470,0.86988
471,0.86984
472,0.86804
473,0.87104
474,0.86976
475,0.8702
476,0.86792
477,0.86952
478,0.87132
479,0.8696
480,0.86996
481,0.86892
482,0.87236
483,0.87244
484,0.86984
485,0.87132
486,0.86836
487,0.87028
488,0.8692
489,0.87064
490,0.87084
491,0.86916
492,0.86764
493,0.8702
494,0.87
495,0.8698
496,0.86984
497,0.87032
498,0.87092
499,0.8712
