,acc
0,0.84728
1,0.84024
2,0.85032
3,0.85068
4,0.85028
5,0.84996
6,0.85356
7,0.8554
8,0.85492
9,0.85452
10,0.85572
11,0.85552
12,0.85768
13,0.85852
14,0.85728
15,0.85944
16,0.85588
17,0.85912
18,0.8596
19,0.85764
20,0.858
21,0.85936
22,0.86004
23,0.85668
24,0.8596
25,0.85996
26,0.86072
27,0.86036
28,0.86192
29,0.86008
30,0.8602
31,0.86288
32,0.86208
33,0.86028
34,0.86088
35,0.86104
36,0.86416
37,0.86432
38,0.8618
39,0.8632
40,0.8646
41,0.86048
42,0.86108
43,0.86468
44,0.86664
45,0.86356
46,0.86192
47,0.86712
48,0.86664
49,0.86368
50,0.86556
51,0.86364
52,0.86304
53,0.8644
54,0.86616
55,0.86868
56,0.86428
57,0.86608
58,0.86668
59,0.8648
60,0.86596
61,0.86844
62,0.86904
63,0.8694
64,0.86868
65,0.86908
66,0.8708
67,0.87
68,0.87004
69,0.86696
70,0.8662
71,0.86888
72,0.869
73,0.87088
74,0.86804
75,0.87048
76,0.87048
77,0.86884
78,0.86992
79,0.8708
80,0.86616
81,0.86968
82,0.86376
83,0.8658
84,0.86976
85,0.87104
86,0.86868
87,0.86836
88,0.87056
89,0.8704
90,0.87156
91,0.86948
92,0.87148
93,0.8728
94,0.87344
95,0.87036
96,0.87244
97,0.87336
98,0.87136
99,0.87084
100,0.87244
101,0.87104
102,0.8716
103,0.86736
104,0.8726
105,0.87284
106,0.87404
107,0.87324
108,0.87236
109,0.8756
110,0.87316
111,0.8734
112,0.8724
113,0.87376
114,0.87268
115,0.87512
116,0.87336
117,0.87044
118,0.87044
119,0.87712
120,0.8762
121,0.8738
122,0.87516
123,0.8752
124,0.8758
125,0.87236
126,0.876
127,0.8748
128,0.87576
129,0.875
130,0.87524
131,0.87448
132,0.87048
133,0.87772
134,0.8768
135,0.8748
136,0.876
137,0.8768
138,0.87552
139,0.87468
140,0.87428
141,0.87216
142,0.87208
143,0.87652
144,0.87576
145,0.87688
146,0.87524
147,0.8718
148,0.87752
149,0.87704
150,0.87588
151,0.87728
152,0.87364
153,0.8742
154,0.87648
155,0.87824
156,0.87724
157,0.87712
158,0.87632
159,0.87668
160,0.87504
161,0.87536
162,0.87572
163,0.87496
164,0.8776
165,0.87804
166,0.87832
167,0.87832
168,0.8794
169,0.87892
170,0.87444
171,0.87116
172,0.87748
173,0.87676
174,0.8764
175,0.877
176,0.876
177,0.87924
178,0.87376
179,0.87776
180,0.87416
181,0.87424
182,0.87944
183,0.87672
184,0.8748
185,0.87756
186,0.87856
187,0.8786
188,0.87688
189,0.87452
190,0.87816
191,0.87976
192,0.87824
193,0.87992
194,0.87756
195,0.88092
196,0.8784
197,0.87916
198,0.87852
199,0.87696
200,0.88048
201,0.87588
202,0.877
203,0.87928
204,0.87824
205,0.87952
206,0.8826
207,0.8796
208,0.8768
209,0.8782
210,0.8764
211,0.87836
212,0.87912
213,0.8788
214,0.87748
215,0.87928
216,0.88036
217,0.87872
218,0.87964
219,0.87848
220,0.87844
221,0.8792
222,0.87888
223,0.87744
224,0.88044
225,0.87768
226,0.87412
227,0.88016
228,0.87644
229,0.88004
230,0.87928
231,0.8758
232,0.88164
233,0.8804
234,0.87828
235,0.8788
236,0.88104
237,0.8812
238,0.87828
239,0.87968
240,0.88004
241,0.87932
242,0.87712
243,0.881
244,0.87496
245,0.88088
246,0.8798
247,0.88204
248,0.88016
249,0.87628
250,0.87804
251,0.87996
252,0.87992
253,0.87892
254,0.88056
255,0.88144
256,0.88004
257,0.88024
258,0.8812
259,0.88008
260,0.88
261,0.88252
262,0.88208
263,0.88192
264,0.88176
265,0.88236
266,0.87964
267,0.88112
268,0.8808
269,0.88272
270,0.88052
271,0.87852
272,0.88308
273,0.8826
274,0.88016
275,0.88136
276,0.8782
277,0.88152
278,0.87924
279,0.88264
280,0.8816
281,0.88232
282,0.87944
283,0.87956
284,0.88392
285,0.88232
286,0.88096
287,0.87844
288,0.88236
289,0.88372
290,0.88292
291,0.88252
292,0.88232
293,0.88372
294,0.88236
295,0.88332
296,0.88016
297,0.87932
298,0.87944
299,0.88352
300,0.8802
301,0.8816
302,0.88072
303,0.87844
304,0.88112
305,0.88124
306,0.88068
307,0.883
308,0.87924
309,0.88244
310,0.8816
311,0.88252
312,0.88012
313,0.87944
314,0.88344
315,0.8822
316,0.87732
317,0.87944
318,0.88296
319,0.88088
320,0.88196
321,0.88244
322,0.88308
323,0.8802
324,0.88556
325,0.88224
326,0.88236
327,0.88164
328,0.88376
329,0.8834
330,0.88328
331,0.88004
332,0.88072
333,0.88344
334,0.88068
335,0.88316
336,0.87952
337,0.88324
338,0.88388
339,0.884
340,0.8836
341,0.88104
342,0.87872
343,0.88344
344,0.88312
345,0.88492
346,0.8834
347,0.8824
348,0.88276
349,0.88264
350,0.88184
351,0.88064
352,0.88444
353,0.87948
354,0.8826
355,0.88452
356,0.88096
357,0.88292
358,0.88204
359,0.88232
360,0.8818
361,0.88284
362,0.8822
363,0.88208
364,0.88328
365,0.88312
366,0.87896
367,0.8826
368,0.88484
369,0.87656
370,0.88372
371,0.88224
372,0.88428
373,0.88044
374,0.88096
375,0.882
376,0.87904
377,0.88216
378,0.882
379,0.88208
380,0.87924
381,0.88368
382,0.88304
383,0.88364
384,0.88384
385,0.8842
386,0.88188
387,0.88216
388,0.88308
389,0.88404
390,0.88352
391,0.87968
392,0.88224
393,0.88308
394,0.88352
395,0.8834
396,0.881
397,0.88384
398,0.88172
399,0.88424
400,0.8824
401,0.88408
402,0.88144
403,0.88312
404,0.88432
405,0.8842
406,0.88352
407,0.8842
408,0.88408
409,0.88496
410,0.88192
411,0.88352
412,0.88428
413,0.88316
414,0.88548
415,0.88492
416,0.88344
417,0.87924
418,0.88616
419,0.88456
420,0.88356
421,0.88448
422,0.8838
423,0.88144
424,0.88496
425,0.88428
426,0.88588
427,0.885
428,0.88624
429,0.88512
430,0.88428
431,0.88596
432,0.88492
433,0.88176
434,0.88372
435,0.88448
436,0.88436
437,0.88364
438,0.88256
439,0.88556
440,0.88464
441,0.8838
442,0.88396
443,0.88456
444,0.88232
445,0.886
446,0.88312
447,0.8836
448,0.8824
449,0.87936
450,0.88244
451,0.8826
452,0.88592
453,0.885
454,0.88348
455,0.88096
456,0.88248
457,0.8828
458,0.88508
459,0.88288
460,0.88516
461,0.88316
462,0.88116
463,0.88708
464,0.88308
465,0.88372
466,0.88372
467,0.8844
468,0.88344
469,0.88304
470,0.88176
471,0.88284
472,0.8834
473,0.88452
474,0.88148
475,0.881
476,0.88296
477,0.88132
478,0.88304
479,0.88212
480,0.88416
481,0.88284
482,0.88016
483,0.8826
484,0.88628
485,0.88472
486,0.88628
487,0.88356
488,0.88584
489,0.88492
490,0.8846
491,0.8846
492,0.88548
493,0.88524
494,0.88164
495,0.88592
496,0.88504
497,0.88256
498,0.88456
499,0.88172
