,acc
0,0.75936
1,0.75936
2,0.75936
3,0.75936
4,0.75936
5,0.75936
6,0.75936
7,0.75936
8,0.75936
9,0.75936
10,0.75936
11,0.75936
12,0.75936
13,0.8234
14,0.8332
15,0.83572
16,0.837
17,0.83824
18,0.83932
19,0.83984
20,0.8408
21,0.83992
22,0.84076
23,0.843
24,0.8426
25,0.84288
26,0.84248
27,0.84376
28,0.84364
29,0.84288
30,0.84484
31,0.84524
32,0.84472
33,0.84604
34,0.84596
35,0.8456
36,0.84576
37,0.84548
38,0.84756
39,0.84704
40,0.84732
41,0.845
42,0.8464
43,0.8484
44,0.84828
45,0.84884
46,0.84808
47,0.8492
48,0.84932
49,0.84964
50,0.8498
51,0.85152
52,0.85096
53,0.85108
54,0.85368
55,0.85424
56,0.8556
57,0.8548
58,0.85588
59,0.85468
60,0.85624
61,0.85684
62,0.8562
63,0.85664
64,0.85752
65,0.85728
66,0.85452
67,0.8572
68,0.85848
69,0.85672
70,0.8586
71,0.85576
72,0.85964
73,0.85932
74,0.85692
75,0.85808
76,0.859
77,0.85928
78,0.8586
79,0.85888
80,0.85728
81,0.85928
82,0.86064
83,0.8604
84,0.85884
85,0.8588
86,0.86028
87,0.86024
88,0.85932
89,0.85944
90,0.86
91,0.86112
92,0.86084
93,0.8608
94,0.86012
95,0.86188
96,0.86036
97,0.85744
98,0.8606
99,0.86152
100,0.86092
101,0.85844
102,0.86156
103,0.86152
104,0.86248
105,0.86088
106,0.8584
107,0.86232
108,0.86048
109,0.86016
110,0.86216
111,0.86312
112,0.86312
113,0.8604
114,0.85976
115,0.86124
116,0.862
117,0.862
118,0.86188
119,0.86264
120,0.86068
121,0.86244
122,0.86004
123,0.86144
124,0.86136
125,0.86336
126,0.8634
127,0.86328
128,0.86164
129,0.86144
130,0.85948
131,0.86224
132,0.86384
133,0.8618
134,0.86292
135,0.86188
136,0.86264
137,0.8624
138,0.8614
139,0.86316
140,0.86364
141,0.8626
142,0.86256
143,0.86228
144,0.86204
145,0.86236
146,0.86248
147,0.86264
148,0.86252
149,0.86272
150,0.86304
151,0.859
152,0.86276
153,0.86324
154,0.86364
155,0.863
156,0.86224
157,0.86388
158,0.86364
159,0.86268
160,0.86372
161,0.85968
162,0.86184
163,0.86128
164,0.86524
165,0.86432
166,0.86304
167,0.8614
168,0.86428
169,0.86112
170,0.86432
171,0.86152
172,0.85928
173,0.86128
174,0.8618
175,0.864
176,0.85784
177,0.86512
178,0.86476
179,0.86444
180,0.86504
181,0.86536
182,0.8646
183,0.8646
184,0.86416
185,0.86308
186,0.8644
187,0.86384
188,0.8638
189,0.86332
190,0.86396
191,0.86448
192,0.86532
193,0.86416
194,0.86132
195,0.86468
196,0.86444
197,0.8662
198,0.86356
199,0.8642
200,0.8586
201,0.86308
202,0.8642
203,0.86444
204,0.86492
205,0.86516
206,0.86648
207,0.86284
208,0.86636
209,0.86432
210,0.86584
211,0.86512
212,0.86676
213,0.86128
214,0.86408
215,0.86488
216,0.86584
217,0.86564
218,0.86268
219,0.86604
220,0.86404
221,0.86448
222,0.8652
223,0.86312
224,0.86496
225,0.86608
226,0.86508
227,0.86476
228,0.86492
229,0.86392
230,0.86324
231,0.86192
232,0.86424
233,0.8646
234,0.8656
235,0.86272
236,0.86708
237,0.8638
238,0.86556
239,0.86648
240,0.86252
241,0.86592
242,0.86552
243,0.86528
244,0.86572
245,0.8632
246,0.86476
247,0.86552
248,0.86484
249,0.86176
250,0.86572
251,0.865
252,0.866
253,0.86512
254,0.86464
255,0.8612
256,0.86596
257,0.86728
258,0.86684
259,0.86588
260,0.86652
261,0.86632
262,0.8666
263,0.86696
264,0.8654
265,0.86736
266,0.86692
267,0.85888
268,0.8656
269,0.86032
270,0.86696
271,0.8656
272,0.86716
273,0.86304
274,0.86312
275,0.86588
276,0.86628
277,0.86776
278,0.86532
279,0.86544
280,0.8658
281,0.8644
282,0.86448
283,0.86556
284,0.86584
285,0.86444
286,0.86716
287,0.8662
288,0.86616
289,0.86308
290,0.86392
291,0.86664
292,0.86604
293,0.86464
294,0.86728
295,0.8666
296,0.86696
297,0.8682
298,0.86652
299,0.86696
300,0.86732
301,0.86848
302,0.8662
303,0.86816
304,0.86712
305,0.86724
306,0.8652
307,0.86748
308,0.8662
309,0.86132
310,0.86512
311,0.8644
312,0.8672
313,0.86752
314,0.85988
315,0.8664
316,0.86784
317,0.86668
318,0.86736
319,0.8682
320,0.85584
321,0.8664
322,0.86428
323,0.86472
324,0.86628
325,0.86636
326,0.86616
327,0.8658
328,0.8684
329,0.8678
330,0.867
331,0.86556
332,0.86924
333,0.86728
334,0.86608
335,0.8662
336,0.86724
337,0.86536
338,0.86784
339,0.86524
340,0.86112
341,0.86692
342,0.86792
343,0.86712
344,0.86752
345,0.86472
346,0.86688
347,0.86692
348,0.86624
349,0.869
350,0.86584
351,0.86836
352,0.86872
353,0.86532
354,0.8652
355,0.86496
356,0.8626
357,0.8668
358,0.8616
359,0.86524
360,0.8668
361,0.864
362,0.86668
363,0.866
364,0.867
365,0.86744
366,0.86756
367,0.8662
368,0.86664
369,0.86436
370,0.86544
371,0.86744
372,0.86716
373,0.86188
374,0.86712
375,0.86636
376,0.86612
377,0.86788
378,0.86428
379,0.86896
380,0.86664
381,0.86708
382,0.8678
383,0.86724
384,0.86628
385,0.8684
386,0.86236
387,0.86608
388,0.86756
389,0.86908
390,0.86388
391,0.86804
392,0.86464
393,0.86344
394,0.86776
395,0.86728
396,0.86672
397,0.85632
398,0.86756
399,0.86244
400,0.86812
401,0.86688
402,0.86728
403,0.86692
404,0.8662
405,0.86244
406,0.86868
407,0.86728
408,0.86632
409,0.8678
410,0.86784
411,0.86832
412,0.86644
413,0.86328
414,0.86544
415,0.86744
416,0.86832
417,0.86884
418,0.86692
419,0.867
420,0.8676
421,0.86648
422,0.86772
423,0.86572
424,0.86672
425,0.86484
426,0.869
427,0.86844
428,0.86808
429,0.868
430,0.8672
431,0.86876
432,0.86528
433,0.86784
434,0.86652
435,0.86384
436,0.8682
437,0.86548
438,0.86944
439,0.86888
440,0.86776
441,0.8662
442,0.86868
443,0.86848
444,0.86812
445,0.86996
446,0.86836
447,0.86948
448,0.869
449,0.86436
450,0.86816
451,0.86936
452,0.86848
453,0.86636
454,0.8664
455,0.86936
456,0.86896
457,0.86948
458,0.8676
459,0.86588
460,0.86912
461,0.86896
462,0.86724
463,0.867
464,0.85648
465,0.86484
466,0.86832
467,0.8692
468,0.867
469,0.86796
470,0.86684
471,0.8648
472,0.86852
473,0.86872
474,0.86808
475,0.86592
476,0.86708
477,0.86884
478,0.86936
479,0.86724
480,0.86788
481,0.86932
482,0.86872
483,0.86196
484,0.86692
485,0.86604
486,0.86888
487,0.8692
488,0.86828
489,0.86832
490,0.8678
491,0.8688
492,0.86948
493,0.86944
494,0.86808
495,0.86332
496,0.86832
497,0.86808
498,0.86648
499,0.86716
