,acc
0,0.75936
1,0.75936
2,0.80656
3,0.83012
4,0.83456
5,0.83748
6,0.83836
7,0.83976
8,0.84072
9,0.84136
10,0.84212
11,0.84224
12,0.84276
13,0.84324
14,0.84392
15,0.84412
16,0.84392
17,0.8442
18,0.8446
19,0.84432
20,0.84548
21,0.846
22,0.84528
23,0.84644
24,0.84748
25,0.8476
26,0.8462
27,0.84716
28,0.8472
29,0.84884
30,0.849
31,0.851
32,0.84888
33,0.8536
34,0.8546
35,0.85496
36,0.8556
37,0.855
38,0.85504
39,0.85512
40,0.85592
41,0.85624
42,0.8544
43,0.85776
44,0.85596
45,0.85764
46,0.85596
47,0.8562
48,0.8578
49,0.85764
50,0.85836
51,0.85856
52,0.85716
53,0.85684
54,0.85852
55,0.85804
56,0.85548
57,0.858
58,0.859
59,0.85732
60,0.85928
61,0.85876
62,0.85792
63,0.85908
64,0.85792
65,0.85904
66,0.85868
67,0.86012
68,0.85924
69,0.85984
70,0.86032
71,0.85816
72,0.85916
73,0.85952
74,0.85948
75,0.86024
76,0.86016
77,0.86024
78,0.86036
79,0.86028
80,0.86092
81,0.86048
82,0.85948
83,0.85968
84,0.86056
85,0.86112
86,0.86128
87,0.861
88,0.8616
89,0.86048
90,0.86036
91,0.86108
92,0.8614
93,0.86084
94,0.85968
95,0.86156
96,0.8616
97,0.8614
98,0.86104
99,0.86144
100,0.85952
101,0.86176
102,0.86064
103,0.86188
104,0.861
105,0.8622
106,0.86148
107,0.8622
108,0.8616
109,0.8636
110,0.8636
111,0.86272
112,0.86108
113,0.86236
114,0.864
115,0.86172
116,0.86296
117,0.86248
118,0.86284
119,0.86204
120,0.85936
121,0.8616
122,0.86164
123,0.86256
124,0.86292
125,0.86184
126,0.86208
127,0.86144
128,0.86304
129,0.86168
130,0.86236
131,0.86276
132,0.8614
133,0.863
134,0.86356
135,0.8608
136,0.86316
137,0.86436
138,0.86344
139,0.8622
140,0.86408
141,0.8634
142,0.86416
143,0.86308
144,0.8636
145,0.86344
146,0.86208
147,0.862
148,0.86352
149,0.86388
150,0.86452
151,0.86348
152,0.86328
153,0.86224
154,0.86472
155,0.86284
156,0.8614
157,0.86292
158,0.86292
159,0.86452
160,0.86492
161,0.8628
162,0.86464
163,0.86328
164,0.86332
165,0.86408
166,0.86492
167,0.86224
168,0.86468
169,0.8626
170,0.86164
171,0.86444
172,0.86464
173,0.86388
174,0.8654
175,0.86008
176,0.86436
177,0.86488
178,0.86352
179,0.86472
180,0.8632
181,0.8646
182,0.86408
183,0.86572
184,0.86436
185,0.86576
186,0.86512
187,0.86408
188,0.8652
189,0.86568
190,0.86472
191,0.86484
192,0.86472
193,0.86404
194,0.86348
195,0.86584
196,0.86512
197,0.86584
198,0.85992
199,0.86392
200,0.86544
201,0.86592
202,0.86636
203,0.865
204,0.86604
205,0.86164
206,0.86432
207,0.86476
208,0.86508
209,0.86564
210,0.86708
211,0.865
212,0.86436
213,0.86552
214,0.86452
215,0.86588
216,0.86624
217,0.86668
218,0.86588
219,0.86616
220,0.86528
221,0.8652
222,0.86284
223,0.86612
224,0.86656
225,0.86476
226,0.8636
227,0.86692
228,0.86664
229,0.86584
230,0.86448
231,0.86332
232,0.86564
233,0.86664
234,0.86656
235,0.8658
236,0.86544
237,0.86608
238,0.86416
239,0.86484
240,0.8646
241,0.86492
242,0.86704
243,0.86528
244,0.865
245,0.86608
246,0.86732
247,0.86316
248,0.86568
249,0.86644
250,0.86656
251,0.86676
252,0.86576
253,0.86488
254,0.8672
255,0.86732
256,0.866
257,0.86336
258,0.86644
259,0.86848
260,0.86752
261,0.86676
262,0.86508
263,0.86732
264,0.86804
265,0.86592
266,0.8668
267,0.86868
268,0.86288
269,0.86664
270,0.8668
271,0.86568
272,0.86668
273,0.86756
274,0.86608
275,0.8674
276,0.8666
277,0.8642
278,0.86816
279,0.86488
280,0.867
281,0.86768
282,0.86208
283,0.86808
284,0.86724
285,0.86804
286,0.86724
287,0.8682
288,0.86256
289,0.86632
290,0.86676
291,0.86704
292,0.86764
293,0.86504
294,0.86792
295,0.86736
296,0.86248
297,0.86736
298,0.86856
299,0.86668
300,0.86664
301,0.86612
302,0.86812
303,0.8676
304,0.8684
305,0.8678
306,0.86896
307,0.863
308,0.8676
309,0.86828
310,0.8672
311,0.86928
312,0.86304
313,0.86716
314,0.86936
315,0.8664
316,0.86336
317,0.8654
318,0.86836
319,0.86396
320,0.86712
321,0.86948
322,0.86872
323,0.86868
324,0.86948
325,0.868
326,0.8688
327,0.86668
328,0.8676
329,0.86904
330,0.86544
331,0.86712
332,0.86832
333,0.86852
334,0.86948
335,0.86904
336,0.86744
337,0.869
338,0.86816
339,0.866
340,0.86872
341,0.86572
342,0.86756
343,0.86896
344,0.8694
345,0.86764
346,0.86848
347,0.86832
348,0.86936
349,0.86824
350,0.86744
351,0.86744
352,0.8704
353,0.86704
354,0.869
355,0.8702
356,0.86736
357,0.8664
358,0.86924
359,0.86684
360,0.86652
361,0.86292
362,0.86772
363,0.8688
364,0.86944
365,0.86888
366,0.8662
367,0.86788
368,0.86976
369,0.86948
370,0.87012
371,0.86604
372,0.86876
373,0.87004
374,0.8694
375,0.87
376,0.86768
377,0.8646
378,0.8656
379,0.86768
380,0.86976
381,0.86896
382,0.86892
383,0.86504
384,0.86524
385,0.86452
386,0.86904
387,0.8666
388,0.8702
389,0.86756
390,0.87016
391,0.8688
392,0.8674
393,0.86928
394,0.86996
395,0.86924
396,0.87016
397,0.8682
398,0.87012
399,0.87008
400,0.86904
401,0.86952
402,0.86836
403,0.865
404,0.87036
405,0.86948
406,0.87036
407,0.87156
408,0.86916
409,0.86892
410,0.86984
411,0.86672
412,0.8698
413,0.86952
414,0.86564
415,0.8698
416,0.86908
417,0.8692
418,0.86616
419,0.87044
420,0.87012
421,0.87136
422,0.87008
423,0.87
424,0.86804
425,0.87112
426,0.86948
427,0.87004
428,0.86756
429,0.86832
430,0.86804
431,0.87064
432,0.87132
433,0.86904
434,0.8696
435,0.8702
436,0.86964
437,0.8694
438,0.87092
439,0.87096
440,0.86988
441,0.87188
442,0.86904
443,0.87088
444,0.86744
445,0.8714
446,0.8696
447,0.86732
448,0.86972
449,0.86628
450,0.87044
451,0.87068
452,0.87076
453,0.86868
454,0.867
455,0.8712
456,0.8702
457,0.87
458,0.8708
459,0.87016
460,0.87024
461,0.86976
462,0.87052
463,0.86844
464,0.87156
465,0.87024
466,0.86972
467,0.87008
468,0.867
469,0.87032
470,0.86768
471,0.871
472,0.86976
473,0.87136
474,0.87168
475,0.87088
476,0.8716
477,0.87068
478,0.87016
479,0.87076
480,0.86788
481,0.86964
482,0.86976
483,0.87028
484,0.87112
485,0.86828
486,0.87096
487,0.87084
488,0.87048
489,0.86968
490,0.87224
491,0.86992
492,0.87096
493,0.86672
494,0.86776
495,0.87088
496,0.86804
497,0.87056
498,0.8698
499,0.87056
