,acc
0,0.84572
1,0.85212
2,0.85104
3,0.84944
4,0.85552
5,0.85536
6,0.85512
7,0.85496
8,0.85472
9,0.85852
10,0.8554
11,0.85688
12,0.85904
13,0.86012
14,0.85848
15,0.86096
16,0.85808
17,0.8622
18,0.86356
19,0.86212
20,0.86548
21,0.86224
22,0.8634
23,0.86616
24,0.86484
25,0.8646
26,0.86528
27,0.86784
28,0.8636
29,0.86872
30,0.86804
31,0.86724
32,0.8676
33,0.86908
34,0.86548
35,0.86892
36,0.8666
37,0.8672
38,0.8692
39,0.8676
40,0.86736
41,0.86984
42,0.8704
43,0.87208
44,0.86776
45,0.87216
46,0.8692
47,0.86992
48,0.87108
49,0.87264
50,0.8734
51,0.87328
52,0.8742
53,0.8704
54,0.87168
55,0.87484
56,0.87424
57,0.87244
58,0.87448
59,0.87324
60,0.87504
61,0.87232
62,0.87544
63,0.87552
64,0.87616
65,0.8748
66,0.87584
67,0.8758
68,0.87348
69,0.8766
70,0.87252
71,0.875
72,0.87692
73,0.8794
74,0.8802
75,0.8774
76,0.87928
77,0.87848
78,0.87884
79,0.8782
80,0.8758
81,0.878
82,0.87716
83,0.88108
84,0.88132
85,0.87996
86,0.88176
87,0.88096
88,0.88252
89,0.8784
90,0.88116
91,0.88088
92,0.87804
93,0.88276
94,0.87708
95,0.88416
96,0.88216
97,0.88244
98,0.88088
99,0.88096
100,0.88436
101,0.88292
102,0.88628
103,0.88288
104,0.88548
105,0.8852
106,0.88292
107,0.88416
108,0.88124
109,0.8838
110,0.88336
111,0.87952
112,0.88816
113,0.8854
114,0.885
115,0.88216
116,0.8854
117,0.88836
118,0.88784
119,0.88716
120,0.88632
121,0.88784
122,0.88588
123,0.8878
124,0.8898
125,0.88664
126,0.88928
127,0.88488
128,0.88776
129,0.88868
130,0.88684
131,0.88988
132,0.88836
133,0.89084
134,0.8894
135,0.89
136,0.88712
137,0.89104
138,0.88736
139,0.88784
140,0.89292
141,0.89176
142,0.8874
143,0.88852
144,0.89052
145,0.89044
146,0.89016
147,0.8936
148,0.89324
149,0.8902
150,0.88644
151,0.88968
152,0.89472
153,0.89352
154,0.89268
155,0.89388
156,0.89012
157,0.89276
158,0.8914
159,0.89492
160,0.89508
161,0.89256
162,0.89404
163,0.89456
164,0.8956
165,0.89192
166,0.893
167,0.89256
168,0.89492
169,0.89432
170,0.89264
171,0.89224
172,0.89144
173,0.8954
174,0.89448
175,0.88592
176,0.89336
177,0.89408
178,0.8952
179,0.89568
180,0.89424
181,0.89268
182,0.89272
183,0.89396
184,0.89716
185,0.8932
186,0.89504
187,0.8954
188,0.8944
189,0.89472
190,0.89548
191,0.8958
192,0.89716
193,0.89648
194,0.89332
195,0.89592
196,0.89476
197,0.8958
198,0.89632
199,0.89456
200,0.89256
201,0.8954
202,0.8954
203,0.89612
204,0.8958
205,0.895
206,0.89416
207,0.89828
208,0.89648
209,0.89224
210,0.89908
211,0.89788
212,0.89868
213,0.89476
214,0.89836
215,0.89632
216,0.89792
217,0.8932
218,0.8978
219,0.89968
220,0.89548
221,0.89984
222,0.89692
223,0.89672
224,0.89672
225,0.89592
226,0.89864
227,0.89804
228,0.89948
229,0.89892
230,0.89748
231,0.89812
232,0.89732
233,0.8984
234,0.896
235,0.89732
236,0.89868
237,0.89576
238,0.89016
239,0.89528
240,0.89908
241,0.89668
242,0.89716
243,0.89812
244,0.90116
245,0.89796
246,0.89856
247,0.8976
248,0.89844
249,0.90044
250,0.90012
251,0.89792
252,0.89896
253,0.90232
254,0.89732
255,0.90068
256,0.9016
257,0.89828
258,0.90052
259,0.89988
260,0.89692
261,0.8998
262,0.89616
263,0.898
264,0.89904
265,0.89788
266,0.90048
267,0.89992
268,0.90264
269,0.90324
270,0.90048
271,0.90048
272,0.90196
273,0.9018
274,0.90164
275,0.89508
276,0.90184
277,0.89984
278,0.90276
279,0.8982
280,0.89936
281,0.89912
282,0.90032
283,0.90184
284,0.90472
285,0.89432
286,0.89648
287,0.89992
288,0.90196
289,0.90232
290,0.9012
291,0.89996
292,0.90268
293,0.90016
294,0.90156
295,0.90244
296,0.90032
297,0.90088
298,0.90096
299,0.90364
300,0.90256
301,0.90408
302,0.90068
303,0.89892
304,0.90336
305,0.90232
306,0.90176
307,0.899
308,0.90264
309,0.90172
310,0.90068
311,0.90032
312,0.9034
313,0.90084
314,0.90288
315,0.89824
316,0.90232
317,0.90144
318,0.90368
319,0.90348
320,0.90432
321,0.90184
322,0.90208
323,0.90144
324,0.90452
325,0.90368
326,0.9058
327,0.90344
328,0.90424
329,0.9022
330,0.90456
331,0.89952
332,0.90228
333,0.90276
334,0.905
335,0.90044
336,0.90104
337,0.90248
338,0.90468
339,0.90324
340,0.90152
341,0.90416
342,0.9032
343,0.90208
344,0.90432
345,0.90504
346,0.9034
347,0.90444
348,0.9024
349,0.901
350,0.90392
351,0.90416
352,0.89656
353,0.89756
354,0.907
355,0.90528
356,0.90544
357,0.90268
358,0.90364
359,0.89968
360,0.90164
361,0.90036
362,0.90604
363,0.90192
364,0.90372
365,0.90152
366,0.90264
367,0.89688
368,0.90448
369,0.90364
370,0.90112
371,0.9068
372,0.90364
373,0.90548
374,0.90208
375,0.90512
376,0.89944
377,0.90484
378,0.90536
379,0.90492
380,0.90488
381,0.89956
382,0.90456
383,0.90564
384,0.90348
385,0.89964
386,0.90528
387,0.90384
388,0.90144
389,0.90704
390,0.9042
391,0.90652
392,0.90292
393,0.9038
394,0.90484
395,0.90672
396,0.90688
397,0.89976
398,0.90176
399,0.90552
400,0.90448
401,0.9072
402,0.90092
403,0.9076
404,0.90464
405,0.90484
406,0.90792
407,0.90244
408,0.89876
409,0.9052
410,0.90352
411,0.90144
412,0.90664
413,0.9012
414,0.90668
415,0.90376
416,0.90804
417,0.90768
418,0.90732
419,0.907
420,0.90628
421,0.90604
422,0.90504
423,0.90236
424,0.9056
425,0.90368
426,0.90796
427,0.90528
428,0.90188
429,0.90656
430,0.90884
431,0.90532
432,0.89572
433,0.90708
434,0.90364
435,0.90668
436,0.90164
437,0.90492
438,0.90508
439,0.90388
440,0.9068
441,0.90816
442,0.90808
443,0.90624
444,0.90388
445,0.90768
446,0.9052
447,0.9062
448,0.90876
449,0.90544
450,0.90852
451,0.90424
452,0.9052
453,0.90476
