,acc
0,0.81828
1,0.83176
2,0.83992
3,0.84544
4,0.84796
5,0.84808
6,0.84968
7,0.85004
8,0.84908
9,0.84964
10,0.85184
11,0.85204
12,0.85228
13,0.85244
14,0.85384
15,0.8524
16,0.85436
17,0.854
18,0.85424
19,0.8542
20,0.8544
21,0.85452
22,0.85384
23,0.85504
24,0.85548
25,0.85384
26,0.85656
27,0.85584
28,0.85608
29,0.85636
30,0.8562
31,0.85536
32,0.85704
33,0.85568
34,0.8562
35,0.85672
36,0.8572
37,0.85696
38,0.8578
39,0.85824
40,0.8578
41,0.85392
42,0.85908
43,0.85848
44,0.8584
45,0.85848
46,0.85844
47,0.85892
48,0.85916
49,0.85968
50,0.85952
51,0.86004
52,0.85836
53,0.85832
54,0.85976
55,0.85972
56,0.86104
57,0.86084
58,0.86016
59,0.8608
60,0.86024
61,0.85964
62,0.86148
63,0.86128
64,0.86052
65,0.86136
66,0.86152
67,0.8614
68,0.86272
69,0.8624
70,0.86072
71,0.86336
72,0.86156
73,0.86148
74,0.86224
75,0.86072
76,0.86144
77,0.86268
78,0.86136
79,0.86312
80,0.86284
81,0.86272
82,0.86324
83,0.86068
84,0.85964
85,0.86092
86,0.86236
87,0.86276
88,0.8618
89,0.86284
90,0.86396
91,0.86292
92,0.86256
93,0.86284
94,0.86396
95,0.8624
96,0.86272
97,0.86104
98,0.86284
99,0.86332
100,0.86204
101,0.8636
102,0.86288
103,0.86336
104,0.8648
105,0.86468
106,0.86436
107,0.86292
108,0.86532
109,0.8642
110,0.86524
111,0.86504
112,0.86484
113,0.86588
114,0.86424
115,0.86032
116,0.86408
117,0.86424
118,0.86308
119,0.86392
120,0.86488
121,0.8654
122,0.86484
123,0.86544
124,0.86496
125,0.866
126,0.86484
127,0.8644
128,0.8646
129,0.86588
130,0.86552
131,0.86464
132,0.85984
133,0.8664
134,0.86608
135,0.8648
136,0.86456
137,0.86692
138,0.86628
139,0.86432
140,0.866
141,0.86456
142,0.86632
143,0.86492
144,0.86572
145,0.86656
146,0.86384
147,0.866
148,0.86576
149,0.86624
150,0.86652
151,0.86664
152,0.86692
153,0.86536
154,0.86588
155,0.86628
156,0.86664
157,0.86628
158,0.86516
159,0.86888
160,0.86676
161,0.86716
162,0.86484
163,0.86696
164,0.86632
165,0.86688
166,0.86704
167,0.86576
168,0.86724
169,0.86684
170,0.86752
171,0.86412
172,0.86632
173,0.8676
174,0.86652
175,0.8686
176,0.8644
177,0.86828
178,0.86876
179,0.86644
180,0.86748
181,0.86696
182,0.86764
183,0.86928
184,0.86828
185,0.86808
186,0.8682
187,0.86788
188,0.86776
189,0.86736
190,0.87048
191,0.86744
192,0.86864
193,0.86804
194,0.8688
195,0.86736
196,0.86848
197,0.86676
198,0.86892
199,0.86908
200,0.86864
201,0.86992
202,0.865
203,0.8668
204,0.8702
205,0.86864
206,0.86868
207,0.86968
208,0.86872
209,0.86988
210,0.86888
211,0.86876
212,0.86756
213,0.86996
214,0.87056
215,0.86676
216,0.8664
217,0.86816
218,0.86956
219,0.86888
220,0.8692
221,0.86772
222,0.86928
223,0.86956
224,0.8698
225,0.87044
226,0.86864
227,0.8694
228,0.86932
229,0.86924
230,0.86972
231,0.86692
232,0.86952
233,0.87004
234,0.86984
235,0.86916
236,0.86968
237,0.86972
238,0.86792
239,0.86736
240,0.86992
241,0.86984
242,0.86852
243,0.86904
244,0.87072
245,0.87044
246,0.86932
247,0.86864
248,0.867
249,0.8704
250,0.87024
251,0.86904
252,0.86984
253,0.86676
254,0.86876
255,0.87048
256,0.86904
257,0.86876
258,0.86908
259,0.86812
260,0.86348
261,0.87044
262,0.8706
263,0.87104
264,0.8666
265,0.8648
266,0.86908
267,0.87032
268,0.86724
269,0.86696
270,0.8668
271,0.87004
272,0.86904
273,0.871
274,0.86848
275,0.86988
276,0.86964
277,0.8716
278,0.86808
279,0.87192
280,0.87028
281,0.87056
282,0.86908
283,0.87008
284,0.8696
285,0.87052
286,0.8686
287,0.87176
288,0.86872
289,0.86972
290,0.86588
291,0.87256
292,0.87144
293,0.87076
294,0.8696
295,0.86868
296,0.87216
297,0.87048
298,0.87108
299,0.87192
300,0.87228
301,0.868
302,0.8714
303,0.87348
304,0.87024
305,0.86932
306,0.872
307,0.8736
308,0.87168
309,0.87256
310,0.871
311,0.87132
312,0.87008
313,0.8714
314,0.87136
315,0.87008
316,0.87172
317,0.873
318,0.86956
319,0.87276
320,0.87156
321,0.87312
322,0.87256
323,0.87136
324,0.87148
325,0.87072
326,0.87296
327,0.87132
328,0.87028
329,0.87184
330,0.87144
331,0.87064
332,0.8728
333,0.87132
334,0.87096
335,0.87252
336,0.8714
337,0.87228
338,0.87336
339,0.87196
340,0.87252
341,0.87304
342,0.87384
343,0.8732
344,0.87104
345,0.87068
346,0.87276
347,0.87224
348,0.87284
349,0.87336
350,0.87224
351,0.87028
352,0.87268
353,0.87332
354,0.87184
355,0.87284
356,0.86792
357,0.87452
358,0.87288
359,0.87472
360,0.87188
361,0.87276
362,0.87056
363,0.87404
364,0.8732
365,0.87268
366,0.87072
367,0.87516
368,0.87512
369,0.87332
370,0.87356
371,0.87192
372,0.87456
373,0.87368
374,0.87304
375,0.87396
376,0.87236
377,0.87424
378,0.87424
379,0.8724
380,0.86916
381,0.87136
382,0.8732
383,0.87508
384,0.87428
385,0.87508
386,0.87392
387,0.87368
388,0.87492
389,0.87392
390,0.87368
391,0.87416
392,0.87544
393,0.87468
394,0.87512
395,0.87508
396,0.87148
397,0.87392
398,0.87256
399,0.87524
400,0.8732
401,0.87332
402,0.8754
403,0.87628
404,0.87568
405,0.87492
406,0.87548
407,0.8738
408,0.87252
409,0.87376
410,0.87512
411,0.87432
412,0.87504
413,0.87452
414,0.87328
415,0.8768
416,0.87432
417,0.87512
418,0.876
419,0.87384
420,0.87436
421,0.87392
422,0.8766
423,0.87536
424,0.87572
425,0.87336
426,0.87312
427,0.87504
428,0.8762
429,0.8758
430,0.87476
431,0.87564
432,0.87372
433,0.87368
434,0.87556
435,0.87568
436,0.87592
437,0.8768
438,0.87508
439,0.8726
440,0.87452
441,0.87576
442,0.87452
443,0.87472
444,0.87688
445,0.87432
446,0.87596
447,0.87464
448,0.87452
449,0.87772
450,0.87488
451,0.87444
452,0.87668
453,0.87464
454,0.87472
455,0.8768
456,0.87616
457,0.8766
458,0.87552
459,0.8704
460,0.87728
461,0.87628
462,0.87456
463,0.87476
464,0.8756
465,0.8736
466,0.87676
467,0.87696
468,0.87412
469,0.87652
470,0.876
471,0.8728
472,0.87648
473,0.87664
474,0.87428
475,0.87516
476,0.87584
477,0.87528
478,0.87764
479,0.87676
480,0.87548
481,0.87416
482,0.87648
483,0.87088
484,0.87576
485,0.87684
486,0.87748
487,0.87648
488,0.87424
489,0.87132
490,0.8766
491,0.87612
492,0.87832
493,0.877
494,0.87796
495,0.87436
496,0.87556
497,0.87784
498,0.8764
499,0.87648
