,acc
0,0.84472
1,0.85084
2,0.8518
3,0.8498
4,0.85044
5,0.85356
6,0.85388
7,0.85404
8,0.8556
9,0.85708
10,0.85592
11,0.85808
12,0.85752
13,0.85868
14,0.85752
15,0.8586
16,0.85824
17,0.86148
18,0.85948
19,0.861
20,0.8622
21,0.861
22,0.86264
23,0.86256
24,0.86448
25,0.86308
26,0.86084
27,0.85976
28,0.8654
29,0.86088
30,0.86608
31,0.86648
32,0.86628
33,0.86652
34,0.86656
35,0.86576
36,0.866
37,0.8692
38,0.87008
39,0.87132
40,0.87064
41,0.86848
42,0.86932
43,0.86916
44,0.86452
45,0.8702
46,0.8706
47,0.86912
48,0.86872
49,0.87264
50,0.87148
51,0.8724
52,0.87376
53,0.8758
54,0.8724
55,0.8714
56,0.87004
57,0.87476
58,0.87204
59,0.87372
60,0.87528
61,0.87376
62,0.87304
63,0.87664
64,0.87596
65,0.8778
66,0.87584
67,0.87552
68,0.87524
69,0.87992
70,0.8796
71,0.87888
72,0.87716
73,0.87724
74,0.8796
75,0.88144
76,0.87636
77,0.88108
78,0.8806
79,0.87864
80,0.87984
81,0.88048
82,0.88136
83,0.88152
84,0.87864
85,0.88092
86,0.88384
87,0.87988
88,0.88344
89,0.87784
90,0.88256
91,0.88196
92,0.87964
93,0.88328
94,0.88608
95,0.8826
96,0.8834
97,0.88504
98,0.87696
99,0.88276
100,0.88508
101,0.8846
102,0.8842
103,0.88416
104,0.8882
105,0.88816
106,0.88844
107,0.88432
108,0.88588
109,0.88648
110,0.88808
111,0.88964
112,0.88508
113,0.88568
114,0.8876
115,0.89184
116,0.88564
117,0.88636
118,0.88904
119,0.88496
120,0.89104
121,0.88744
122,0.8896
123,0.88868
124,0.89276
125,0.88912
126,0.89356
127,0.88564
128,0.88952
129,0.89092
130,0.89092
131,0.89148
132,0.89312
133,0.89356
134,0.89392
135,0.89244
136,0.89304
137,0.89352
138,0.89132
139,0.88692
140,0.8948
141,0.8946
142,0.89272
143,0.89216
144,0.89008
145,0.8894
146,0.89404
147,0.89216
148,0.89188
149,0.89236
150,0.88728
151,0.89616
152,0.89424
153,0.89688
154,0.89244
155,0.89528
156,0.89484
157,0.8914
158,0.89312
159,0.89596
160,0.8938
161,0.89252
162,0.89652
163,0.89548
164,0.88908
165,0.89704
166,0.89912
167,0.89916
168,0.89656
169,0.90044
170,0.89704
171,0.88776
172,0.89424
173,0.90004
174,0.8904
175,0.89584
176,0.89104
177,0.89696
178,0.90116
179,0.89252
180,0.89092
181,0.8986
182,0.89908
183,0.89712
184,0.8982
185,0.89748
186,0.89764
187,0.8978
188,0.89588
189,0.89896
190,0.894
191,0.89588
192,0.90188
193,0.90068
194,0.9046
195,0.90068
196,0.90104
197,0.899
198,0.89828
199,0.90188
200,0.89912
201,0.89656
202,0.90356
203,0.90416
204,0.90364
205,0.90072
206,0.89968
207,0.89896
208,0.90252
209,0.89708
210,0.90164
211,0.89728
212,0.90148
213,0.90464
214,0.90356
215,0.89876
216,0.90224
217,0.8992
218,0.89836
219,0.89764
220,0.90608
221,0.90344
222,0.90364
223,0.90352
224,0.9026
225,0.90304
226,0.90224
227,0.90532
228,0.90132
229,0.90536
230,0.90464
231,0.90232
232,0.90024
233,0.9034
234,0.90384
235,0.9056
236,0.90412
237,0.90212
238,0.90588
239,0.90292
240,0.90368
241,0.9054
242,0.9056
243,0.90584
244,0.90392
245,0.90304
246,0.90408
247,0.90108
248,0.89252
249,0.89704
250,0.90448
251,0.90076
252,0.90708
253,0.90336
254,0.90908
255,0.9086
256,0.91
257,0.90932
258,0.90124
259,0.89748
260,0.9044
261,0.90492
262,0.90492
263,0.9076
264,0.90512
265,0.90756
266,0.90276
267,0.90564
268,0.9064
269,0.90732
270,0.90676
271,0.9092
272,0.90964
273,0.8966
274,0.90988
275,0.90932
276,0.90876
277,0.90932
278,0.8946
279,0.90552
280,0.90452
281,0.90688
282,0.90984
283,0.90632
284,0.90832
285,0.90704
286,0.91088
287,0.9072
288,0.90672
289,0.90856
290,0.90596
291,0.90836
292,0.90704
293,0.90992
294,0.90296
295,0.90212
296,0.90408
297,0.90384
298,0.90576
299,0.90932
300,0.90656
301,0.90512
302,0.90872
303,0.91028
304,0.91032
305,0.91036
306,0.90804
307,0.91036
308,0.91028
309,0.91108
310,0.91168
311,0.90592
312,0.908
313,0.91224
314,0.91044
315,0.9086
316,0.90988
317,0.90852
318,0.89676
319,0.90608
320,0.91356
321,0.90384
322,0.90716
323,0.90972
324,0.90936
325,0.91396
326,0.91288
327,0.91472
328,0.90356
329,0.91056
330,0.91144
331,0.9142
332,0.91304
333,0.91184
334,0.91032
335,0.91232
336,0.90656
337,0.90512
338,0.91204
339,0.913
340,0.91092
341,0.90984
342,0.9146
343,0.90428
344,0.9084
345,0.90124
346,0.9082
347,0.91304
348,0.9126
349,0.90912
350,0.9088
351,0.90568
352,0.90876
353,0.9046
354,0.91208
355,0.91032
356,0.90708
357,0.91056
358,0.90996
359,0.91348
360,0.90892
361,0.9098
362,0.91608
363,0.91204
364,0.91584
365,0.9104
366,0.91304
367,0.91208
368,0.91324
369,0.90664
370,0.91084
371,0.91236
372,0.91048
373,0.90548
374,0.90952
375,0.91444
376,0.91512
377,0.91332
378,0.91736
379,0.90652
380,0.91056
381,0.91136
382,0.91044
383,0.9154
384,0.912
385,0.91388
386,0.91268
387,0.91192
388,0.90544
389,0.91736
390,0.91188
391,0.91132
392,0.90796
393,0.91404
394,0.9128
395,0.91588
396,0.91332
397,0.9112
398,0.91564
399,0.91308
400,0.90932
401,0.91088
402,0.9086
403,0.91356
404,0.91352
405,0.90912
406,0.91096
407,0.917
408,0.90948
409,0.91796
410,0.91172
411,0.90908
412,0.90864
413,0.90972
414,0.91384
415,0.91408
416,0.9174
417,0.91604
418,0.91332
419,0.9162
420,0.9088
421,0.91544
422,0.91284
423,0.90876
424,0.9182
425,0.9092
426,0.91712
427,0.9024
428,0.91008
429,0.9178
430,0.91612
431,0.9148
432,0.90488
433,0.91764
434,0.91688
435,0.91864
436,0.90936
437,0.914
438,0.91664
439,0.91252
440,0.91512
441,0.91784
442,0.9164
443,0.91572
444,0.91388
445,0.912
446,0.91776
447,0.91168
448,0.91452
449,0.91312
450,0.9132
451,0.91676
452,0.91832
453,0.9178
454,0.91776
455,0.91356
456,0.9152
457,0.91648
458,0.91808
459,0.9178
460,0.91484
461,0.9146
462,0.9148
463,0.91644
464,0.91096
465,0.91492
466,0.9196
467,0.91872
468,0.91748
469,0.9142
470,0.91832
471,0.91456
472,0.91564
473,0.91684
474,0.92252
475,0.91248
476,0.9196
477,0.91316
478,0.91752
479,0.91896
480,0.9182
481,0.91832
482,0.91428
483,0.91832
484,0.91572
485,0.91908
486,0.9176
487,0.91452
488,0.91788
489,0.90964
490,0.91756
491,0.91908
492,0.91352
493,0.92044
494,0.91292
495,0.91792
496,0.91516
497,0.9182
498,0.91412
499,0.91092
