,acc
0,0.84616
1,0.85236
2,0.85216
3,0.85016
4,0.85108
5,0.8566
6,0.85532
7,0.85456
8,0.8572
9,0.85768
10,0.8486
11,0.85532
12,0.85728
13,0.85884
14,0.86004
15,0.85864
16,0.86236
17,0.8548
18,0.85824
19,0.86036
20,0.86052
21,0.8604
22,0.8618
23,0.86444
24,0.86204
25,0.8626
26,0.85612
27,0.86292
28,0.8618
29,0.86244
30,0.8658
31,0.86304
32,0.86384
33,0.86508
34,0.8648
35,0.86652
36,0.86764
37,0.86508
38,0.86568
39,0.86036
40,0.86116
41,0.86672
42,0.86736
43,0.86932
44,0.8672
45,0.86232
46,0.86668
47,0.86828
48,0.87192
49,0.86848
50,0.86964
51,0.86656
52,0.86792
53,0.86896
54,0.86884
55,0.86832
56,0.87136
57,0.8694
58,0.873
59,0.87156
60,0.86848
61,0.87096
62,0.86828
63,0.86888
64,0.87032
65,0.86868
66,0.87124
67,0.87072
68,0.8728
69,0.86964
70,0.86044
71,0.8626
72,0.87248
73,0.8706
74,0.86352
75,0.86844
76,0.87292
77,0.86512
78,0.87232
79,0.87028
80,0.8746
81,0.8732
82,0.86932
83,0.87316
84,0.86796
85,0.87168
86,0.87364
87,0.8708
88,0.86596
89,0.8722
90,0.8748
91,0.87108
92,0.8756
93,0.873
94,0.87192
95,0.87384
96,0.87376
97,0.86956
98,0.8738
99,0.86484
100,0.87024
101,0.87164
102,0.87496
103,0.87304
104,0.8734
105,0.87004
106,0.87232
107,0.87164
108,0.86436
109,0.8672
110,0.8708
111,0.864
112,0.87104
113,0.86416
114,0.87056
115,0.8718
116,0.87296
117,0.8762
118,0.87268
119,0.87156
120,0.87516
121,0.87288
122,0.872
123,0.87552
124,0.87196
125,0.87016
126,0.86876
127,0.87568
128,0.87384
129,0.85796
130,0.87084
131,0.87476
132,0.87588
133,0.86512
134,0.87228
135,0.87348
136,0.87224
137,0.87572
138,0.8768
139,0.87528
140,0.872
141,0.87628
142,0.87584
143,0.87612
144,0.87772
145,0.8716
146,0.876
147,0.87724
148,0.87576
149,0.87576
150,0.87428
151,0.87072
152,0.87524
153,0.87552
154,0.87092
155,0.87428
156,0.87704
157,0.87828
158,0.87304
159,0.87664
160,0.87084
161,0.87636
162,0.87816
163,0.86316
164,0.87408
165,0.8768
166,0.8606
167,0.87276
168,0.86952
169,0.8742
170,0.86952
171,0.873
172,0.87328
173,0.87268
174,0.87648
175,0.87448
176,0.8774
177,0.87328
178,0.87424
179,0.87276
180,0.87676
181,0.8674
182,0.8736
183,0.87388
184,0.8746
185,0.87332
186,0.8744
187,0.87692
188,0.86948
189,0.87216
190,0.87584
191,0.87432
192,0.87512
193,0.87312
194,0.87388
195,0.87408
196,0.87464
197,0.869
198,0.8714
199,0.86836
200,0.87056
201,0.8732
202,0.87368
203,0.8744
204,0.8674
205,0.86952
206,0.87508
207,0.8756
208,0.86956
209,0.87312
210,0.8668
211,0.86988
212,0.87028
213,0.8714
214,0.86896
215,0.8736
216,0.8746
217,0.87244
218,0.87564
219,0.87604
220,0.87668
221,0.87336
222,0.87216
223,0.86968
224,0.87604
225,0.86812
226,0.87336
227,0.87328
228,0.8692
229,0.85808
230,0.86488
231,0.86604
232,0.86712
233,0.86896
234,0.8666
235,0.86648
236,0.8662
237,0.86728
238,0.87
239,0.86888
240,0.86852
241,0.87148
242,0.86776
243,0.86848
244,0.85932
245,0.86892
246,0.86772
247,0.87112
248,0.86192
249,0.86512
250,0.86444
251,0.86256
252,0.865
253,0.86352
254,0.86644
255,0.85848
256,0.86744
257,0.85744
258,0.86476
259,0.86584
260,0.87148
261,0.86964
262,0.86996
263,0.87208
264,0.8712
265,0.86904
266,0.86748
267,0.85776
268,0.86616
269,0.86376
270,0.8654
271,0.86176
272,0.86216
273,0.86256
274,0.86656
275,0.86448
276,0.85984
277,0.86832
278,0.86932
279,0.85572
280,0.85688
281,0.86232
282,0.86304
283,0.86048
284,0.86292
285,0.86316
286,0.86048
287,0.86036
288,0.86
289,0.86016
290,0.86628
291,0.86456
292,0.86612
293,0.86608
294,0.85916
295,0.86248
296,0.86148
297,0.85284
298,0.86476
299,0.86484
300,0.86404
301,0.85628
302,0.85972
303,0.86216
304,0.83876
305,0.8486
306,0.85872
307,0.84004
308,0.84132
309,0.84396
310,0.8484
311,0.84944
312,0.84228
313,0.8476
314,0.84568
315,0.8334
316,0.85036
317,0.83796
318,0.84108
319,0.84008
320,0.83688
321,0.84624
322,0.83548
323,0.83592
324,0.8142
325,0.84456
326,0.82876
327,0.84096
328,0.83064
329,0.8338
330,0.82516
331,0.82532
332,0.83724
333,0.83196
334,0.8232
335,0.82028
336,0.82528
337,0.83268
338,0.8216
339,0.83856
340,0.81852
341,0.826
342,0.83816
343,0.8398
344,0.82752
345,0.83548
346,0.8384
347,0.84104
348,0.8264
349,0.84036
350,0.82852
351,0.82036
352,0.81936
353,0.83616
354,0.83472
355,0.8214
356,0.81144
357,0.83708
358,0.82956
359,0.8282
360,0.82328
361,0.83544
362,0.81944
363,0.82376
364,0.81384
365,0.81892
366,0.80864
367,0.81408
368,0.82588
369,0.81844
370,0.83116
371,0.82704
372,0.8176
373,0.8104
374,0.81672
375,0.82444
376,0.83328
377,0.82748
378,0.81528
379,0.8128
380,0.8188
381,0.80808
382,0.79836
383,0.80456
384,0.80176
385,0.83108
386,0.8128
387,0.81024
388,0.8318
389,0.83336
390,0.831
391,0.8322
392,0.83628
393,0.7922
394,0.8214
395,0.81616
396,0.82132
397,0.81092
398,0.81048
399,0.8092
400,0.7976
401,0.78108
402,0.79272
403,0.77756
404,0.79732
405,0.82276
406,0.83408
407,0.81788
408,0.7898
409,0.8
410,0.80444
411,0.83652
412,0.8176
413,0.81104
414,0.79364
415,0.80716
416,0.83156
417,0.83156
418,0.80496
419,0.79244
420,0.7966
421,0.79192
422,0.80112
423,0.78584
424,0.789
425,0.78696
426,0.78696
427,0.78616
428,0.799
429,0.79228
430,0.7924
431,0.79252
432,0.79264
433,0.80696
434,0.80584
435,0.80996
436,0.80896
437,0.79384
438,0.79112
439,0.79112
440,0.79108
441,0.79328
442,0.79132
443,0.78956
444,0.78988
445,0.79272
446,0.78948
447,0.77328
448,0.78948
449,0.79596
450,0.79608
451,0.79596
452,0.79528
453,0.80524
454,0.80736
455,0.79428
456,0.79444
457,0.80568
458,0.79384
459,0.80168
460,0.8102
461,0.8104
462,0.80648
463,0.80548
464,0.79148
465,0.80768
466,0.806
467,0.81824
468,0.82028
469,0.81244
470,0.81684
471,0.80628
472,0.81104
473,0.79084
474,0.7962
475,0.7902
476,0.7992
477,0.77968
478,0.78056
479,0.7842
480,0.7926
481,0.78236
482,0.78448
483,0.77496
484,0.79416
485,0.79388
486,0.786
487,0.80308
488,0.81092
489,0.81492
490,0.78924
491,0.78356
492,0.81
493,0.81024
494,0.81036
495,0.80656
496,0.80916
497,0.798
498,0.76136
499,0.77828
