,acc
0,0.84832
1,0.84792
2,0.8474
3,0.85188
4,0.85084
5,0.84904
6,0.85352
7,0.85148
8,0.8546
9,0.85312
10,0.8548
11,0.8542
12,0.85536
13,0.85764
14,0.85464
15,0.85544
16,0.85528
17,0.85776
18,0.8572
19,0.85668
20,0.85872
21,0.85868
22,0.85944
23,0.85456
24,0.85488
25,0.85796
26,0.85128
27,0.8548
28,0.85776
29,0.85944
30,0.85972
31,0.85676
32,0.8604
33,0.86016
34,0.85744
35,0.8588
36,0.85928
37,0.85772
38,0.85768
39,0.859
40,0.85584
41,0.8578
42,0.86092
43,0.86028
44,0.86004
45,0.85984
46,0.8584
47,0.86008
48,0.85956
49,0.8578
50,0.85988
51,0.85976
52,0.85604
53,0.85932
54,0.85928
55,0.86144
56,0.861
57,0.86112
58,0.86132
59,0.858
60,0.86
61,0.86044
62,0.8612
63,0.86172
64,0.86104
65,0.85596
66,0.86156
67,0.86032
68,0.8624
69,0.86252
70,0.8566
71,0.85564
72,0.86296
73,0.86208
74,0.8602
75,0.86168
76,0.863
77,0.86132
78,0.86176
79,0.86364
80,0.86156
81,0.863
82,0.86412
83,0.86092
84,0.85632
85,0.86412
86,0.8596
87,0.8634
88,0.86204
89,0.86216
90,0.86416
91,0.86076
92,0.86192
93,0.86344
94,0.86076
95,0.86164
96,0.86316
97,0.86044
98,0.85824
99,0.86052
100,0.86416
101,0.8636
102,0.86252
103,0.86448
104,0.86116
105,0.86308
106,0.86404
107,0.8606
108,0.86188
109,0.8616
110,0.86192
111,0.85672
112,0.86088
113,0.86216
114,0.8638
115,0.86448
116,0.86312
117,0.86016
118,0.86216
119,0.86532
120,0.8586
121,0.86212
122,0.8628
123,0.85948
124,0.8618
125,0.86412
126,0.86356
127,0.8642
128,0.86156
129,0.8614
130,0.86308
131,0.86616
132,0.86544
133,0.86252
134,0.86552
135,0.86484
136,0.86316
137,0.86248
138,0.8638
139,0.8618
140,0.86228
141,0.86056
142,0.85724
143,0.86152
144,0.8612
145,0.85932
146,0.85936
147,0.85384
148,0.8574
149,0.864
150,0.86392
151,0.86332
152,0.86404
153,0.86308
154,0.86408
155,0.8638
156,0.86628
157,0.85788
158,0.86468
159,0.86312
160,0.861
161,0.86544
162,0.8626
163,0.8618
164,0.8646
165,0.8634
166,0.86148
167,0.86496
168,0.86556
169,0.86372
170,0.86448
171,0.86292
172,0.86504
173,0.86364
174,0.86492
175,0.86512
176,0.86324
177,0.86444
178,0.8632
179,0.84116
180,0.86452
181,0.86052
182,0.85968
183,0.86328
184,0.86428
185,0.86624
186,0.86632
187,0.86184
188,0.85552
189,0.8632
190,0.86112
191,0.8624
192,0.86312
193,0.86176
194,0.86412
195,0.86296
196,0.85708
197,0.86316
198,0.8652
199,0.86188
200,0.8618
201,0.85172
202,0.86304
203,0.86452
204,0.8556
205,0.86356
206,0.86392
207,0.8644
208,0.86308
209,0.86264
210,0.86268
211,0.8652
212,0.862
213,0.86328
214,0.86104
215,0.86392
216,0.86372
217,0.86532
218,0.86588
219,0.86528
220,0.86096
221,0.86684
222,0.86144
223,0.86424
224,0.864
225,0.86028
226,0.8622
227,0.85648
228,0.85988
229,0.86668
230,0.86236
231,0.86012
232,0.86124
233,0.86232
234,0.86192
235,0.8642
236,0.864
237,0.8636
238,0.86356
239,0.86252
240,0.8656
241,0.86552
242,0.86524
243,0.86412
244,0.86056
245,0.8606
246,0.86008
247,0.86428
248,0.86452
249,0.85932
250,0.86168
251,0.8616
252,0.86344
253,0.86116
254,0.86412
255,0.8596
256,0.86456
257,0.86132
258,0.86156
259,0.86212
260,0.8648
261,0.86152
262,0.86488
263,0.86188
264,0.8644
265,0.8608
266,0.8608
267,0.8648
268,0.86292
269,0.86212
270,0.86204
271,0.86448
272,0.86216
273,0.85888
274,0.86616
275,0.86532
276,0.86424
277,0.86556
278,0.86128
279,0.8598
280,0.86296
281,0.85944
282,0.8612
283,0.8556
284,0.8638
285,0.86224
286,0.86376
287,0.86504
288,0.86688
289,0.8666
290,0.86304
291,0.86512
292,0.86404
293,0.8648
294,0.85944
295,0.8636
296,0.85664
297,0.86404
298,0.86236
299,0.86144
300,0.86516
301,0.86424
302,0.85972
303,0.86064
304,0.86428
305,0.86288
306,0.8622
307,0.86616
308,0.86468
309,0.866
310,0.8676
311,0.867
312,0.86024
313,0.86108
314,0.86404
315,0.86128
316,0.86264
317,0.86612
318,0.8638
319,0.865
320,0.86664
321,0.86532
322,0.86512
323,0.86504
324,0.86408
325,0.86404
326,0.86372
327,0.86412
328,0.86052
329,0.8594
330,0.86064
331,0.86088
332,0.86444
333,0.85864
334,0.86428
335,0.86568
336,0.86612
337,0.85996
338,0.85896
339,0.86564
340,0.86448
341,0.8636
342,0.86144
343,0.86144
344,0.86152
345,0.863
346,0.86284
347,0.86276
348,0.8566
349,0.85872
350,0.86032
351,0.85556
352,0.85928
353,0.85208
354,0.8472
355,0.85484
356,0.86072
357,0.85776
358,0.85892
359,0.85796
360,0.85864
361,0.85988
362,0.85864
363,0.85956
364,0.85964
365,0.85936
366,0.8564
367,0.85952
368,0.85912
369,0.86196
370,0.86068
371,0.85988
372,0.86228
373,0.86104
374,0.8578
375,0.861
376,0.86276
377,0.86152
378,0.8632
379,0.85572
380,0.86212
381,0.8634
382,0.85844
383,0.85996
384,0.85824
385,0.86176
386,0.86284
387,0.86168
388,0.86028
389,0.86076
390,0.86268
391,0.86004
392,0.86128
393,0.85996
394,0.85928
395,0.86048
396,0.86368
397,0.86476
398,0.86448
399,0.86388
400,0.86212
401,0.86348
402,0.86312
403,0.8638
404,0.85956
405,0.86392
406,0.86368
407,0.86256
408,0.86104
409,0.86036
410,0.84556
411,0.86424
412,0.86352
413,0.86528
414,0.86508
415,0.8626
416,0.86352
417,0.86324
418,0.86356
419,0.86136
420,0.86244
421,0.8596
422,0.85768
423,0.86248
424,0.86256
425,0.86096
426,0.86004
427,0.86252
428,0.85632
429,0.8636
430,0.86184
431,0.86196
432,0.85976
433,0.8632
434,0.86016
435,0.86348
436,0.86308
437,0.86024
438,0.86072
439,0.8616
440,0.86296
441,0.86
442,0.86032
443,0.86028
444,0.86228
445,0.85904
446,0.8626
447,0.86064
448,0.86164
449,0.86388
450,0.8624
451,0.8614
452,0.86308
453,0.86328
454,0.86368
455,0.86152
456,0.86248
457,0.86276
458,0.85764
459,0.85848
460,0.84688
461,0.85856
462,0.84736
463,0.86184
464,0.86244
465,0.86312
466,0.86296
467,0.86092
468,0.86364
469,0.86008
470,0.86016
471,0.86232
472,0.86108
473,0.86156
474,0.86312
475,0.86104
476,0.86496
477,0.86232
478,0.86084
479,0.86264
480,0.86076
481,0.86248
482,0.86344
483,0.8632
484,0.86
485,0.86348
486,0.86208
487,0.85164
488,0.86304
489,0.86296
490,0.8628
491,0.85928
492,0.86224
493,0.86176
494,0.86332
495,0.86336
496,0.86324
497,0.86384
498,0.86244
499,0.86284
