,acc
0,0.84684
1,0.848
2,0.8518
3,0.85552
4,0.85432
5,0.851
6,0.85536
7,0.85588
8,0.85728
9,0.85636
10,0.85788
11,0.86008
12,0.85644
13,0.85844
14,0.85876
15,0.85776
16,0.85784
17,0.85792
18,0.8502
19,0.85796
20,0.86288
21,0.86252
22,0.86236
23,0.8602
24,0.86344
25,0.86496
26,0.86416
27,0.86508
28,0.86124
29,0.86708
30,0.8666
31,0.86416
32,0.8634
33,0.8672
34,0.86248
35,0.85848
36,0.86324
37,0.86456
38,0.86552
39,0.86436
40,0.86528
41,0.86672
42,0.86028
43,0.86456
44,0.86372
45,0.86404
46,0.86284
47,0.86664
48,0.86608
49,0.85628
50,0.86212
51,0.86772
52,0.86752
53,0.86936
54,0.87204
55,0.86684
56,0.87116
57,0.86716
58,0.86748
59,0.86728
60,0.86796
61,0.87008
62,0.8718
63,0.87216
64,0.8732
65,0.87064
66,0.87
67,0.87012
68,0.87048
69,0.87132
70,0.8732
71,0.868
72,0.87272
73,0.8698
74,0.87416
75,0.86976
76,0.872
77,0.87036
78,0.87336
79,0.86956
80,0.87184
81,0.87268
82,0.86836
83,0.87252
84,0.87252
85,0.87072
86,0.87356
87,0.87404
88,0.86728
89,0.87432
90,0.87148
91,0.87372
92,0.87412
93,0.87224
94,0.87092
95,0.87308
96,0.8714
97,0.86872
98,0.87392
99,0.87484
100,0.8704
101,0.87228
102,0.871
103,0.87164
104,0.87504
105,0.87208
106,0.87296
107,0.8736
108,0.87188
109,0.87136
110,0.87192
111,0.87564
112,0.87016
113,0.87528
114,0.87232
115,0.87692
116,0.87188
117,0.87228
118,0.87372
119,0.87672
120,0.87028
121,0.87304
122,0.86852
123,0.8778
124,0.88032
125,0.87984
126,0.8782
127,0.87624
128,0.87664
129,0.8704
130,0.8744
131,0.87176
132,0.8708
133,0.87912
134,0.87616
135,0.87424
136,0.86928
137,0.87588
138,0.8744
139,0.87844
140,0.87632
141,0.87748
142,0.87364
143,0.87404
144,0.87184
145,0.87392
146,0.87108
147,0.86876
148,0.86996
149,0.8726
150,0.87232
151,0.87436
152,0.87488
153,0.87168
154,0.87652
155,0.87812
156,0.87476
157,0.87632
158,0.87884
159,0.87316
160,0.87244
161,0.87368
162,0.87576
163,0.87808
164,0.87032
165,0.87132
166,0.87348
167,0.8788
168,0.87924
169,0.8702
170,0.873
171,0.87304
172,0.87984
173,0.8714
174,0.8816
175,0.87776
176,0.8756
177,0.87996
178,0.8756
179,0.87728
180,0.87204
181,0.87588
182,0.87488
183,0.87616
184,0.87556
185,0.87872
186,0.87424
187,0.87328
188,0.87436
189,0.87744
190,0.87088
191,0.87672
192,0.87404
193,0.87284
194,0.87052
195,0.87236
196,0.87488
197,0.87508
198,0.87644
199,0.87396
200,0.87084
201,0.87444
202,0.87424
203,0.87276
204,0.87204
205,0.87384
206,0.876
207,0.87108
208,0.87928
209,0.87324
210,0.87344
211,0.8758
212,0.87836
213,0.8732
214,0.87512
215,0.87704
216,0.87428
217,0.87648
218,0.87472
219,0.88112
220,0.87508
221,0.88248
222,0.87724
223,0.8682
224,0.87296
225,0.87536
226,0.87128
227,0.8758
228,0.87164
229,0.87684
230,0.878
231,0.86748
232,0.87312
233,0.87636
234,0.87632
235,0.87532
236,0.87396
237,0.8756
238,0.87412
239,0.8772
240,0.87712
241,0.8784
242,0.87632
243,0.87228
244,0.87648
245,0.878
246,0.88028
247,0.87496
248,0.8744
249,0.87552
250,0.87128
251,0.86792
252,0.87088
253,0.87596
254,0.878
255,0.87492
256,0.87176
257,0.87188
258,0.87196
259,0.87496
260,0.87152
261,0.87572
262,0.86532
263,0.87288
264,0.87932
265,0.87108
266,0.86924
267,0.87092
268,0.87544
269,0.87492
270,0.86648
271,0.87472
272,0.87648
273,0.87564
274,0.87424
275,0.8676
276,0.87068
277,0.87148
278,0.87568
279,0.87428
280,0.87124
281,0.87268
282,0.86732
283,0.86884
284,0.8642
285,0.86564
286,0.86832
287,0.8628
288,0.86836
289,0.87356
290,0.86532
291,0.86648
292,0.87212
293,0.86668
294,0.86792
295,0.87372
296,0.87308
297,0.86976
298,0.87424
299,0.86684
300,0.87012
301,0.87416
302,0.87056
303,0.87416
304,0.87188
305,0.8696
306,0.87104
307,0.87076
308,0.865
309,0.8676
310,0.86912
311,0.8678
312,0.86748
313,0.86648
314,0.86788
315,0.86908
316,0.87332
317,0.86824
318,0.86928
319,0.86876
320,0.87044
321,0.85752
322,0.86424
323,0.85604
324,0.864
325,0.86576
326,0.8562
327,0.86164
328,0.858
329,0.8584
330,0.8456
331,0.86476
332,0.86536
333,0.86224
334,0.86232
335,0.86196
336,0.84868
337,0.86092
338,0.8584
339,0.85792
340,0.85672
341,0.86364
342,0.85812
343,0.8608
344,0.86256
345,0.86064
346,0.86008
347,0.86408
348,0.86196
349,0.85356
350,0.84248
351,0.8584
352,0.85664
353,0.86036
354,0.86048
355,0.8558
356,0.84444
357,0.8568
358,0.8572
359,0.85748
360,0.8444
361,0.84884
362,0.84844
363,0.85976
364,0.85096
365,0.85692
366,0.8544
367,0.85852
368,0.85824
369,0.8576
370,0.85864
371,0.8572
372,0.85836
373,0.85812
374,0.85464
375,0.8612
376,0.85944
377,0.85796
378,0.86028
379,0.86004
380,0.84536
381,0.85504
382,0.86168
383,0.85856
384,0.8552
385,0.85592
386,0.85052
387,0.83416
388,0.84832
389,0.84716
390,0.84912
391,0.84356
392,0.85044
393,0.85356
394,0.85024
395,0.84328
396,0.8512
397,0.83752
398,0.84632
399,0.83728
400,0.84616
401,0.8458
402,0.84824
403,0.84676
404,0.84876
405,0.85356
406,0.84008
407,0.82668
408,0.85268
409,0.85128
410,0.85356
411,0.85172
412,0.85168
413,0.85608
414,0.83884
415,0.84624
416,0.85408
417,0.83712
418,0.83712
419,0.82128
420,0.8368
421,0.83512
422,0.83008
423,0.84108
424,0.8442
425,0.83208
426,0.83872
427,0.83584
428,0.83552
429,0.8432
430,0.8316
431,0.84016
432,0.85152
433,0.842
434,0.82852
435,0.84112
436,0.84268
437,0.84388
438,0.84688
439,0.84128
440,0.84952
441,0.84736
442,0.83464
443,0.83704
444,0.84272
445,0.84292
446,0.83648
447,0.83176
448,0.82936
449,0.83316
450,0.83292
451,0.83432
452,0.82584
453,0.83364
454,0.8382
455,0.83868
456,0.83336
457,0.83792
458,0.82268
459,0.83552
460,0.82924
461,0.8218
462,0.82564
463,0.84044
464,0.84256
465,0.82688
466,0.82428
467,0.83436
468,0.82404
469,0.83024
470,0.84532
471,0.83628
472,0.8272
473,0.841
474,0.83292
475,0.831
476,0.83628
477,0.83244
478,0.82628
479,0.80972
480,0.8292
481,0.83244
482,0.82984
483,0.82392
484,0.83216
485,0.839
486,0.83692
487,0.83752
488,0.82912
489,0.83644
490,0.8404
491,0.81868
492,0.83232
493,0.8312
494,0.80024
495,0.824
496,0.83216
497,0.8298
498,0.8348
499,0.83828
