,acc
0,0.75936
1,0.75936
2,0.75936
3,0.75936
4,0.75936
5,0.75936
6,0.75936
7,0.75936
8,0.75936
9,0.75936
10,0.75936
11,0.75936
12,0.75936
13,0.75936
14,0.75936
15,0.75936
16,0.75936
17,0.75936
18,0.75936
19,0.75936
20,0.75936
21,0.75936
22,0.75936
23,0.75936
24,0.75936
25,0.75936
26,0.75936
27,0.75936
28,0.75936
29,0.75936
30,0.75936
31,0.75936
32,0.75936
33,0.75936
34,0.75936
35,0.75936
36,0.75936
37,0.75936
38,0.75936
39,0.75936
40,0.75936
41,0.75936
42,0.75936
43,0.75936
44,0.75936
45,0.8238
46,0.8156
47,0.826
48,0.82808
49,0.83188
50,0.83048
51,0.83084
52,0.81864
53,0.82916
54,0.82652
55,0.83192
56,0.83428
57,0.8254
58,0.82884
59,0.8292
60,0.8282
61,0.8324
62,0.82792
63,0.82444
64,0.83004
65,0.8272
66,0.81644
67,0.82772
68,0.82096
69,0.81012
70,0.82612
71,0.82988
72,0.82656
73,0.8206
74,0.83144
75,0.8134
76,0.81388
77,0.75936
78,0.75936
79,0.75936
80,0.75936
81,0.75936
82,0.75936
83,0.75936
84,0.75936
85,0.75936
86,0.75936
87,0.75936
88,0.75936
89,0.75936
90,0.75936
91,0.75936
92,0.75936
93,0.75936
94,0.75936
95,0.75936
96,0.75936
97,0.75936
98,0.75936
99,0.75936
100,0.75936
101,0.75936
102,0.75936
103,0.75936
104,0.75936
105,0.75936
106,0.75936
107,0.75936
108,0.75936
109,0.75936
110,0.75936
111,0.75936
112,0.75936
113,0.75936
114,0.75936
115,0.75936
116,0.75936
117,0.75936
118,0.75936
119,0.75936
120,0.75936
121,0.75936
122,0.75936
123,0.75936
124,0.75936
125,0.75936
126,0.75936
127,0.75936
128,0.75936
129,0.75936
130,0.75936
131,0.75936
132,0.75936
133,0.75936
134,0.75936
135,0.75936
136,0.75936
137,0.75936
138,0.75936
139,0.75936
140,0.75936
141,0.75936
142,0.75936
143,0.75936
144,0.75936
145,0.75936
146,0.75936
147,0.75936
148,0.75936
149,0.75936
150,0.75936
151,0.75936
152,0.75936
153,0.75936
154,0.75936
155,0.75936
156,0.75936
157,0.75936
158,0.75936
159,0.75936
160,0.75936
161,0.75936
162,0.75936
163,0.75936
164,0.75936
165,0.75936
166,0.75936
167,0.75936
168,0.75936
169,0.75936
170,0.75936
171,0.75936
172,0.75936
173,0.75936
174,0.75936
175,0.75936
176,0.75936
177,0.75936
178,0.75936
179,0.75936
180,0.75936
181,0.75936
182,0.75936
183,0.75936
184,0.75936
185,0.75936
186,0.75936
187,0.75936
188,0.75936
189,0.75936
190,0.75936
191,0.75936
192,0.75936
193,0.75936
194,0.75936
195,0.75936
196,0.75936
197,0.75936
198,0.75936
199,0.75936
200,0.75936
201,0.75936
202,0.75936
203,0.75936
204,0.75936
205,0.75936
206,0.75936
207,0.75936
208,0.75936
209,0.75936
210,0.75936
211,0.75936
212,0.75936
213,0.75936
214,0.75936
215,0.75936
216,0.75936
217,0.75936
218,0.75936
219,0.75936
220,0.75936
221,0.75936
222,0.75936
223,0.75936
224,0.75936
225,0.75936
226,0.75936
227,0.75936
228,0.75936
229,0.75936
230,0.75936
231,0.75936
232,0.75936
233,0.75936
234,0.75936
235,0.75936
236,0.75936
237,0.75936
238,0.75936
239,0.75936
240,0.75936
241,0.75936
242,0.75936
243,0.75936
244,0.75936
245,0.75936
246,0.75936
247,0.75936
248,0.75936
249,0.75936
250,0.75936
251,0.75936
252,0.75936
253,0.75936
254,0.75936
255,0.75936
256,0.75936
257,0.75936
258,0.75936
259,0.75936
260,0.75936
261,0.75936
262,0.75936
263,0.75936
264,0.75936
265,0.75936
266,0.75936
267,0.75936
268,0.75936
269,0.75936
270,0.75936
271,0.75936
272,0.75936
273,0.75936
274,0.75936
275,0.75936
276,0.75936
277,0.75936
278,0.75936
279,0.75936
280,0.75936
281,0.75936
282,0.75936
283,0.75936
284,0.75936
285,0.75936
286,0.75936
287,0.75936
288,0.75936
289,0.75936
290,0.75936
291,0.75936
292,0.75936
293,0.75936
294,0.75936
295,0.75936
296,0.75936
297,0.75936
298,0.75936
299,0.75936
300,0.75936
301,0.75936
302,0.75936
303,0.75936
304,0.75936
305,0.75936
306,0.75936
307,0.75936
308,0.75936
309,0.75936
310,0.75936
311,0.75936
312,0.75936
313,0.75936
314,0.75936
315,0.75936
316,0.75936
317,0.75936
318,0.75936
319,0.75936
320,0.75936
321,0.75936
322,0.75936
323,0.75936
324,0.75936
325,0.75936
326,0.75936
327,0.75936
328,0.75936
329,0.75936
330,0.75936
331,0.75936
332,0.75936
333,0.75936
334,0.75936
335,0.75936
336,0.75936
337,0.75936
338,0.75936
339,0.75936
340,0.75936
341,0.75936
342,0.75936
343,0.75936
344,0.75936
345,0.75936
346,0.75936
347,0.75936
348,0.75936
349,0.75936
350,0.75936
351,0.75936
352,0.75936
353,0.75936
354,0.75936
355,0.75936
356,0.75936
357,0.75936
358,0.75936
359,0.75936
360,0.75936
361,0.75936
362,0.75936
363,0.75936
364,0.75936
365,0.75936
366,0.75936
367,0.75936
368,0.75936
369,0.75936
370,0.75936
371,0.75936
372,0.75936
373,0.75936
374,0.75936
375,0.75936
376,0.75936
377,0.75936
378,0.75936
379,0.75936
380,0.75936
381,0.75936
382,0.75936
383,0.75936
384,0.75936
385,0.75936
386,0.75936
387,0.75936
388,0.75936
389,0.75936
390,0.75936
391,0.75936
392,0.75936
393,0.75936
394,0.75936
395,0.75936
396,0.75936
397,0.75936
398,0.75936
399,0.75936
400,0.75936
401,0.75936
402,0.75936
403,0.75936
404,0.75936
405,0.75936
406,0.75936
407,0.75936
408,0.75936
409,0.75936
410,0.75936
411,0.75936
412,0.75936
413,0.75936
414,0.75936
415,0.75936
416,0.75936
417,0.75936
418,0.75936
419,0.75936
420,0.75936
421,0.75936
422,0.75936
423,0.75936
424,0.75936
425,0.75936
426,0.75936
427,0.75936
428,0.75936
429,0.75936
430,0.75936
431,0.75936
432,0.75936
433,0.75936
434,0.75936
435,0.75936
436,0.75936
437,0.75936
438,0.75936
439,0.75936
440,0.75936
441,0.75936
442,0.75936
443,0.75936
444,0.75936
445,0.75936
446,0.75936
447,0.75936
448,0.75936
449,0.75936
450,0.75936
451,0.75936
452,0.75936
453,0.75936
454,0.75936
455,0.75936
456,0.75936
457,0.75936
458,0.75936
459,0.75936
460,0.75936
461,0.75936
462,0.75936
463,0.75936
464,0.75936
465,0.75936
466,0.75936
467,0.75936
468,0.75936
469,0.75936
470,0.75936
471,0.75936
472,0.75936
473,0.75936
474,0.75936
475,0.75936
476,0.75936
477,0.75936
478,0.75936
479,0.75936
480,0.75936
481,0.75936
482,0.75936
483,0.75936
484,0.75936
485,0.75936
486,0.75936
487,0.75936
488,0.75936
489,0.75936
490,0.75936
491,0.75936
492,0.75936
493,0.75936
494,0.75936
495,0.75936
496,0.75936
497,0.75936
498,0.75936
499,0.75936
