,acc
0,0.75936
1,0.8342
2,0.83364
3,0.8364
4,0.84208
5,0.84716
6,0.84808
7,0.84808
8,0.8492
9,0.84748
10,0.84976
11,0.84708
12,0.84824
13,0.84656
14,0.84444
15,0.84792
16,0.85128
17,0.84936
18,0.8488
19,0.84864
20,0.85
21,0.84768
22,0.8494
23,0.851
24,0.85196
25,0.8504
26,0.84948
27,0.844
28,0.84932
29,0.85176
30,0.84584
31,0.8468
32,0.84896
33,0.84532
34,0.85168
35,0.8492
36,0.84964
37,0.85124
38,0.852
39,0.85068
40,0.85056
41,0.85076
42,0.8522
43,0.84796
44,0.85264
45,0.85176
46,0.85176
47,0.85192
48,0.84948
49,0.85312
50,0.85192
51,0.85424
52,0.85352
53,0.85372
54,0.85468
55,0.8546
56,0.8548
57,0.85272
58,0.85104
59,0.85028
60,0.847
61,0.85368
62,0.8528
63,0.85264
64,0.8516
65,0.85224
66,0.85328
67,0.85208
68,0.8538
69,0.8556
70,0.85428
71,0.85528
72,0.84824
73,0.85284
74,0.85524
75,0.8502
76,0.854
77,0.85688
78,0.85444
79,0.84748
80,0.85368
81,0.8526
82,0.856
83,0.85556
84,0.85468
85,0.85576
86,0.85444
87,0.85696
88,0.85336
89,0.85568
90,0.854
91,0.85612
92,0.8552
93,0.85528
94,0.85412
95,0.85488
96,0.85576
97,0.85708
98,0.85556
99,0.85716
100,0.85544
101,0.85828
102,0.85656
103,0.85484
104,0.8544
105,0.85612
106,0.85528
107,0.85392
108,0.85456
109,0.85448
110,0.85576
111,0.85544
112,0.85336
113,0.8564
114,0.85648
115,0.85484
116,0.85744
117,0.85612
118,0.85524
119,0.85632
120,0.8564
121,0.85636
122,0.855
123,0.8564
124,0.8564
125,0.85764
126,0.85656
127,0.8564
128,0.85792
129,0.856
130,0.85628
131,0.8556
132,0.85744
133,0.85512
134,0.85816
135,0.85496
136,0.85728
137,0.857
138,0.85728
139,0.85872
140,0.85392
141,0.85884
142,0.85852
143,0.85796
144,0.859
145,0.85916
146,0.85844
147,0.85948
148,0.85832
149,0.85504
150,0.85344
151,0.85616
152,0.85756
153,0.85444
154,0.85532
155,0.85696
156,0.85772
157,0.8578
158,0.8578
159,0.85572
160,0.85648
161,0.85972
162,0.8568
163,0.8592
164,0.85596
165,0.85128
166,0.85644
167,0.85816
168,0.85992
169,0.85692
170,0.85808
171,0.85832
172,0.8574
173,0.8572
174,0.85684
175,0.85804
176,0.85796
177,0.85276
178,0.85612
179,0.85992
180,0.85776
181,0.85636
182,0.85764
183,0.85984
184,0.8576
185,0.85748
186,0.85668
187,0.85476
188,0.85824
189,0.8594
190,0.85792
191,0.8588
192,0.85936
193,0.85968
194,0.8594
195,0.86112
196,0.8594
197,0.85988
198,0.8584
199,0.85976
200,0.85948
201,0.85956
202,0.85984
203,0.85832
204,0.85844
205,0.85852
206,0.8588
207,0.86004
208,0.86072
209,0.85728
210,0.85864
211,0.85728
212,0.85736
213,0.85772
214,0.8538
215,0.8576
216,0.85764
217,0.85576
218,0.85652
219,0.85032
220,0.8586
221,0.85936
222,0.85964
223,0.85924
224,0.85852
225,0.85836
226,0.85948
227,0.8582
228,0.85796
229,0.85744
230,0.8578
231,0.85876
232,0.85904
233,0.86028
234,0.85888
235,0.8592
236,0.85984
237,0.85296
238,0.85796
239,0.85716
240,0.85908
241,0.859
242,0.8566
243,0.85796
244,0.85656
245,0.85968
246,0.85844
247,0.85864
248,0.85856
249,0.8584
250,0.85264
251,0.85812
252,0.8588
253,0.8594
254,0.8594
255,0.85936
256,0.85724
257,0.86044
258,0.85844
259,0.85976
260,0.8598
261,0.85988
262,0.8592
263,0.8592
264,0.86132
265,0.8606
266,0.86052
267,0.86032
268,0.85664
269,0.86016
270,0.85992
271,0.85796
272,0.85648
273,0.8582
274,0.85512
275,0.85828
276,0.86032
277,0.85816
278,0.8584
279,0.85808
280,0.85928
281,0.85832
282,0.85992
283,0.8584
284,0.8592
285,0.86056
286,0.85948
287,0.86032
288,0.8588
289,0.8594
290,0.85708
291,0.85992
292,0.85736
293,0.85808
294,0.859
295,0.85732
296,0.86
297,0.85912
298,0.86108
299,0.86112
300,0.85824
301,0.85904
302,0.85832
303,0.85588
304,0.8604
305,0.8558
306,0.86028
307,0.86024
308,0.86032
309,0.8608
310,0.85996
311,0.86068
312,0.85796
313,0.8568
314,0.85688
315,0.858
316,0.85876
317,0.8596
318,0.8586
319,0.85952
320,0.85856
321,0.85916
322,0.85968
323,0.85912
324,0.86108
325,0.8592
326,0.85932
327,0.8594
328,0.85692
329,0.8564
330,0.85772
331,0.8602
332,0.86008
333,0.85952
334,0.85856
335,0.8568
336,0.85588
337,0.85688
338,0.85848
339,0.85912
340,0.8572
341,0.85548
342,0.8608
343,0.8572
344,0.86008
345,0.85908
346,0.85892
347,0.86088
348,0.86072
349,0.85792
350,0.85964
351,0.86068
352,0.85964
353,0.85968
354,0.86072
355,0.86088
356,0.85476
357,0.86008
358,0.85972
359,0.86164
360,0.86008
361,0.86136
362,0.85988
363,0.8576
364,0.85952
365,0.85976
366,0.86048
367,0.86252
368,0.86228
369,0.86004
370,0.861
371,0.86076
372,0.86156
373,0.8614
374,0.86188
375,0.86084
376,0.86084
377,0.8608
378,0.86076
379,0.85688
380,0.85832
381,0.85904
382,0.85708
383,0.85924
384,0.85996
385,0.85692
386,0.85896
387,0.86128
388,0.86116
389,0.8608
390,0.85932
391,0.85844
392,0.85956
393,0.85968
394,0.86116
395,0.86084
396,0.85896
397,0.8612
398,0.86036
399,0.8584
400,0.85844
401,0.85992
402,0.8586
403,0.85976
404,0.85444
405,0.85724
406,0.86052
407,0.85928
408,0.85992
409,0.86184
410,0.85536
411,0.85636
412,0.8584
413,0.85944
414,0.85684
415,0.85796
416,0.85328
417,0.85576
418,0.85544
419,0.858
420,0.8562
421,0.85736
422,0.85792
423,0.85772
424,0.85792
425,0.858
426,0.85796
427,0.85888
428,0.85956
429,0.86052
430,0.85916
431,0.85896
432,0.85856
433,0.85944
434,0.857
435,0.85572
436,0.86008
437,0.85828
438,0.85992
439,0.85884
440,0.85952
441,0.85972
442,0.85772
443,0.85356
444,0.85568
445,0.85868
446,0.8584
447,0.85616
448,0.85884
449,0.85992
450,0.85952
451,0.85796
452,0.85708
453,0.85864
454,0.85908
455,0.85336
456,0.85852
457,0.85872
458,0.8586
459,0.85972
460,0.85952
461,0.85436
462,0.85932
463,0.85892
464,0.85976
465,0.86028
466,0.85984
467,0.85572
468,0.8516
469,0.85496
470,0.8576
471,0.8574
472,0.85896
473,0.85656
474,0.85504
475,0.85508
476,0.8564
477,0.85772
478,0.8566
479,0.859
480,0.85876
481,0.85828
482,0.85428
483,0.85424
484,0.85664
485,0.85624
486,0.85876
487,0.85896
488,0.86072
489,0.85896
490,0.85856
491,0.86016
492,0.86048
493,0.86048
494,0.86144
495,0.8596
496,0.85984
497,0.86044
498,0.85904
499,0.85788
