,acc
0,0.84168
1,0.84876
2,0.8488
3,0.84916
4,0.84912
5,0.85288
6,0.85244
7,0.8528
8,0.85408
9,0.85368
10,0.85516
11,0.85384
12,0.85504
13,0.8528
14,0.85604
15,0.854
16,0.85552
17,0.85704
18,0.8574
19,0.85592
20,0.85552
21,0.8566
22,0.85896
23,0.85808
24,0.85876
25,0.85556
26,0.85748
27,0.85848
28,0.85968
29,0.8574
30,0.85932
31,0.85816
32,0.86156
33,0.86088
34,0.85844
35,0.85988
36,0.86228
37,0.85908
38,0.8608
39,0.86304
40,0.86292
41,0.86364
42,0.86108
43,0.8616
44,0.86284
45,0.86448
46,0.86332
47,0.86272
48,0.86268
49,0.862
50,0.863
51,0.8644
52,0.86116
53,0.86464
54,0.86428
55,0.86212
56,0.85776
57,0.8642
58,0.86336
59,0.86524
60,0.86444
61,0.86556
62,0.86556
63,0.86524
64,0.86228
65,0.86576
66,0.86508
67,0.86536
68,0.86688
69,0.86576
70,0.86772
71,0.86804
72,0.86684
73,0.86468
74,0.86584
75,0.86732
76,0.86644
77,0.86656
78,0.86816
79,0.86464
80,0.8694
81,0.86728
82,0.86952
83,0.86872
84,0.86332
85,0.86892
86,0.8704
87,0.86716
88,0.8698
89,0.86904
90,0.86856
91,0.869
92,0.86844
93,0.8684
94,0.86984
95,0.86852
96,0.87068
97,0.86932
98,0.86916
99,0.86648
100,0.86812
101,0.86812
102,0.86908
103,0.87084
104,0.87184
105,0.86948
106,0.86908
107,0.87004
108,0.8708
109,0.8692
110,0.87044
111,0.86912
112,0.87092
113,0.8698
114,0.87056
115,0.8714
116,0.86848
117,0.87056
118,0.86916
119,0.87184
120,0.8706
121,0.8726
122,0.87248
123,0.87124
124,0.8726
125,0.87296
126,0.86972
127,0.87328
128,0.8696
129,0.87284
130,0.87568
131,0.87264
132,0.87132
133,0.87304
134,0.87024
135,0.87416
136,0.87416
137,0.87372
138,0.87308
139,0.86916
140,0.87272
141,0.87136
142,0.87484
143,0.87312
144,0.87316
145,0.87376
146,0.87352
147,0.87032
148,0.87296
149,0.87272
150,0.8686
151,0.8726
152,0.87024
153,0.87364
154,0.87288
155,0.86928
156,0.8748
157,0.87344
158,0.8694
159,0.87596
160,0.87524
161,0.8734
162,0.87328
163,0.87504
164,0.87528
165,0.87328
166,0.87284
167,0.87532
168,0.87416
169,0.87512
170,0.87612
171,0.87292
172,0.87492
173,0.874
174,0.87592
175,0.87696
176,0.8716
177,0.8752
178,0.87508
179,0.8722
180,0.87556
181,0.87684
182,0.8746
183,0.87676
184,0.87728
185,0.8742
186,0.87828
187,0.87288
188,0.87688
189,0.87684
190,0.87184
191,0.87548
192,0.87712
193,0.87704
194,0.87412
195,0.87432
196,0.8766
197,0.876
198,0.87688
199,0.87512
200,0.876
201,0.87632
202,0.8758
203,0.8736
204,0.8778
205,0.87656
206,0.87896
207,0.87652
208,0.87872
209,0.87424
210,0.87764
211,0.8756
212,0.87784
213,0.8774
214,0.87724
215,0.8768
216,0.8774
217,0.8796
218,0.87592
219,0.87812
220,0.87732
221,0.87724
222,0.87384
223,0.87684
224,0.87552
225,0.87732
226,0.87744
227,0.87828
228,0.87644
229,0.87792
230,0.88072
231,0.87796
232,0.879
233,0.88
234,0.87808
235,0.87872
236,0.877
237,0.87648
238,0.87776
239,0.87968
240,0.87888
241,0.87844
242,0.87952
243,0.87672
244,0.87808
245,0.87364
246,0.87952
247,0.88096
248,0.87888
249,0.87956
250,0.87836
251,0.87796
252,0.87856
253,0.87872
254,0.8776
255,0.8776
256,0.87644
257,0.88072
258,0.87764
259,0.8782
260,0.87856
261,0.8778
262,0.8812
263,0.87968
264,0.87932
265,0.8808
266,0.87744
267,0.88024
268,0.87776
269,0.87848
270,0.87944
271,0.87684
272,0.88032
273,0.87968
274,0.87876
275,0.88016
276,0.8812
277,0.88008
278,0.87696
279,0.87832
280,0.88076
281,0.87968
282,0.87804
283,0.88224
284,0.88008
285,0.87888
286,0.87724
287,0.88092
288,0.88164
289,0.88392
290,0.87336
291,0.88172
292,0.88092
293,0.87964
294,0.87956
295,0.88148
296,0.87736
297,0.88104
298,0.876
299,0.87744
300,0.8808
301,0.88184
302,0.88124
303,0.88072
304,0.88068
305,0.8812
306,0.88172
307,0.88108
308,0.88088
309,0.8824
310,0.881
311,0.8804
312,0.883
313,0.87992
314,0.879
315,0.88108
316,0.8816
317,0.88272
318,0.88276
319,0.87916
320,0.87948
321,0.88108
322,0.88208
323,0.8818
324,0.88388
325,0.88388
326,0.87948
327,0.88336
328,0.88336
329,0.88188
330,0.88144
331,0.88372
332,0.88208
333,0.88212
334,0.88032
335,0.87528
336,0.88252
337,0.88288
338,0.88192
339,0.88312
340,0.88288
341,0.88232
342,0.88092
343,0.88396
344,0.88248
345,0.88476
346,0.87812
347,0.88224
348,0.88344
349,0.8814
350,0.8836
351,0.88044
352,0.88124
353,0.88452
354,0.88228
355,0.88272
356,0.87932
357,0.88152
358,0.88204
359,0.88236
360,0.88272
361,0.88188
362,0.88296
363,0.8822
364,0.88432
365,0.88244
366,0.88452
367,0.88316
368,0.8788
369,0.88384
370,0.88224
371,0.88144
372,0.88156
373,0.88332
374,0.88064
375,0.88164
376,0.88424
377,0.88208
378,0.88476
379,0.88308
380,0.88224
381,0.88324
382,0.8784
383,0.88288
384,0.88172
385,0.88112
386,0.88016
387,0.88236
388,0.883
389,0.88436
390,0.88336
391,0.882
392,0.87788
393,0.88344
394,0.88344
395,0.88212
396,0.88116
397,0.88196
398,0.88428
399,0.88228
400,0.87676
401,0.881
402,0.87848
403,0.88544
404,0.8856
405,0.88312
406,0.88328
407,0.88388
408,0.88364
409,0.885
410,0.88372
411,0.88292
412,0.88316
413,0.88396
414,0.8794
415,0.88504
416,0.881
417,0.87848
418,0.88484
419,0.8824
420,0.88156
421,0.883
422,0.8828
423,0.88496
424,0.88432
425,0.8792
426,0.88156
427,0.88204
428,0.883
429,0.88584
430,0.88444
431,0.88392
432,0.8852
433,0.88168
434,0.88412
435,0.8848
436,0.88404
437,0.88508
438,0.88112
439,0.88604
440,0.88488
441,0.88624
442,0.88384
443,0.88512
444,0.8828
445,0.88112
446,0.88492
447,0.88384
448,0.8842
449,0.88244
450,0.88372
451,0.88524
452,0.88048
453,0.88448
454,0.88404
455,0.8868
456,0.8846
457,0.88156
458,0.88644
459,0.87908
460,0.88164
461,0.8858
462,0.88264
463,0.88156
464,0.88348
465,0.8834
466,0.88464
467,0.88564
468,0.88376
469,0.88452
470,0.88616
471,0.88524
472,0.88524
473,0.88372
474,0.88276
475,0.88332
476,0.88356
477,0.8798
478,0.88588
479,0.88136
480,0.88424
481,0.88328
482,0.88512
483,0.8854
484,0.88252
485,0.88468
486,0.88104
487,0.88504
488,0.8856
489,0.88376
490,0.88236
491,0.88624
492,0.88324
493,0.88512
494,0.88428
495,0.88408
496,0.883
497,0.88232
498,0.88644
499,0.88572
