,acc
0,0.84244
1,0.84836
2,0.84612
3,0.85268
4,0.8296
5,0.85036
6,0.85136
7,0.85296
8,0.85464
9,0.85356
10,0.85568
11,0.85388
12,0.84876
13,0.8546
14,0.85488
15,0.85332
16,0.85784
17,0.8526
18,0.85376
19,0.85456
20,0.85388
21,0.85788
22,0.85428
23,0.85564
24,0.857
25,0.85548
26,0.85628
27,0.85556
28,0.85872
29,0.85464
30,0.85688
31,0.85816
32,0.85704
33,0.85824
34,0.8526
35,0.85676
36,0.85656
37,0.85728
38,0.8568
39,0.85648
40,0.85764
41,0.85716
42,0.85436
43,0.85388
44,0.8572
45,0.85916
46,0.85692
47,0.85216
48,0.85732
49,0.8562
50,0.85816
51,0.85608
52,0.8596
53,0.85728
54,0.85904
55,0.85564
56,0.85424
57,0.85964
58,0.85452
59,0.85384
60,0.85432
61,0.85764
62,0.85748
63,0.83836
64,0.8586
65,0.85632
66,0.85996
67,0.8574
68,0.85916
69,0.85752
70,0.85732
71,0.85616
72,0.85784
73,0.85308
74,0.85972
75,0.85772
76,0.85936
77,0.85884
78,0.85612
79,0.85972
80,0.8578
81,0.855
82,0.85836
83,0.8564
84,0.85928
85,0.85928
86,0.8588
87,0.85684
88,0.85924
89,0.85688
90,0.85884
91,0.85984
92,0.85768
93,0.859
94,0.85812
95,0.8608
96,0.85832
97,0.86052
98,0.8596
99,0.85852
100,0.8572
101,0.85576
102,0.85744
103,0.85856
104,0.85916
105,0.85484
106,0.85532
107,0.85904
108,0.85996
109,0.85808
110,0.85816
111,0.85768
112,0.85904
113,0.85928
114,0.8588
115,0.8594
116,0.85768
117,0.85584
118,0.86036
119,0.85912
120,0.85872
121,0.85784
122,0.855
123,0.85816
124,0.85608
125,0.85588
126,0.85944
127,0.85972
128,0.86068
129,0.8584
130,0.85208
131,0.85712
132,0.85904
133,0.85692
134,0.85884
135,0.85772
136,0.85048
137,0.85848
138,0.85912
139,0.85944
140,0.8572
141,0.85704
142,0.85112
143,0.85404
144,0.85792
145,0.8564
146,0.85568
147,0.8578
148,0.85812
149,0.85576
150,0.85532
151,0.85448
152,0.85912
153,0.85964
154,0.85784
155,0.8598
156,0.8546
157,0.85988
158,0.85848
159,0.85916
160,0.85768
161,0.8604
162,0.85828
163,0.85672
164,0.85516
165,0.86012
166,0.8584
167,0.85308
168,0.85688
169,0.85944
170,0.85444
171,0.85576
172,0.85784
173,0.85932
174,0.85784
175,0.85728
176,0.8558
177,0.85424
178,0.85832
179,0.85868
180,0.85652
181,0.85588
182,0.8536
183,0.8524
184,0.85612
185,0.85968
186,0.84876
187,0.8584
188,0.85684
189,0.86052
190,0.85696
191,0.8592
192,0.85704
193,0.85784
194,0.84392
195,0.85712
196,0.8588
197,0.85784
198,0.85992
199,0.85856
200,0.85232
201,0.84616
202,0.85728
203,0.85844
204,0.8558
205,0.856
206,0.85776
207,0.85632
208,0.8576
209,0.84572
210,0.85336
211,0.85668
212,0.85984
213,0.85972
214,0.8572
215,0.85992
216,0.85864
217,0.8582
218,0.85832
219,0.85604
220,0.85284
221,0.845
222,0.85664
223,0.85476
224,0.85956
225,0.85868
226,0.85176
227,0.85628
228,0.8568
229,0.85872
230,0.8598
231,0.85832
232,0.85868
233,0.8594
234,0.8588
235,0.85028
236,0.8602
237,0.84948
238,0.85968
239,0.86012
240,0.8558
241,0.85904
242,0.8598
243,0.8584
244,0.85352
245,0.85704
246,0.8596
247,0.858
248,0.86012
249,0.85648
250,0.85916
251,0.85856
252,0.8556
253,0.85852
254,0.85304
255,0.8588
256,0.85764
257,0.85996
258,0.86016
259,0.86012
260,0.8586
261,0.85664
262,0.85972
263,0.86044
264,0.8536
265,0.8586
266,0.85116
267,0.8396
268,0.85992
269,0.85396
270,0.85988
271,0.85708
272,0.86092
273,0.85888
274,0.86068
275,0.84624
276,0.8524
277,0.85756
278,0.85752
279,0.8596
280,0.86016
281,0.85964
282,0.8592
283,0.8554
284,0.85676
285,0.84816
286,0.8566
287,0.859
288,0.85916
289,0.85932
290,0.85864
291,0.86004
292,0.86056
293,0.85624
294,0.85748
295,0.85632
296,0.85588
297,0.85876
298,0.85772
299,0.85704
300,0.85564
301,0.85772
302,0.8592
303,0.85992
304,0.85704
305,0.85992
306,0.85948
307,0.85992
308,0.85376
309,0.85104
310,0.86004
311,0.8576
312,0.8478
313,0.85836
314,0.8596
315,0.85828
316,0.85636
317,0.85356
318,0.8558
319,0.85204
320,0.859
321,0.85896
322,0.85904
323,0.85876
324,0.8586
325,0.85984
326,0.85824
327,0.84208
328,0.85576
329,0.85744
330,0.85812
331,0.85684
332,0.85688
333,0.85932
334,0.85864
335,0.8522
336,0.85724
337,0.85796
338,0.85776
339,0.85788
340,0.85824
341,0.85632
342,0.84948
343,0.85252
344,0.85912
345,0.85916
346,0.85912
347,0.85776
348,0.8582
349,0.8574
350,0.85784
351,0.85836
352,0.85152
353,0.85824
354,0.85608
355,0.8528
356,0.86116
357,0.86028
358,0.85856
359,0.85828
360,0.85632
361,0.85616
362,0.84424
363,0.858
364,0.85608
365,0.85892
366,0.85544
367,0.85524
368,0.85828
369,0.85412
370,0.85784
371,0.85772
372,0.8562
373,0.85808
374,0.85796
375,0.85984
376,0.85724
377,0.858
378,0.85784
379,0.85728
380,0.85832
381,0.85992
382,0.86028
383,0.8554
384,0.86112
385,0.85832
386,0.85888
387,0.85876
388,0.85888
389,0.86028
390,0.8564
391,0.85692
392,0.85708
393,0.8586
394,0.8602
395,0.85804
396,0.85728
397,0.85972
398,0.85904
399,0.86192
400,0.86088
401,0.8604
402,0.86108
403,0.85852
404,0.86044
405,0.85988
406,0.8602
407,0.85928
408,0.85728
409,0.85816
410,0.86008
411,0.85916
412,0.86112
413,0.85768
414,0.86172
415,0.85516
416,0.8596
417,0.86116
418,0.85948
419,0.86024
420,0.86032
421,0.85756
422,0.8616
423,0.85896
424,0.8516
425,0.85412
426,0.86196
427,0.86048
428,0.85588
429,0.85848
430,0.8508
431,0.8592
432,0.85316
433,0.85756
434,0.8456
435,0.85968
436,0.85624
437,0.85944
438,0.85768
439,0.85248
440,0.85872
441,0.85628
442,0.8564
443,0.85388
444,0.85156
445,0.8566
446,0.85668
447,0.85868
448,0.84492
449,0.8576
450,0.85932
451,0.852
452,0.85856
453,0.8584
454,0.85968
455,0.8586
456,0.85328
457,0.85808
458,0.8592
459,0.8578
460,0.8602
461,0.86152
462,0.85816
463,0.85892
464,0.859
465,0.84836
466,0.86236
467,0.86276
468,0.86156
469,0.85928
470,0.85888
471,0.85996
472,0.861
473,0.861
474,0.86048
475,0.85984
476,0.85996
477,0.8516
478,0.85496
479,0.85924
480,0.85924
481,0.85972
482,0.85936
483,0.85764
484,0.86288
485,0.86108
486,0.8556
487,0.85948
488,0.85764
489,0.86064
490,0.86236
491,0.85888
492,0.86252
493,0.8624
494,0.85568
495,0.8584
496,0.86104
497,0.85852
498,0.8576
499,0.85904
