,acc
0,0.75936
1,0.75936
2,0.82964
3,0.83472
4,0.83784
5,0.84388
6,0.84112
7,0.84612
8,0.84712
9,0.84612
10,0.84616
11,0.84668
12,0.848
13,0.84988
14,0.85104
15,0.8446
16,0.85048
17,0.84616
18,0.848
19,0.84684
20,0.84776
21,0.84748
22,0.84932
23,0.84476
24,0.84988
25,0.84904
26,0.85044
27,0.84784
28,0.85144
29,0.84916
30,0.84956
31,0.84644
32,0.84936
33,0.8498
34,0.84952
35,0.84864
36,0.8434
37,0.8472
38,0.84852
39,0.84404
40,0.84864
41,0.85024
42,0.84672
43,0.85024
44,0.84524
45,0.85096
46,0.84976
47,0.84932
48,0.84856
49,0.8436
50,0.84612
51,0.85132
52,0.8468
53,0.84592
54,0.85068
55,0.8502
56,0.84844
57,0.85032
58,0.845
59,0.84204
60,0.847
61,0.84716
62,0.847
63,0.84888
64,0.849
65,0.84848
66,0.84932
67,0.85
68,0.84576
69,0.84864
70,0.84952
71,0.84692
72,0.8478
73,0.84688
74,0.84908
75,0.85028
76,0.8514
77,0.85284
78,0.85164
79,0.85032
80,0.8492
81,0.85064
82,0.8512
83,0.85144
84,0.85132
85,0.84976
86,0.84796
87,0.85036
88,0.84916
89,0.84792
90,0.85304
91,0.85016
92,0.84948
93,0.8484
94,0.84976
95,0.84836
96,0.84924
97,0.85084
98,0.85092
99,0.84912
100,0.85132
101,0.8498
102,0.847
103,0.84356
104,0.8508
105,0.84844
106,0.85076
107,0.84784
108,0.84972
109,0.84916
110,0.85032
111,0.84932
112,0.85056
113,0.8488
114,0.84732
115,0.8486
116,0.84824
117,0.85076
118,0.84824
119,0.84656
120,0.84584
121,0.84796
122,0.8478
123,0.84856
124,0.8476
125,0.8498
126,0.84836
127,0.84948
128,0.8454
129,0.84832
130,0.84876
131,0.84464
132,0.8468
133,0.85084
134,0.8476
135,0.84884
136,0.84904
137,0.84932
138,0.84916
139,0.84684
140,0.8486
141,0.84924
142,0.85184
143,0.85088
144,0.8484
145,0.848
146,0.84548
147,0.84748
148,0.84808
149,0.84848
150,0.84896
151,0.85096
152,0.85032
153,0.85036
154,0.84952
155,0.84968
156,0.84752
157,0.84884
158,0.84856
159,0.847
160,0.85016
161,0.8456
162,0.8438
163,0.84912
164,0.85048
165,0.84848
166,0.8498
167,0.8498
168,0.84976
169,0.84592
170,0.85
171,0.8486
172,0.84988
173,0.85008
174,0.8464
175,0.84756
176,0.84948
177,0.85124
178,0.84988
179,0.84812
180,0.8448
181,0.84892
182,0.84864
183,0.8474
184,0.85048
185,0.85084
186,0.84868
187,0.84916
188,0.84944
189,0.85064
190,0.85104
191,0.85056
192,0.85152
193,0.853
194,0.85224
195,0.85236
196,0.8522
197,0.85224
198,0.8514
199,0.85256
200,0.8472
201,0.85148
202,0.84936
203,0.85048
204,0.8502
205,0.84732
206,0.8492
207,0.8418
208,0.85
209,0.84724
210,0.85136
211,0.84996
212,0.85088
213,0.85088
214,0.85008
215,0.85204
216,0.85128
217,0.85168
218,0.85212
219,0.85124
220,0.85136
221,0.84736
222,0.85104
223,0.85028
224,0.8514
225,0.84988
226,0.85116
227,0.85028
228,0.85252
229,0.85236
230,0.84992
231,0.85092
232,0.84872
233,0.84496
234,0.85164
235,0.85156
236,0.85132
237,0.85076
238,0.8514
239,0.85016
240,0.8478
241,0.8488
242,0.84936
243,0.85116
244,0.85112
245,0.85204
246,0.84972
247,0.84768
248,0.85048
249,0.85072
250,0.8514
251,0.84976
252,0.84424
253,0.85016
254,0.84636
255,0.84948
256,0.8484
257,0.84788
258,0.84728
259,0.85032
260,0.85108
261,0.8486
262,0.85008
263,0.85048
264,0.84992
265,0.8476
266,0.84632
267,0.84764
268,0.84824
269,0.84752
270,0.84768
271,0.85
272,0.85056
273,0.8506
274,0.84776
275,0.8482
276,0.84816
277,0.8482
278,0.849
279,0.84928
280,0.84984
281,0.84924
282,0.84868
283,0.85048
284,0.85036
285,0.85144
286,0.85236
287,0.85112
288,0.85032
289,0.8486
290,0.85008
291,0.85052
292,0.84744
293,0.84924
294,0.85028
295,0.85164
296,0.85212
297,0.85208
298,0.85096
299,0.85084
300,0.8488
301,0.84948
302,0.8466
303,0.84932
304,0.8516
305,0.85172
306,0.85092
307,0.8506
308,0.85028
309,0.84944
310,0.85236
311,0.84712
312,0.85048
313,0.84884
314,0.85224
315,0.85024
316,0.85244
317,0.85324
318,0.85348
319,0.85248
320,0.85008
321,0.848
322,0.84888
323,0.8464
324,0.84712
325,0.85028
326,0.85016
327,0.85148
328,0.8518
329,0.85204
330,0.85084
331,0.8488
332,0.84976
333,0.84808
334,0.84652
335,0.8494
336,0.85052
337,0.8504
338,0.85244
339,0.84928
340,0.85044
341,0.85164
342,0.85296
343,0.85224
344,0.85212
345,0.85064
346,0.85128
347,0.84964
348,0.85096
349,0.85292
350,0.8528
351,0.85284
352,0.84516
353,0.84884
354,0.85144
355,0.85164
356,0.85136
357,0.85048
358,0.85016
359,0.8522
360,0.85124
361,0.85232
362,0.85184
363,0.85252
364,0.8526
365,0.85156
366,0.85032
367,0.8524
368,0.85364
369,0.85144
370,0.85308
371,0.85176
372,0.8526
373,0.85168
374,0.85328
375,0.854
376,0.85392
377,0.85264
378,0.85012
379,0.85444
380,0.85232
381,0.85196
382,0.85244
383,0.85108
384,0.85092
385,0.85152
386,0.8486
387,0.84964
388,0.84644
389,0.85396
390,0.85376
391,0.85112
392,0.85036
393,0.85264
394,0.85384
395,0.8482
396,0.8526
397,0.85208
398,0.8542
399,0.85536
400,0.852
401,0.8532
402,0.85356
403,0.8538
404,0.85368
405,0.85228
406,0.85436
407,0.85364
408,0.84868
409,0.85136
410,0.85052
411,0.84876
412,0.85196
413,0.85092
414,0.85228
415,0.85116
416,0.85052
417,0.85112
418,0.85088
419,0.85108
420,0.85088
421,0.85168
422,0.85148
423,0.85212
424,0.8514
425,0.85172
426,0.85176
427,0.85352
428,0.85128
429,0.8526
430,0.85468
431,0.85396
432,0.85592
433,0.8562
434,0.85536
435,0.85384
436,0.85232
437,0.85372
438,0.85052
439,0.84996
440,0.85392
441,0.85496
442,0.85328
443,0.85392
444,0.85512
445,0.85384
446,0.85104
447,0.84872
448,0.8462
449,0.84876
450,0.85216
451,0.85224
452,0.85212
453,0.8518
454,0.85236
455,0.85392
456,0.85284
457,0.85372
458,0.85104
459,0.85292
460,0.85268
461,0.84276
462,0.85216
463,0.8532
464,0.85228
465,0.85532
466,0.84708
467,0.8482
468,0.85208
469,0.85192
470,0.8504
471,0.85092
472,0.85236
473,0.8482
474,0.84716
475,0.85144
476,0.849
477,0.848
478,0.8494
479,0.84884
480,0.84908
481,0.84924
482,0.85148
483,0.84964
484,0.84992
485,0.85208
486,0.85224
487,0.85172
488,0.85376
489,0.85472
490,0.85176
491,0.85364
492,0.85272
493,0.8522
494,0.85224
495,0.85328
496,0.85232
497,0.8486
498,0.85132
499,0.85292
