,acc
0,0.75936
1,0.75936
2,0.75936
3,0.75936
4,0.75936
5,0.75936
6,0.75936
7,0.75936
8,0.75936
9,0.75936
10,0.75936
11,0.75936
12,0.75936
13,0.75936
14,0.75936
15,0.75936
16,0.75936
17,0.75936
18,0.75936
19,0.75936
20,0.75936
21,0.75936
22,0.75936
23,0.75936
24,0.75936
25,0.75936
26,0.75936
27,0.75936
28,0.75936
29,0.75936
30,0.75936
31,0.75936
32,0.75936
33,0.75936
34,0.75936
35,0.75936
36,0.75936
37,0.75936
38,0.75936
39,0.75936
40,0.75936
41,0.75936
42,0.75936
43,0.75936
44,0.75936
45,0.75936
46,0.75936
47,0.75936
48,0.75936
49,0.75936
50,0.75936
51,0.75936
52,0.75936
53,0.75936
54,0.75936
55,0.75936
56,0.75936
57,0.75936
58,0.75936
59,0.75936
60,0.75936
61,0.75936
62,0.75936
63,0.75936
64,0.75936
65,0.75936
66,0.75936
67,0.75936
68,0.75936
69,0.75936
70,0.75936
71,0.81456
72,0.81892
73,0.83044
74,0.81704
75,0.82836
76,0.82084
77,0.83008
78,0.81932
79,0.83256
80,0.82764
81,0.8198
82,0.81232
83,0.83216
84,0.8338
85,0.83388
86,0.80892
87,0.819
88,0.82112
89,0.83272
90,0.80368
91,0.83192
92,0.8226
93,0.80228
94,0.8152
95,0.81624
96,0.721
97,0.79544
98,0.8002
99,0.78708
100,0.81444
101,0.82428
102,0.81712
103,0.8252
104,0.80924
105,0.81392
106,0.79772
107,0.80592
108,0.8094
109,0.79856
110,0.80192
111,0.76712
112,0.814
113,0.8178
114,0.7648
115,0.757
116,0.75784
117,0.75784
118,0.75784
119,0.75784
120,0.75784
121,0.75784
122,0.75784
123,0.75784
124,0.75784
125,0.75784
126,0.75708
127,0.75836
128,0.7614
129,0.76224
130,0.76928
131,0.7758
132,0.77488
133,0.77524
134,0.77472
135,0.7758
136,0.7758
137,0.7758
138,0.7758
139,0.7758
140,0.7758
141,0.7758
142,0.7758
143,0.7758
144,0.7758
145,0.7758
146,0.7758
147,0.7758
148,0.7758
149,0.7758
150,0.7758
151,0.7758
152,0.7758
153,0.7758
154,0.7758
155,0.7758
156,0.7758
157,0.7758
158,0.7758
159,0.7758
160,0.7758
161,0.7758
162,0.7758
163,0.7758
164,0.7758
165,0.7758
166,0.7758
167,0.7758
168,0.7758
169,0.7758
170,0.7758
171,0.7758
172,0.7758
173,0.7758
174,0.7758
175,0.7758
176,0.7758
177,0.7758
178,0.7758
179,0.7758
180,0.7758
181,0.7758
182,0.7758
183,0.7758
184,0.7758
185,0.7758
186,0.7758
187,0.7758
188,0.7758
189,0.7758
190,0.7758
191,0.7758
192,0.7758
193,0.7758
194,0.7758
195,0.7758
196,0.7758
197,0.7758
198,0.7758
199,0.7758
200,0.7758
201,0.7758
202,0.7758
203,0.7758
204,0.7758
205,0.7758
206,0.7758
207,0.7758
208,0.7758
209,0.7758
210,0.7758
211,0.7758
212,0.7758
213,0.7758
214,0.7758
215,0.7758
216,0.7758
217,0.7758
218,0.7758
219,0.7758
220,0.7758
221,0.7758
222,0.7758
223,0.7758
224,0.7758
225,0.7758
226,0.7758
227,0.7758
228,0.7758
229,0.7758
230,0.7758
231,0.7758
232,0.7758
233,0.7758
234,0.7758
235,0.7758
236,0.7758
237,0.7758
238,0.7758
239,0.7758
240,0.7758
241,0.7758
242,0.7758
243,0.7758
244,0.7758
245,0.7758
246,0.7758
247,0.7758
248,0.7758
249,0.7758
250,0.7758
251,0.7758
252,0.7758
253,0.7758
254,0.7758
255,0.7758
256,0.7758
257,0.7758
258,0.7758
259,0.7758
260,0.7758
261,0.7758
262,0.7758
263,0.7758
264,0.7758
265,0.7758
266,0.7758
267,0.7758
268,0.7758
269,0.7758
270,0.7758
271,0.7758
272,0.7758
273,0.7758
274,0.7758
275,0.7758
276,0.7758
277,0.7758
278,0.7758
279,0.7758
280,0.7758
281,0.7758
282,0.7758
283,0.7758
284,0.7758
285,0.7758
286,0.7758
287,0.7758
288,0.7758
289,0.7758
290,0.7758
291,0.7758
292,0.7758
293,0.7758
294,0.7758
295,0.7758
296,0.7758
297,0.7758
298,0.7758
299,0.7758
300,0.7758
301,0.7758
302,0.7758
303,0.7758
304,0.7758
305,0.7758
306,0.7758
307,0.7758
308,0.7758
309,0.7758
310,0.7758
311,0.7758
312,0.7758
313,0.7758
314,0.7758
315,0.7758
316,0.7758
317,0.7758
318,0.7758
319,0.7758
320,0.7758
321,0.7758
322,0.7758
323,0.7758
324,0.7758
325,0.7758
326,0.7758
327,0.7758
328,0.7758
329,0.7758
330,0.7758
331,0.7758
332,0.7758
333,0.7758
334,0.7758
335,0.7758
336,0.7758
337,0.7758
338,0.7758
339,0.7758
340,0.7758
341,0.7758
342,0.7758
343,0.7758
344,0.7758
345,0.7758
346,0.7758
347,0.7758
348,0.7758
349,0.7758
350,0.7758
351,0.7758
352,0.7758
353,0.7758
354,0.7758
355,0.7758
356,0.7758
357,0.7758
358,0.7758
359,0.7758
360,0.7758
361,0.7758
362,0.7758
363,0.7758
364,0.7758
365,0.7758
366,0.7758
367,0.7758
368,0.7758
369,0.7758
370,0.7758
371,0.7758
372,0.7758
373,0.7758
374,0.7758
375,0.7758
376,0.7758
377,0.7758
378,0.7758
379,0.7758
380,0.7758
381,0.7758
382,0.7758
383,0.7758
384,0.7758
385,0.7758
386,0.7758
387,0.7758
388,0.7758
389,0.7758
390,0.7758
391,0.7758
392,0.7758
393,0.7758
394,0.7758
395,0.7758
396,0.7758
397,0.7758
398,0.7758
399,0.7758
400,0.7758
401,0.7758
402,0.7758
403,0.7758
404,0.7758
405,0.7758
406,0.7758
407,0.7758
408,0.7758
409,0.7758
410,0.7758
411,0.7758
412,0.7758
413,0.7758
414,0.7758
415,0.7758
416,0.7758
417,0.7758
418,0.7758
419,0.7758
420,0.7758
421,0.7758
422,0.7758
423,0.7758
424,0.7758
425,0.7758
426,0.7758
427,0.7758
428,0.7758
429,0.7758
430,0.7758
431,0.7758
432,0.7758
433,0.7758
434,0.7758
435,0.7758
436,0.7758
437,0.7758
438,0.7758
439,0.7758
440,0.7758
441,0.7758
442,0.7758
443,0.7758
444,0.7758
445,0.7758
446,0.7758
447,0.7758
448,0.7758
449,0.7758
450,0.7758
451,0.7758
452,0.7758
453,0.7758
454,0.7758
455,0.7758
456,0.7758
457,0.7758
458,0.7758
459,0.7758
460,0.7758
461,0.7758
462,0.7758
463,0.7758
464,0.7758
465,0.7758
466,0.7758
467,0.7758
468,0.7758
469,0.7758
470,0.7758
471,0.7758
472,0.7758
473,0.7758
474,0.7758
475,0.7758
476,0.7758
477,0.7758
478,0.7758
479,0.7758
480,0.7758
481,0.7758
482,0.7758
483,0.7758
484,0.7758
485,0.7758
486,0.7758
487,0.7758
488,0.7758
489,0.7758
490,0.7758
491,0.7758
492,0.7758
493,0.7758
494,0.7758
495,0.7758
496,0.7758
497,0.7758
498,0.7758
499,0.7758
