,acc
222,0.8862
223,0.88396
224,0.8886
225,0.885
226,0.88248
227,0.886
228,0.8848
229,0.88732
230,0.8882
231,0.88368
232,0.88376
233,0.88744
234,0.8828
235,0.88828
236,0.88956
237,0.887
238,0.88536
239,0.88804
240,0.88568
241,0.8876
242,0.88216
243,0.88684
244,0.88488
245,0.88908
246,0.88432
247,0.88676
248,0.88816
249,0.8888
250,0.88952
251,0.88888
252,0.88748
253,0.88452
254,0.88828
255,0.88856
256,0.88736
257,0.88448
258,0.88748
259,0.88832
260,0.88752
261,0.88664
262,0.88456
263,0.88296
264,0.89032
265,0.88712
266,0.88764
267,0.885
268,0.88968
269,0.88828
270,0.88772
271,0.88748
272,0.88524
273,0.89168
274,0.8836
275,0.882
276,0.88264
277,0.88564
278,0.88644
279,0.8874
280,0.88916
281,0.89128
282,0.88624
283,0.88816
284,0.88876
285,0.88768
286,0.89212
287,0.88524
288,0.88868
289,0.88828
290,0.89244
291,0.89168
292,0.8876
293,0.88808
294,0.88988
295,0.88864
296,0.89004
297,0.8848
298,0.89128
299,0.8918
300,0.8884
301,0.88424
302,0.88924
303,0.88952
304,0.88976
305,0.89012
306,0.89068
307,0.88816
308,0.88988
309,0.89028
310,0.88724
311,0.88308
312,0.8924
313,0.89016
314,0.89132
315,0.89112
316,0.8896
317,0.8892
318,0.89084
319,0.89036
320,0.8898
321,0.89184
322,0.89064
323,0.89104
324,0.88892
325,0.89156
326,0.89292
327,0.89132
328,0.88344
329,0.89124
330,0.8904
331,0.89072
332,0.89028
333,0.8934
334,0.89144
335,0.893
336,0.8862
337,0.8884
338,0.883
339,0.89096
340,0.89264
341,0.89096
342,0.8926
343,0.89076
344,0.89208
345,0.88884
346,0.8904
347,0.88796
348,0.88828
349,0.89352
350,0.89064
351,0.89244
352,0.89132
353,0.89284
354,0.88928
355,0.89312
356,0.886
357,0.88928
358,0.89428
359,0.89056
360,0.8944
361,0.89092
362,0.88856
363,0.89204
364,0.89464
365,0.89188
366,0.88988
367,0.89132
368,0.89332
369,0.8924
370,0.89312
371,0.88848
372,0.889
373,0.89132
374,0.88972
375,0.88624
376,0.89136
377,0.89156
378,0.89288
379,0.89268
380,0.89196
381,0.88912
382,0.89244
383,0.89088
384,0.89024
385,0.89308
386,0.88832
387,0.889
388,0.89136
389,0.885
390,0.89404
391,0.88516
392,0.89184
393,0.89092
394,0.88864
395,0.893
396,0.89028
397,0.8926
398,0.89396
399,0.89372
400,0.8956
401,0.89384
402,0.89376
403,0.89016
404,0.89268
405,0.8914
406,0.88968
407,0.89288
408,0.8884
409,0.89152
410,0.89412
411,0.8922
412,0.89204
413,0.8926
414,0.89264
415,0.89464
416,0.89508
417,0.8934
418,0.89452
419,0.89308
420,0.88824
421,0.8934
422,0.887
423,0.89388
424,0.8884
425,0.8932
426,0.8906
427,0.89568
428,0.89056
429,0.88944
430,0.8906
431,0.89372
432,0.89552
433,0.89256
434,0.89564
435,0.8924
436,0.89712
437,0.89352
438,0.88596
439,0.87944
440,0.89372
441,0.891
442,0.89372
443,0.88916
444,0.89008
445,0.89148
446,0.89584
447,0.8936
448,0.89248
449,0.89532
450,0.89172
451,0.89392
452,0.89056
453,0.89512
454,0.89464
455,0.894
456,0.89144
457,0.89428
458,0.89416
459,0.89472
460,0.89348
461,0.89164
462,0.89128
463,0.88628
464,0.89216
465,0.89712
466,0.88756
467,0.89352
468,0.88888
469,0.89212
470,0.8958
471,0.8944
472,0.89332
473,0.8982
474,0.89192
475,0.891
476,0.89452
477,0.88716
478,0.89108
479,0.8938
480,0.8936
481,0.89456
482,0.89448
483,0.88932
484,0.89276
485,0.8934
486,0.89364
487,0.89416
488,0.89044
489,0.89248
490,0.89488
491,0.89048
492,0.89412
493,0.89536
494,0.89232
495,0.89296
496,0.89516
497,0.89204
498,0.89404
499,0.88612
