,acc
0,0.75936
1,0.82812
2,0.8376
3,0.83992
4,0.84148
5,0.84064
6,0.83928
7,0.84596
8,0.84536
9,0.8474
10,0.84648
11,0.849
12,0.85108
13,0.85084
14,0.85064
15,0.85016
16,0.85264
17,0.85232
18,0.85092
19,0.85456
20,0.85388
21,0.85248
22,0.84628
23,0.85252
24,0.85312
25,0.85496
26,0.8494
27,0.85448
28,0.85272
29,0.85504
30,0.85508
31,0.85616
32,0.85388
33,0.85556
34,0.85612
35,0.85628
36,0.85576
37,0.8562
38,0.85564
39,0.85444
40,0.85712
41,0.85364
42,0.85592
43,0.85624
44,0.85736
45,0.85292
46,0.85616
47,0.85944
48,0.85764
49,0.85948
50,0.85788
51,0.85864
52,0.85896
53,0.85688
54,0.8576
55,0.85952
56,0.86016
57,0.85484
58,0.8592
59,0.8584
60,0.85908
61,0.86064
62,0.85992
63,0.85648
64,0.85888
65,0.85956
66,0.85844
67,0.8596
68,0.85712
69,0.8578
70,0.86124
71,0.85644
72,0.85852
73,0.86092
74,0.86164
75,0.8616
76,0.86028
77,0.86004
78,0.8598
79,0.86156
80,0.86136
81,0.86244
82,0.86156
83,0.86064
84,0.86184
85,0.86088
86,0.86052
87,0.86036
88,0.8584
89,0.86068
90,0.86092
91,0.86224
92,0.8588
93,0.85984
94,0.8616
95,0.86308
96,0.85748
97,0.85832
98,0.8604
99,0.8616
100,0.8598
101,0.86244
102,0.8628
103,0.86212
104,0.85864
105,0.86224
106,0.86316
107,0.86284
108,0.86236
109,0.86304
110,0.8616
111,0.8626
112,0.86204
113,0.8638
114,0.86048
115,0.8636
116,0.86436
117,0.86444
118,0.86168
119,0.86256
120,0.85788
121,0.8618
122,0.86188
123,0.8646
124,0.86212
125,0.86352
126,0.86236
127,0.86184
128,0.86256
129,0.86172
130,0.86284
131,0.8594
132,0.858
133,0.86568
134,0.86496
135,0.8646
136,0.8654
137,0.86488
138,0.86372
139,0.8628
140,0.86392
141,0.86172
142,0.86148
143,0.86048
144,0.86432
145,0.86548
146,0.86392
147,0.86372
148,0.86468
149,0.8656
150,0.86408
151,0.86224
152,0.8654
153,0.86476
154,0.86536
155,0.86396
156,0.86548
157,0.86544
158,0.86444
159,0.8646
160,0.86472
161,0.86308
162,0.86644
163,0.86416
164,0.86152
165,0.86488
166,0.86392
167,0.86536
168,0.86192
169,0.86456
170,0.86328
171,0.8664
172,0.86508
173,0.8666
174,0.8656
175,0.86468
176,0.86784
177,0.86556
178,0.86648
179,0.86788
180,0.86636
181,0.8652
182,0.86372
183,0.86484
184,0.86592
185,0.8672
186,0.86776
187,0.86536
188,0.8662
189,0.86676
190,0.86512
191,0.86412
192,0.8652
193,0.86704
194,0.86784
195,0.86672
196,0.86604
197,0.8684
198,0.86448
199,0.86796
200,0.86844
201,0.86844
202,0.86716
203,0.86772
204,0.86692
205,0.86776
206,0.8694
207,0.868
208,0.86212
209,0.86776
210,0.86888
211,0.86984
212,0.86256
213,0.86916
214,0.86472
215,0.86804
216,0.86844
217,0.86668
218,0.86512
219,0.86756
220,0.86672
221,0.868
222,0.86824
223,0.86792
224,0.8672
225,0.86828
226,0.86764
227,0.86816
228,0.86984
229,0.86792
230,0.87028
231,0.86296
232,0.86788
233,0.86856
234,0.86816
235,0.86876
236,0.86684
237,0.86656
238,0.86932
239,0.86796
240,0.87012
241,0.86924
242,0.86708
243,0.86892
244,0.86848
245,0.87076
246,0.86952
247,0.8696
248,0.87036
249,0.86776
250,0.86976
251,0.8704
252,0.8662
253,0.86848
254,0.86728
255,0.87068
256,0.86984
257,0.86856
258,0.8718
259,0.86872
260,0.87052
261,0.87032
262,0.869
263,0.8708
264,0.87144
265,0.86696
266,0.8714
267,0.86936
268,0.8704
269,0.87008
270,0.87164
271,0.87
272,0.8708
273,0.87132
274,0.87164
275,0.86908
276,0.87088
277,0.86716
278,0.86884
279,0.87048
280,0.87188
281,0.86916
282,0.86796
283,0.8708
284,0.86996
285,0.86868
286,0.87096
287,0.87192
288,0.8702
289,0.86808
290,0.87228
291,0.87076
292,0.87092
293,0.87104
294,0.86912
295,0.87032
296,0.86964
297,0.86868
298,0.87004
299,0.86996
300,0.87088
301,0.8704
302,0.87064
303,0.87044
304,0.87176
305,0.87152
306,0.87196
307,0.87316
308,0.87044
309,0.87216
310,0.87236
311,0.87184
312,0.87184
313,0.87248
314,0.87172
315,0.87204
316,0.87148
317,0.87184
318,0.87404
319,0.87252
320,0.87
321,0.87108
322,0.87288
323,0.87392
324,0.8694
325,0.87092
326,0.8726
327,0.87312
328,0.87088
329,0.87384
330,0.8724
331,0.87224
332,0.86972
333,0.87504
334,0.87412
335,0.87308
336,0.87024
337,0.8748
338,0.87268
339,0.87428
340,0.8728
341,0.87276
342,0.8718
343,0.87216
344,0.8756
345,0.87376
346,0.87432
347,0.87352
348,0.87104
349,0.87224
350,0.87496
351,0.87596
352,0.87024
353,0.8724
354,0.87332
355,0.87372
356,0.87256
357,0.87348
358,0.87048
359,0.87256
360,0.87224
361,0.87248
362,0.87376
363,0.8752
364,0.87436
365,0.8736
366,0.87488
367,0.87476
368,0.87532
369,0.87112
370,0.87292
371,0.87504
372,0.87564
373,0.87308
374,0.87632
375,0.87384
376,0.87448
377,0.8764
378,0.87556
379,0.87456
380,0.875
381,0.87452
382,0.86892
383,0.87536
384,0.87368
385,0.87192
386,0.87536
387,0.87372
388,0.8744
389,0.87416
390,0.87332
391,0.87504
392,0.87352
393,0.8744
394,0.87488
395,0.8684
396,0.87448
397,0.87536
398,0.87528
399,0.8738
400,0.87416
401,0.87576
402,0.87632
403,0.87508
404,0.87748
405,0.87264
406,0.87568
407,0.8752
408,0.87552
409,0.87044
410,0.87648
411,0.87572
412,0.87564
413,0.87492
414,0.87648
415,0.8752
416,0.87084
417,0.87448
418,0.8758
419,0.87316
420,0.87644
421,0.87268
422,0.87748
423,0.87656
424,0.87492
425,0.87144
426,0.87524
427,0.875
428,0.87584
429,0.87816
430,0.8778
431,0.87752
432,0.8772
433,0.8776
434,0.87572
435,0.87876
436,0.8784
437,0.87704
438,0.87556
439,0.87604
440,0.87516
441,0.873
442,0.87716
443,0.87344
444,0.87808
445,0.87724
446,0.87848
447,0.87684
448,0.87836
449,0.8754
450,0.87816
451,0.87804
452,0.87392
453,0.87892
454,0.8746
455,0.87712
456,0.87812
457,0.8772
458,0.87868
459,0.8788
460,0.87728
461,0.87716
462,0.8726
463,0.87848
464,0.87656
465,0.87744
466,0.87352
467,0.87856
468,0.8794
469,0.87708
470,0.87828
471,0.87668
472,0.872
473,0.8764
474,0.87564
475,0.87716
476,0.8742
477,0.87936
478,0.8772
479,0.87648
480,0.8784
481,0.87812
482,0.87788
483,0.87652
484,0.87564
485,0.87724
486,0.8792
487,0.8784
488,0.87924
489,0.8758
490,0.87464
491,0.87764
492,0.87772
493,0.878
494,0.87804
495,0.87948
496,0.87888
497,0.87824
498,0.8784
499,0.88112
