,acc
0,0.75936
1,0.83444
2,0.83116
3,0.84264
4,0.84488
5,0.8454
6,0.8452
7,0.84236
8,0.84292
9,0.84372
10,0.84448
11,0.84572
12,0.84316
13,0.8428
14,0.84812
15,0.84976
16,0.84836
17,0.8494
18,0.85052
19,0.84892
20,0.84904
21,0.8468
22,0.85104
23,0.8496
24,0.84916
25,0.85176
26,0.851
27,0.85032
28,0.85156
29,0.8532
30,0.85096
31,0.85192
32,0.84992
33,0.85224
34,0.84924
35,0.84932
36,0.85252
37,0.85256
38,0.85188
39,0.85404
40,0.85304
41,0.85228
42,0.85284
43,0.8544
44,0.85136
45,0.8546
46,0.85352
47,0.85388
48,0.85432
49,0.8536
50,0.8534
51,0.85472
52,0.85504
53,0.85612
54,0.85532
55,0.8554
56,0.85308
57,0.8518
58,0.85284
59,0.8528
60,0.85504
61,0.85372
62,0.85576
63,0.85376
64,0.85468
65,0.85256
66,0.85424
67,0.85284
68,0.8524
69,0.85644
70,0.85672
71,0.85644
72,0.85304
73,0.85444
74,0.8508
75,0.8534
76,0.85524
77,0.85436
78,0.853
79,0.85612
80,0.8554
81,0.8522
82,0.85404
83,0.85604
84,0.85548
85,0.85684
86,0.85576
87,0.8574
88,0.85792
89,0.85656
90,0.85836
91,0.8574
92,0.85428
93,0.85812
94,0.85584
95,0.8568
96,0.85384
97,0.85488
98,0.85224
99,0.8552
100,0.85552
101,0.85216
102,0.85352
103,0.85144
104,0.85656
105,0.85708
106,0.85596
107,0.855
108,0.85308
109,0.8548
110,0.85664
111,0.85488
112,0.85648
113,0.85272
114,0.85284
115,0.85116
116,0.85652
117,0.85792
118,0.8556
119,0.8504
120,0.85412
121,0.8556
122,0.85692
123,0.8552
124,0.85768
125,0.85764
126,0.85744
127,0.8572
128,0.857
129,0.85396
130,0.8592
131,0.85716
132,0.8584
133,0.85444
134,0.85828
135,0.85824
136,0.8588
137,0.85664
138,0.857
139,0.857
140,0.85688
141,0.85688
142,0.85712
143,0.85588
144,0.85732
145,0.85816
146,0.85808
147,0.85864
148,0.85808
149,0.85796
150,0.85812
151,0.8572
152,0.8576
153,0.85424
154,0.85492
155,0.85756
156,0.85668
157,0.85752
158,0.85592
159,0.85544
160,0.84936
161,0.85216
162,0.85392
163,0.8528
164,0.85824
165,0.85748
166,0.85648
167,0.85568
168,0.85284
169,0.85556
170,0.85324
171,0.85832
172,0.8564
173,0.8582
174,0.85696
175,0.85568
176,0.8568
177,0.85472
178,0.85856
179,0.85612
180,0.85628
181,0.85692
182,0.85824
183,0.85836
184,0.8574
185,0.85716
186,0.8586
187,0.8576
188,0.85536
189,0.8576
190,0.85732
191,0.85712
192,0.85752
193,0.8588
194,0.8598
195,0.85948
196,0.86004
197,0.85996
198,0.85624
199,0.86
200,0.85752
201,0.85928
202,0.85936
203,0.85832
204,0.85848
205,0.85996
206,0.859
207,0.85692
208,0.85672
209,0.85292
210,0.85516
211,0.85524
212,0.85928
213,0.85828
214,0.85792
215,0.85932
216,0.85976
217,0.85824
218,0.85892
219,0.85952
220,0.8594
221,0.85752
222,0.85688
223,0.85916
224,0.85652
225,0.85848
226,0.86036
227,0.8602
228,0.85896
229,0.85936
230,0.85932
231,0.8592
232,0.8588
233,0.85992
234,0.85712
235,0.85712
236,0.85496
237,0.85764
238,0.85852
239,0.85844
240,0.85892
241,0.85824
242,0.85724
243,0.85696
244,0.85776
245,0.86024
246,0.85548
247,0.85892
248,0.85872
249,0.85656
250,0.85012
251,0.85752
252,0.8592
253,0.85768
254,0.85628
255,0.85748
256,0.85896
257,0.86008
258,0.86012
259,0.8598
260,0.8568
261,0.85932
262,0.85876
263,0.85952
264,0.85916
265,0.85828
266,0.85824
267,0.85948
268,0.86012
269,0.85844
270,0.86092
271,0.85868
272,0.85988
273,0.86008
274,0.85812
275,0.86092
276,0.8586
277,0.85772
278,0.85888
279,0.86016
280,0.8592
281,0.85556
282,0.85924
283,0.86104
284,0.85928
285,0.85772
286,0.8586
287,0.86016
288,0.85556
289,0.85856
290,0.85956
291,0.86072
292,0.86052
293,0.86016
294,0.85976
295,0.86076
296,0.86188
297,0.86076
298,0.86016
299,0.86144
300,0.86076
301,0.85904
302,0.8592
303,0.85936
304,0.86096
305,0.86164
306,0.85984
307,0.85832
308,0.85972
309,0.85876
310,0.85976
311,0.85584
312,0.8596
313,0.85996
314,0.85852
315,0.8568
316,0.85948
317,0.85844
318,0.85676
319,0.85924
320,0.85984
321,0.85988
322,0.8604
323,0.85896
324,0.86
325,0.86084
326,0.86036
327,0.85992
328,0.85968
329,0.85964
330,0.86016
331,0.85996
332,0.85812
333,0.85668
334,0.85924
335,0.86072
336,0.85712
337,0.8586
338,0.8578
339,0.85872
340,0.85784
341,0.85812
342,0.85996
343,0.8606
344,0.86004
345,0.8606
346,0.85984
347,0.86032
348,0.862
349,0.86284
350,0.858
351,0.86128
352,0.86204
353,0.86144
354,0.86144
355,0.86076
356,0.8578
357,0.86092
358,0.862
359,0.8634
360,0.86044
361,0.85872
362,0.86072
363,0.86064
364,0.86116
365,0.86196
366,0.86312
367,0.86172
368,0.86008
369,0.86232
370,0.86128
371,0.8594
372,0.858
373,0.86092
374,0.86104
375,0.86256
376,0.86152
377,0.86212
378,0.86336
379,0.86024
380,0.86068
381,0.8578
382,0.85976
383,0.86116
384,0.86124
385,0.86176
386,0.86236
387,0.86132
388,0.8606
389,0.85792
390,0.86148
391,0.86164
392,0.86096
393,0.86144
394,0.86208
395,0.86356
396,0.86196
397,0.863
398,0.86228
399,0.8622
400,0.8612
401,0.8614
402,0.86252
403,0.86272
404,0.86136
405,0.86184
406,0.86192
407,0.86224
408,0.8614
409,0.86116
410,0.85924
411,0.85952
412,0.85832
413,0.85732
414,0.85612
415,0.85956
416,0.86088
417,0.86064
418,0.86152
419,0.85988
420,0.86
421,0.85932
422,0.85844
423,0.85888
424,0.85824
425,0.8574
426,0.86004
427,0.85748
428,0.8582
429,0.85884
430,0.8592
431,0.85844
432,0.85904
433,0.85964
434,0.8594
435,0.85948
436,0.86044
437,0.85916
438,0.85716
439,0.8574
440,0.85748
441,0.85996
442,0.8616
443,0.86188
444,0.85864
445,0.85716
446,0.86024
447,0.8606
448,0.86216
449,0.86184
450,0.86268
451,0.86196
452,0.86028
453,0.85956
454,0.86032
455,0.86148
456,0.86224
457,0.86116
458,0.86268
459,0.86376
460,0.86228
461,0.86132
462,0.86312
463,0.86212
464,0.86308
465,0.86036
466,0.85944
467,0.86128
468,0.86292
469,0.86032
470,0.86084
471,0.86172
472,0.86156
473,0.86108
474,0.85916
475,0.85728
476,0.8562
477,0.86092
478,0.86108
479,0.8592
480,0.86144
481,0.8592
482,0.86168
483,0.8608
484,0.8582
485,0.8604
486,0.8628
487,0.86004
488,0.86144
489,0.86176
490,0.8608
491,0.85968
492,0.86036
493,0.86188
494,0.86096
495,0.86188
496,0.86196
497,0.862
498,0.86172
499,0.86016
