,acc
0,0.75936
1,0.75936
2,0.75936
3,0.83872
4,0.83576
5,0.84032
6,0.8414
7,0.8386
8,0.84184
9,0.84188
10,0.8434
11,0.842
12,0.84148
13,0.84256
14,0.84612
15,0.84588
16,0.84868
17,0.84924
18,0.85052
19,0.84988
20,0.84836
21,0.85264
22,0.84364
23,0.85192
24,0.84964
25,0.84992
26,0.85008
27,0.84972
28,0.85228
29,0.8488
30,0.85188
31,0.8532
32,0.8512
33,0.85292
34,0.85392
35,0.85316
36,0.85316
37,0.85332
38,0.85144
39,0.8548
40,0.85232
41,0.85388
42,0.85192
43,0.85504
44,0.85424
45,0.85412
46,0.85376
47,0.8544
48,0.85524
49,0.85324
50,0.85516
51,0.85408
52,0.84868
53,0.85468
54,0.85044
55,0.8482
56,0.85628
57,0.85308
58,0.85396
59,0.85328
60,0.85472
61,0.85568
62,0.85512
63,0.85384
64,0.8526
65,0.85416
66,0.85384
67,0.85572
68,0.85516
69,0.85524
70,0.85528
71,0.85496
72,0.85472
73,0.85592
74,0.85452
75,0.85436
76,0.85444
77,0.8576
78,0.85648
79,0.857
80,0.85492
81,0.85564
82,0.85288
83,0.85608
84,0.8572
85,0.85728
86,0.85476
87,0.8554
88,0.85516
89,0.85608
90,0.8556
91,0.85468
92,0.85372
93,0.85464
94,0.85808
95,0.85852
96,0.85888
97,0.85828
98,0.85732
99,0.85508
100,0.8562
101,0.85764
102,0.85848
103,0.85752
104,0.85828
105,0.85808
106,0.85704
107,0.85848
108,0.86
109,0.85296
110,0.85752
111,0.85692
112,0.8556
113,0.85848
114,0.85728
115,0.85508
116,0.85468
117,0.8582
118,0.85636
119,0.85576
120,0.8582
121,0.8586
122,0.85544
123,0.85672
124,0.85424
125,0.8562
126,0.8596
127,0.8574
128,0.85888
129,0.85808
130,0.85696
131,0.85872
132,0.85996
133,0.85564
134,0.85932
135,0.85964
136,0.85732
137,0.85776
138,0.85916
139,0.86008
140,0.86004
141,0.85628
142,0.85868
143,0.85796
144,0.854
145,0.85796
146,0.85828
147,0.85584
148,0.85828
149,0.8588
150,0.85668
151,0.85876
152,0.8598
153,0.85952
154,0.8594
155,0.85752
156,0.85812
157,0.85772
158,0.85404
159,0.85784
160,0.8598
161,0.86
162,0.85832
163,0.86084
164,0.8606
165,0.8574
166,0.85956
167,0.86016
168,0.86168
169,0.86028
170,0.86024
171,0.85948
172,0.8596
173,0.86096
174,0.86232
175,0.86204
176,0.85896
177,0.86004
178,0.8598
179,0.8616
180,0.85968
181,0.86068
182,0.85868
183,0.86084
184,0.86036
185,0.86192
186,0.85804
187,0.85896
188,0.85884
189,0.85988
190,0.86044
191,0.86052
192,0.86144
193,0.86064
194,0.858
195,0.85668
196,0.85844
197,0.8608
198,0.85888
199,0.86124
200,0.86024
201,0.85908
202,0.85828
203,0.86032
204,0.8598
205,0.8612
206,0.86152
207,0.86268
208,0.86152
209,0.8614
210,0.8624
211,0.8604
212,0.862
213,0.86148
214,0.85792
215,0.86188
216,0.8622
217,0.86152
218,0.86136
219,0.8622
220,0.862
221,0.86212
222,0.8618
223,0.86312
224,0.8622
225,0.86328
226,0.86212
227,0.85896
228,0.86156
229,0.86356
230,0.86348
231,0.86324
232,0.86296
233,0.85836
234,0.86452
235,0.86308
236,0.86228
237,0.86156
238,0.86112
239,0.86264
240,0.8598
241,0.86336
242,0.86208
243,0.86164
244,0.8628
245,0.86288
246,0.86308
247,0.86348
248,0.86164
249,0.8642
250,0.8626
251,0.86472
252,0.86424
253,0.86452
254,0.8648
255,0.86508
256,0.86544
257,0.863
258,0.86504
259,0.86256
260,0.86304
261,0.86504
262,0.86312
263,0.86368
264,0.86432
265,0.8644
266,0.86536
267,0.86444
268,0.86264
269,0.86356
270,0.86412
271,0.86056
272,0.86304
273,0.862
274,0.86356
275,0.86448
276,0.86484
277,0.8636
278,0.86128
279,0.865
280,0.8648
281,0.86488
282,0.86368
283,0.86448
284,0.8614
285,0.86512
286,0.86484
287,0.8652
288,0.8604
289,0.86572
290,0.86092
291,0.86392
292,0.86604
293,0.86624
294,0.86416
295,0.86652
296,0.86416
297,0.86584
298,0.86408
299,0.86392
300,0.86544
301,0.86392
302,0.86484
303,0.86472
304,0.86348
305,0.86024
306,0.8628
307,0.86252
308,0.86316
309,0.86352
310,0.86216
311,0.86468
312,0.8642
313,0.864
314,0.8652
315,0.865
316,0.8652
317,0.86508
318,0.86416
319,0.8644
320,0.86072
321,0.864
322,0.86504
323,0.8654
324,0.86416
325,0.86512
326,0.86236
327,0.8652
328,0.8656
329,0.86616
330,0.86324
331,0.86464
332,0.86572
333,0.86372
334,0.8656
335,0.86632
336,0.8678
337,0.866
338,0.86148
339,0.86372
340,0.85612
341,0.86464
342,0.86376
343,0.86488
344,0.86404
345,0.866
346,0.86616
347,0.86612
348,0.86168
349,0.86396
350,0.86324
351,0.86488
352,0.8666
353,0.86516
354,0.8666
355,0.86344
356,0.8672
357,0.86484
358,0.8658
359,0.86368
360,0.8664
361,0.86536
362,0.86532
363,0.8672
364,0.86348
365,0.86764
366,0.86508
367,0.86356
368,0.86432
369,0.86544
370,0.86484
371,0.86628
372,0.8654
373,0.863
374,0.86496
375,0.86668
376,0.86472
377,0.8668
378,0.86656
379,0.8662
380,0.866
381,0.86556
382,0.86424
383,0.8654
384,0.86604
385,0.86424
386,0.86508
387,0.8666
388,0.86672
389,0.86676
390,0.86848
391,0.86444
392,0.8668
393,0.86628
394,0.86544
395,0.8668
396,0.86612
397,0.8666
398,0.8644
399,0.86636
400,0.86688
401,0.8664
402,0.8662
403,0.86656
404,0.8672
405,0.86768
406,0.86736
407,0.86864
408,0.86788
409,0.86648
410,0.867
411,0.867
412,0.86556
413,0.86708
414,0.86776
415,0.86488
416,0.8664
417,0.86288
418,0.86628
419,0.86684
420,0.86596
421,0.8658
422,0.86428
423,0.86612
424,0.86632
425,0.86616
426,0.863
427,0.86548
428,0.86688
429,0.86652
430,0.86644
431,0.86784
432,0.86744
433,0.86712
434,0.86784
435,0.86592
436,0.86672
437,0.86752
438,0.86652
439,0.86764
440,0.86532
441,0.86444
442,0.86796
443,0.86436
444,0.86588
445,0.86736
446,0.86572
447,0.86736
448,0.86656
449,0.86724
450,0.86144
451,0.8664
452,0.86388
453,0.86704
454,0.86596
455,0.86776
456,0.86452
457,0.86856
458,0.86696
459,0.86684
460,0.86656
461,0.86696
462,0.86688
463,0.86692
464,0.86724
465,0.86728
466,0.86716
467,0.86716
468,0.86616
469,0.86716
470,0.86608
471,0.86868
472,0.86856
473,0.86592
474,0.86796
475,0.86824
476,0.86696
477,0.86772
478,0.86496
479,0.86836
480,0.8684
481,0.86304
482,0.86724
483,0.8658
484,0.86744
485,0.8676
486,0.86712
487,0.869
488,0.86716
489,0.86584
490,0.86884
491,0.86824
492,0.86864
493,0.86776
494,0.86668
495,0.86864
496,0.86916
497,0.86692
498,0.86772
499,0.86956
