,acc
206,0.86852
207,0.86976
208,0.87012
209,0.87008
210,0.86796
211,0.86832
212,0.86984
213,0.8678
214,0.86908
215,0.86948
216,0.87032
217,0.87052
218,0.871
219,0.86876
220,0.8726
221,0.87084
222,0.87056
223,0.87068
224,0.87184
225,0.86352
226,0.86996
227,0.87232
228,0.87108
229,0.87032
230,0.87148
231,0.87132
232,0.87256
233,0.8728
234,0.87256
235,0.87132
236,0.87212
237,0.86988
238,0.87212
239,0.8736
240,0.87248
241,0.8694
242,0.8712
243,0.87384
244,0.8726
245,0.86888
246,0.87388
247,0.87164
248,0.87132
249,0.86968
250,0.87156
251,0.8712
252,0.87264
253,0.87132
254,0.87136
255,0.87264
256,0.87056
257,0.86812
258,0.87172
259,0.8738
260,0.87416
261,0.87192
262,0.871
263,0.87256
264,0.87284
265,0.87444
266,0.87152
267,0.87376
268,0.87248
269,0.87156
270,0.8734
271,0.87216
272,0.873
273,0.87236
274,0.86864
275,0.87396
276,0.8734
277,0.87304
278,0.87292
279,0.87156
280,0.87228
281,0.87504
282,0.87236
283,0.8756
284,0.87248
285,0.87236
286,0.87204
287,0.8764
288,0.87088
289,0.87412
290,0.8722
291,0.87484
292,0.87468
293,0.87304
294,0.8732
295,0.87068
296,0.87484
297,0.87596
298,0.87288
299,0.87484
300,0.87368
301,0.87156
302,0.87332
303,0.87024
304,0.875
305,0.87552
306,0.87544
307,0.87716
308,0.87388
309,0.87592
310,0.87548
311,0.87572
312,0.87364
313,0.869
314,0.87336
315,0.87396
316,0.87648
317,0.87536
318,0.87528
319,0.87388
320,0.8746
321,0.8734
322,0.87384
323,0.8762
324,0.87512
325,0.87624
326,0.87476
327,0.8742
328,0.87468
329,0.87572
330,0.8752
331,0.87712
332,0.87644
333,0.87724
334,0.87556
335,0.8766
336,0.87348
337,0.875
338,0.87504
339,0.87672
340,0.87388
341,0.87536
342,0.87764
343,0.8746
344,0.87708
345,0.87548
346,0.87712
347,0.86972
348,0.87768
349,0.87532
350,0.87612
351,0.87472
352,0.87544
353,0.87688
354,0.87856
355,0.87756
356,0.8758
357,0.87784
358,0.87712
359,0.87516
360,0.87476
361,0.87788
362,0.87604
363,0.87816
364,0.87888
365,0.87708
366,0.87424
367,0.87572
368,0.87724
369,0.87684
370,0.87808
371,0.87316
372,0.87624
373,0.87692
374,0.87912
375,0.87736
376,0.877
377,0.87916
378,0.87988
379,0.87796
380,0.87852
381,0.87892
382,0.87912
383,0.87732
384,0.87716
385,0.87476
386,0.87844
387,0.87728
388,0.8798
389,0.8772
390,0.87752
391,0.87944
392,0.8742
393,0.87924
394,0.8796
395,0.87848
396,0.87928
397,0.87944
398,0.87948
399,0.87784
400,0.87552
401,0.87776
402,0.879
403,0.88008
404,0.87724
405,0.87708
406,0.8802
407,0.8778
408,0.88012
409,0.8788
410,0.88
411,0.8772
412,0.8804
413,0.8764
414,0.87672
415,0.88028
416,0.87916
417,0.88
418,0.8812
419,0.87812
420,0.8778
421,0.878
422,0.87912
423,0.87664
424,0.87764
425,0.88056
426,0.87856
427,0.8814
428,0.87676
429,0.87752
430,0.87572
431,0.88004
432,0.88024
433,0.87676
434,0.88276
435,0.881
436,0.88184
437,0.8802
438,0.88048
439,0.88244
440,0.88012
441,0.88164
442,0.8794
443,0.88184
444,0.88128
445,0.88032
446,0.88048
447,0.88084
448,0.87944
449,0.8804
450,0.88096
451,0.88004
452,0.87916
453,0.88056
454,0.879
455,0.88212
456,0.8802
457,0.8822
458,0.87968
459,0.88208
460,0.8812
461,0.88048
462,0.88192
463,0.88408
464,0.88288
465,0.8822
466,0.88148
467,0.88056
468,0.88192
469,0.8826
470,0.87884
471,0.8828
472,0.8834
473,0.8768
474,0.88044
475,0.88256
476,0.87872
477,0.88212
478,0.88004
479,0.88216
480,0.88388
481,0.88204
482,0.8812
483,0.88208
484,0.8818
485,0.88144
486,0.88072
487,0.8818
488,0.88176
489,0.8796
490,0.88024
491,0.8804
492,0.88336
493,0.88144
494,0.88212
495,0.87944
496,0.88184
497,0.88212
498,0.87944
499,0.88208
