,acc
0,0.84224
1,0.8478
2,0.84996
3,0.84824
4,0.8496
5,0.8514
6,0.85232
7,0.8528
8,0.8522
9,0.8524
10,0.85376
11,0.8532
12,0.85492
13,0.85352
14,0.85496
15,0.85512
16,0.85164
17,0.85524
18,0.85624
19,0.85552
20,0.85564
21,0.85648
22,0.85448
23,0.85192
24,0.85648
25,0.8564
26,0.8548
27,0.85768
28,0.85628
29,0.85928
30,0.85932
31,0.85936
32,0.85924
33,0.85908
34,0.85908
35,0.85928
36,0.85988
37,0.86036
38,0.86024
39,0.8602
40,0.86024
41,0.86112
42,0.86132
43,0.86192
44,0.859
45,0.85896
46,0.85928
47,0.86156
48,0.862
49,0.8614
50,0.862
51,0.8616
52,0.86084
53,0.86176
54,0.86248
55,0.86128
56,0.86072
57,0.85916
58,0.86184
59,0.86016
60,0.86088
61,0.86192
62,0.86364
63,0.86156
64,0.8624
65,0.86264
66,0.86356
67,0.85888
68,0.8614
69,0.86368
70,0.86464
71,0.862
72,0.86204
73,0.86404
74,0.86332
75,0.86248
76,0.86068
77,0.86324
78,0.86568
79,0.86428
80,0.86416
81,0.86476
82,0.86616
83,0.8652
84,0.86492
85,0.86536
86,0.8632
87,0.8636
88,0.86244
89,0.8652
90,0.86436
91,0.86512
92,0.86556
93,0.86472
94,0.86492
95,0.865
96,0.86264
97,0.86608
98,0.8614
99,0.8648
100,0.86484
101,0.86584
102,0.86608
103,0.86692
104,0.86476
105,0.86732
106,0.86412
107,0.86528
108,0.86596
109,0.86576
110,0.86724
111,0.86344
112,0.8674
113,0.868
114,0.8678
115,0.86708
116,0.86436
117,0.86576
118,0.866
119,0.8674
120,0.8664
121,0.86808
122,0.86784
123,0.8666
124,0.8666
125,0.86712
126,0.86732
127,0.86748
128,0.86772
129,0.86776
130,0.86748
131,0.86848
132,0.86764
133,0.86856
134,0.8706
135,0.8668
136,0.86876
137,0.86708
138,0.86836
139,0.8686
140,0.86824
141,0.86584
142,0.8668
143,0.86888
144,0.86896
145,0.868
146,0.8694
147,0.86848
148,0.86736
149,0.86768
150,0.8704
151,0.86652
152,0.87036
153,0.86996
154,0.86812
155,0.86772
156,0.8682
157,0.86764
158,0.87032
159,0.86908
160,0.86864
161,0.86608
162,0.86756
163,0.86988
164,0.8662
165,0.86872
166,0.86904
167,0.86732
168,0.86952
169,0.86936
170,0.8686
171,0.87032
172,0.86744
173,0.86832
174,0.8678
175,0.86608
176,0.87144
177,0.86976
178,0.86672
179,0.86836
180,0.86892
181,0.86756
182,0.86852
183,0.86972
184,0.87212
185,0.87044
186,0.8734
187,0.86932
188,0.87076
189,0.87116
190,0.8712
191,0.87032
192,0.86756
193,0.87228
194,0.86964
195,0.8694
196,0.86712
197,0.86804
198,0.87304
199,0.87228
200,0.86732
201,0.86836
202,0.86988
203,0.87116
204,0.87032
205,0.87336
206,0.86604
207,0.8698
208,0.869
209,0.87052
210,0.87168
211,0.8708
212,0.87176
213,0.87256
214,0.86924
215,0.87212
216,0.87068
217,0.87092
218,0.87204
219,0.87488
220,0.872
221,0.8698
222,0.87324
223,0.873
224,0.86676
225,0.87408
226,0.87024
227,0.86844
228,0.87164
229,0.87124
230,0.87336
231,0.87116
232,0.86948
233,0.87264
234,0.87012
235,0.87372
236,0.87396
237,0.87172
238,0.87152
239,0.87376
240,0.87272
241,0.87336
242,0.87
243,0.87172
244,0.87248
245,0.87208
246,0.8748
247,0.8722
248,0.87228
249,0.87328
250,0.87396
251,0.87168
252,0.8722
253,0.87276
254,0.87304
255,0.87232
256,0.87272
257,0.87376
258,0.87272
259,0.86988
260,0.8694
261,0.87216
262,0.8736
263,0.87236
264,0.874
265,0.87184
266,0.87392
267,0.87104
268,0.87392
269,0.8736
270,0.87508
271,0.87372
272,0.873
273,0.87372
274,0.87388
275,0.87248
276,0.87104
277,0.87388
278,0.87152
279,0.87396
280,0.87248
281,0.87428
282,0.87272
283,0.87236
284,0.87124
285,0.87312
286,0.87444
287,0.876
288,0.87236
289,0.87376
290,0.873
291,0.8724
292,0.87284
293,0.87168
294,0.8742
295,0.87404
296,0.87452
297,0.8724
298,0.87292
299,0.87496
300,0.8732
301,0.87164
302,0.86864
303,0.8726
304,0.8714
305,0.8746
306,0.8696
307,0.87324
308,0.8714
309,0.87428
310,0.87496
311,0.87368
312,0.87704
313,0.87144
314,0.87208
315,0.8688
316,0.87576
317,0.8718
318,0.87136
319,0.87596
320,0.87448
321,0.86816
322,0.87324
323,0.875
324,0.87284
325,0.87176
326,0.8736
327,0.87104
328,0.87472
329,0.87328
330,0.87468
331,0.87308
332,0.8712
333,0.87368
334,0.87336
335,0.87256
336,0.87044
337,0.87484
338,0.87452
339,0.87424
340,0.87344
341,0.87136
342,0.87472
343,0.87592
344,0.8728
345,0.8744
346,0.873
347,0.87268
348,0.87148
349,0.8732
350,0.87404
351,0.87252
352,0.87552
353,0.87116
354,0.8728
355,0.8742
356,0.87568
357,0.8738
358,0.8722
359,0.87064
360,0.87384
361,0.87356
362,0.8748
363,0.87236
364,0.87484
365,0.87552
366,0.8758
367,0.87436
368,0.87508
369,0.87388
370,0.87312
371,0.87316
372,0.87152
373,0.86976
374,0.87348
375,0.87384
376,0.8742
377,0.87088
378,0.873
379,0.87428
380,0.8696
381,0.8746
382,0.87252
383,0.87324
384,0.87476
385,0.87496
386,0.8742
387,0.87284
388,0.87256
389,0.87468
390,0.87148
391,0.8714
392,0.87532
393,0.87592
394,0.87552
395,0.87188
396,0.8706
397,0.8728
398,0.87428
399,0.8754
400,0.87388
401,0.87676
402,0.87492
403,0.87456
404,0.87252
405,0.87408
406,0.87324
407,0.87316
408,0.87636
409,0.87596
410,0.87096
411,0.87412
412,0.87416
413,0.8748
414,0.875
415,0.8742
416,0.8722
417,0.86696
418,0.8722
419,0.87456
420,0.8722
421,0.87652
422,0.8754
423,0.87392
424,0.87244
425,0.87568
426,0.87384
427,0.8752
428,0.87444
429,0.87208
430,0.87448
431,0.87064
432,0.87572
433,0.87488
434,0.8746
435,0.87428
436,0.87512
437,0.87516
438,0.875
439,0.87464
440,0.874
441,0.87308
442,0.87476
443,0.87376
444,0.8762
445,0.87356
446,0.87776
447,0.87448
448,0.87536
449,0.87284
450,0.87448
451,0.87188
452,0.87128
453,0.87372
454,0.87396
455,0.87664
456,0.87636
457,0.87608
458,0.87652
459,0.87568
460,0.87624
461,0.8754
462,0.87516
463,0.87076
464,0.87556
465,0.87652
466,0.87552
467,0.87256
468,0.87556
469,0.87476
470,0.8728
471,0.876
472,0.87096
473,0.87328
474,0.87456
475,0.87476
476,0.8758
